0,1,2,3,4,5,6,7,8,9
OPP-006845,ACC-000062,PROD-0077,272,Cross-sell,2022-11-29 00:26:22,,Proposal,18028.76953125,0.3400000035762787
OPP-006848,ACC-000014,PROD-0027,483,Renewal,2023-01-24 00:09:06,,Proposal,10522.2998046875,0.3100000023841858
OPP-006853,ACC-000035,PROD-0021,263,Upsell,2024-08-08 16:43:36,,Proposal,24846.859375,0.3199999928474426
OPP-006856,ACC-000061,PROD-0061,312,Expansion,2022-04-25 20:01:26,,Open,51929.91015625,0.5400000214576721
OPP-006861,ACC-000039,PROD-0018,933,New Business,2023-09-29 05:15:33,,Proposal,4426.1201171875,0.33000001311302185
OPP-006862,ACC-000032,PROD-0096,47,Renewal,2024-01-28 05:02:12,,Open,9571.580078125,0.15000000596046448
OPP-006866,ACC-000042,PROD-0065,144,Expansion,2024-05-21 17:14:02,,Open,28690.580078125,0.3199999928474426
OPP-006867,ACC-000046,PROD-0080,562,Upsell,2021-09-14 01:04:16,,Proposal,74927.5234375,0.47999998927116394
OPP-006871,ACC-000053,PROD-0026,507,Upsell,2021-09-19 02:50:54,,Open,88077.3203125,0.28999999165534973
OPP-006873,ACC-000048,PROD-0081,355,Expansion,2023-12-09 03:52:35,,Open,22964.650390625,0.1599999964237213
OPP-006874,ACC-000045,PROD-0081,510,New Business,2022-08-16 01:34:23,,Open,29489.16015625,0.2199999988079071
OPP-006875,ACC-000013,PROD-0005,682,New Business,2022-07-04 11:36:46,,Open,17083.4296875,0.20999999344348907
OPP-006876,ACC-000003,PROD-0040,588,Upsell,2021-10-08 20:41:50,,Proposal,6223.43017578125,0.3799999952316284
OPP-006878,ACC-000039,PROD-0023,753,Expansion,2021-12-02 12:28:28,,Proposal,18933.689453125,0.3700000047683716
OPP-006879,ACC-000039,PROD-0057,98,Upsell,2022-08-30 11:36:09,,Open,60949.37109375,0.3700000047683716
OPP-006880,ACC-000016,PROD-0028,33,Cross-sell,2022-06-15 08:57:23,,Proposal,37538.03125,0.49000000953674316
OPP-006881,ACC-000060,PROD-0096,341,Upsell,2025-03-30 15:27:09,,Proposal,73269.3671875,0.33000001311302185
OPP-006884,ACC-000028,PROD-0041,693,Cross-sell,2024-07-14 13:33:23,,Open,83543.1328125,0.6200000047683716
OPP-006886,ACC-000020,PROD-0088,115,Renewal,2023-02-27 09:07:17,,Proposal,35962.171875,0.4699999988079071
OPP-006888,ACC-000023,PROD-0057,486,Renewal,2021-12-02 22:37:33,,Open,55752.25,0.6899999976158142
OPP-006897,ACC-000029,PROD-0037,648,Upsell,2024-06-29 01:50:56,,Proposal,45351.87890625,0.3799999952316284
OPP-006899,ACC-000004,PROD-0074,719,Upsell,2024-08-11 14:50:35,,Proposal,70570.5625,0.36000001430511475
OPP-006901,ACC-000004,PROD-0011,518,Cross-sell,2022-04-12 01:58:03,,Open,98387.46875,0.550000011920929
OPP-006902,ACC-000025,PROD-0007,601,Cross-sell,2023-08-19 07:52:53,,Proposal,46315.96875,0.5
OPP-006907,ACC-000009,PROD-0084,996,Cross-sell,2025-02-11 23:36:58,,Open,77136.0,0.23000000417232513
OPP-006908,ACC-000013,PROD-0045,592,Upsell,2025-05-07 00:45:11,,Proposal,60912.73046875,0.4300000071525574
OPP-006909,ACC-000048,PROD-0013,901,New Business,2024-06-01 05:50:20,,Open,5447.85986328125,0.41999998688697815
OPP-006912,ACC-000034,PROD-0014,164,Cross-sell,2024-05-22 03:44:46,,Proposal,70347.84375,0.5299999713897705
OPP-006914,ACC-000034,PROD-0035,527,Upsell,2022-04-15 14:26:05,,Open,80079.8984375,0.33000001311302185
OPP-006917,ACC-000010,PROD-0071,330,Cross-sell,2021-07-18 08:31:03,,Proposal,90265.7578125,0.3199999928474426
OPP-006920,ACC-000044,PROD-0082,921,Expansion,2021-07-30 22:12:36,,Proposal,7974.830078125,0.46000000834465027
OPP-006922,ACC-000042,PROD-0024,375,New Business,2022-08-12 10:06:20,,Open,87842.859375,0.23999999463558197
OPP-006926,ACC-000025,PROD-0064,622,Expansion,2025-02-12 19:13:01,,Open,20762.279296875,0.27000001072883606
OPP-006928,ACC-000058,PROD-0029,930,Cross-sell,2024-01-07 07:50:46,,Proposal,10906.1904296875,0.5400000214576721
OPP-006932,ACC-000027,PROD-0090,762,New Business,2023-07-27 03:08:45,,Proposal,81767.3984375,0.5299999713897705
OPP-006939,ACC-000041,PROD-0032,159,Expansion,2022-06-18 04:54:36,,Open,20525.33984375,0.5899999737739563
OPP-006941,ACC-000018,PROD-0098,219,Upsell,2022-03-15 11:18:05,,Open,42671.98046875,0.3100000023841858
OPP-006945,ACC-000052,PROD-0061,503,New Business,2024-11-28 09:01:04,,Proposal,94880.34375,0.3400000035762787
OPP-006946,ACC-000022,PROD-0084,516,Renewal,2024-08-15 04:44:58,,Proposal,56355.9609375,0.4699999988079071
OPP-006947,ACC-000017,PROD-0086,504,New Business,2022-12-02 00:41:15,,Open,83757.140625,0.6299999952316284
OPP-006948,ACC-000040,PROD-0062,44,Renewal,2023-06-01 16:29:22,,Open,85839.953125,0.4699999988079071
OPP-006950,ACC-000027,PROD-0053,821,Upsell,2022-12-25 11:47:38,,Open,68097.390625,0.10000000149011612
OPP-006952,ACC-000022,PROD-0041,799,New Business,2022-08-02 08:02:28,,Proposal,52022.44140625,0.5
OPP-006953,ACC-000023,PROD-0057,17,New Business,2024-04-24 03:23:28,,Proposal,64227.01953125,0.5699999928474426
OPP-006956,ACC-000045,PROD-0072,518,Renewal,2023-06-11 05:11:49,,Open,54552.0390625,0.5699999928474426
OPP-006957,ACC-000018,PROD-0075,101,Upsell,2021-07-19 15:19:17,,Open,49056.98828125,0.550000011920929
OPP-006958,ACC-000054,PROD-0019,914,Upsell,2025-01-04 10:27:58,,Proposal,30932.380859375,0.5299999713897705
OPP-006959,ACC-000057,PROD-0088,91,Renewal,2022-12-28 08:35:35,,Proposal,14979.23046875,0.3799999952316284
OPP-006960,ACC-000061,PROD-0071,55,Expansion,2022-10-09 08:49:09,,Proposal,71377.078125,0.5400000214576721
OPP-006965,ACC-000042,PROD-0069,64,Expansion,2025-03-03 12:01:43,,Proposal,81183.25,0.3100000023841858
OPP-006966,ACC-000044,PROD-0065,293,Expansion,2025-04-30 00:56:45,,Open,58358.01171875,0.30000001192092896
OPP-006972,ACC-000005,PROD-0036,109,Upsell,2023-09-13 06:58:04,,Open,57061.921875,0.11999999731779099
OPP-006974,ACC-000034,PROD-0051,422,Renewal,2021-07-30 18:29:52,,Open,12553.8896484375,0.46000000834465027
OPP-006975,ACC-000057,PROD-0091,388,Expansion,2022-02-13 07:51:17,,Proposal,55671.05078125,0.46000000834465027
OPP-006978,ACC-000032,PROD-0059,733,Upsell,2024-04-17 20:42:32,,Open,79356.03125,0.47999998927116394
OPP-006983,ACC-000001,PROD-0087,684,Renewal,2024-08-22 16:40:28,,Proposal,32620.5,0.41999998688697815
OPP-006985,ACC-000061,PROD-0020,891,Upsell,2023-01-07 21:52:30,,Open,14816.0,0.6499999761581421
OPP-006986,ACC-000031,PROD-0043,90,Cross-sell,2022-05-15 01:25:50,,Open,40053.26953125,0.14000000059604645
OPP-006989,ACC-000024,PROD-0003,1000,New Business,2022-04-25 16:41:11,,Open,32203.8203125,0.23000000417232513
OPP-006990,ACC-000059,PROD-0042,418,Expansion,2025-05-28 17:56:46,,Proposal,94523.2890625,0.3700000047683716
OPP-006991,ACC-000022,PROD-0077,853,Renewal,2023-02-05 10:19:23,,Proposal,91022.78125,0.4300000071525574
OPP-006992,ACC-000057,PROD-0002,719,New Business,2024-03-16 19:26:57,,Proposal,90853.6484375,0.550000011920929
OPP-006994,ACC-000011,PROD-0041,611,New Business,2022-08-28 02:21:05,,Proposal,64836.96875,0.5899999737739563
OPP-006997,ACC-000005,PROD-0097,111,Expansion,2023-10-23 01:41:07,,Open,83062.8984375,0.20999999344348907
OPP-006998,ACC-000026,PROD-0036,119,Upsell,2025-04-25 11:07:54,,Proposal,65961.3828125,0.5199999809265137
OPP-006999,ACC-000061,PROD-0087,694,Cross-sell,2025-05-15 22:06:37,,Open,74267.9609375,0.6700000166893005
OPP-007002,ACC-000043,PROD-0008,452,Upsell,2022-03-27 08:25:17,,Proposal,21867.01953125,0.5799999833106995
OPP-007005,ACC-000001,PROD-0048,644,New Business,2024-05-18 11:09:28,,Proposal,45071.421875,0.5699999928474426
OPP-007006,ACC-000055,PROD-0030,975,Cross-sell,2022-12-22 11:36:54,,Open,81148.7578125,0.1899999976158142
OPP-007009,ACC-000028,PROD-0071,557,Upsell,2023-12-30 18:45:08,,Open,92813.3984375,0.3199999928474426
OPP-007010,ACC-000053,PROD-0052,140,Cross-sell,2023-04-07 19:35:14,,Proposal,42957.76953125,0.4399999976158142
OPP-007011,ACC-000015,PROD-0070,469,Expansion,2022-08-31 16:58:06,,Proposal,84418.1796875,0.36000001430511475
OPP-007012,ACC-000004,PROD-0011,869,Cross-sell,2022-10-22 02:08:14,,Open,31650.5,0.3400000035762787
OPP-007013,ACC-000006,PROD-0049,50,Cross-sell,2022-04-20 14:47:34,,Open,20048.759765625,0.3499999940395355
OPP-007016,ACC-000022,PROD-0080,617,Renewal,2024-06-22 20:03:28,,Proposal,58878.48046875,0.46000000834465027
OPP-007020,ACC-000059,PROD-0071,787,Expansion,2024-11-15 01:53:19,,Proposal,54354.37109375,0.5299999713897705
OPP-007021,ACC-000044,PROD-0075,930,Upsell,2023-06-05 10:23:24,,Open,61500.5703125,0.5799999833106995
OPP-007024,ACC-000015,PROD-0085,677,New Business,2022-12-19 14:44:42,,Proposal,10002.919921875,0.4300000071525574
OPP-007027,ACC-000035,PROD-0095,929,Renewal,2023-08-12 15:04:34,,Open,8582.16015625,0.6800000071525574
OPP-007033,ACC-000006,PROD-0038,601,Expansion,2022-09-21 17:34:35,,Proposal,34816.7890625,0.3199999928474426
OPP-007035,ACC-000062,PROD-0094,16,Upsell,2024-04-25 13:23:08,,Open,94873.7421875,0.3400000035762787
OPP-007044,ACC-000028,PROD-0026,672,New Business,2022-09-11 05:22:42,,Open,41924.1484375,0.47999998927116394
OPP-007046,ACC-000042,PROD-0039,295,New Business,2024-01-05 21:02:29,,Open,79797.0703125,0.6299999952316284
OPP-007047,ACC-000010,PROD-0086,619,Upsell,2022-01-06 07:44:52,,Proposal,50829.26171875,0.5299999713897705
OPP-007048,ACC-000062,PROD-0086,74,New Business,2021-09-19 04:55:05,,Open,52813.73046875,0.6800000071525574
OPP-007049,ACC-000008,PROD-0049,540,Cross-sell,2023-07-27 05:20:58,,Open,35304.4296875,0.3100000023841858
OPP-007053,ACC-000031,PROD-0036,906,Renewal,2024-04-19 05:45:23,,Proposal,29514.26953125,0.4099999964237213
OPP-007056,ACC-000027,PROD-0057,302,New Business,2022-07-24 03:50:52,,Open,60931.9296875,0.25
OPP-007059,ACC-000058,PROD-0066,51,Renewal,2022-09-11 14:38:00,,Open,41516.8984375,0.28999999165534973
OPP-007062,ACC-000013,PROD-0064,192,Expansion,2023-08-17 09:23:35,,Proposal,41911.578125,0.44999998807907104
OPP-007063,ACC-000009,PROD-0099,528,New Business,2024-04-27 02:52:47,,Proposal,27896.689453125,0.4099999964237213
OPP-007064,ACC-000059,PROD-0022,930,Renewal,2024-10-04 23:51:12,,Proposal,60642.171875,0.44999998807907104
OPP-007065,ACC-000060,PROD-0064,545,Expansion,2023-11-16 15:58:16,,Open,93946.1796875,0.46000000834465027
OPP-007066,ACC-000016,PROD-0035,179,New Business,2022-02-24 09:55:39,,Proposal,92861.7578125,0.38999998569488525
OPP-007067,ACC-000004,PROD-0055,915,New Business,2021-11-09 04:10:13,,Open,16249.58984375,0.23999999463558197
OPP-007068,ACC-000010,PROD-0068,579,Cross-sell,2024-07-10 11:38:38,,Proposal,76715.2890625,0.5699999928474426
OPP-007069,ACC-000052,PROD-0050,970,Renewal,2022-08-23 00:59:48,,Open,63313.69921875,0.5299999713897705
OPP-007071,ACC-000030,PROD-0060,664,Renewal,2024-08-10 07:55:50,,Open,84737.3828125,0.12999999523162842
OPP-007072,ACC-000052,PROD-0003,175,Expansion,2022-04-30 04:15:30,,Open,77335.0625,0.6299999952316284
OPP-007075,ACC-000026,PROD-0037,216,Upsell,2025-05-25 00:56:13,,Open,79195.96875,0.36000001430511475
OPP-007076,ACC-000043,PROD-0060,294,Expansion,2021-10-31 23:06:42,,Proposal,66968.3828125,0.5699999928474426
OPP-007079,ACC-000034,PROD-0051,404,New Business,2025-06-16 20:03:28,,Proposal,45356.328125,0.4699999988079071
OPP-007080,ACC-000013,PROD-0076,144,Upsell,2022-12-31 11:22:37,,Open,11161.5,0.3799999952316284
OPP-007081,ACC-000049,PROD-0066,444,Cross-sell,2022-07-19 22:59:58,,Proposal,64154.1796875,0.3100000023841858
OPP-007082,ACC-000055,PROD-0057,826,Upsell,2024-12-10 12:26:13,,Proposal,11096.7001953125,0.41999998688697815
OPP-007086,ACC-000029,PROD-0087,476,Upsell,2025-05-03 03:21:44,,Proposal,73743.8125,0.6000000238418579
OPP-007087,ACC-000044,PROD-0093,702,Cross-sell,2021-11-28 00:36:16,,Proposal,51107.640625,0.4399999976158142
OPP-007088,ACC-000037,PROD-0074,412,Expansion,2025-04-15 20:26:10,,Open,75399.7734375,0.25
OPP-007089,ACC-000045,PROD-0060,524,Cross-sell,2022-08-08 10:14:29,,Proposal,87779.578125,0.3199999928474426
OPP-007090,ACC-000014,PROD-0063,548,New Business,2025-05-28 01:03:09,,Open,11846.9296875,0.17000000178813934
OPP-007091,ACC-000005,PROD-0059,578,Expansion,2022-10-10 17:56:58,,Proposal,53148.48046875,0.3799999952316284
OPP-007098,ACC-000021,PROD-0078,682,Renewal,2024-05-25 01:47:20,,Proposal,15192.919921875,0.46000000834465027
OPP-007100,ACC-000038,PROD-0068,562,Cross-sell,2022-05-04 11:52:35,,Proposal,95290.71875,0.47999998927116394
OPP-007101,ACC-000025,PROD-0068,545,Upsell,2022-07-21 23:10:00,,Open,62089.4296875,0.4000000059604645
OPP-007103,ACC-000051,PROD-0054,248,Cross-sell,2023-04-06 06:58:35,,Open,2570.300048828125,0.47999998927116394
OPP-007106,ACC-000057,PROD-0099,467,Expansion,2022-10-15 08:48:27,,Open,82416.90625,0.17000000178813934
OPP-007107,ACC-000021,PROD-0083,804,Upsell,2021-11-08 13:03:03,,Open,27286.08984375,0.23999999463558197
OPP-007109,ACC-000011,PROD-0093,578,Upsell,2025-06-07 19:13:02,,Open,83544.3125,0.23999999463558197
OPP-007111,ACC-000006,PROD-0021,604,Upsell,2023-10-24 11:46:17,,Open,47322.25,0.25
OPP-007112,ACC-000041,PROD-0055,684,Renewal,2022-04-09 10:20:20,,Proposal,92527.109375,0.5
OPP-007113,ACC-000013,PROD-0063,447,Expansion,2023-02-02 14:45:18,,Open,45441.01171875,0.4300000071525574
OPP-007115,ACC-000054,PROD-0029,206,Expansion,2025-01-13 21:59:51,,Proposal,76357.9609375,0.5099999904632568
OPP-007117,ACC-000042,PROD-0013,425,Cross-sell,2021-11-24 18:26:43,,Open,28487.109375,0.4099999964237213
OPP-007119,ACC-000023,PROD-0077,62,New Business,2023-05-16 01:00:16,,Proposal,47479.01171875,0.4000000059604645
OPP-007125,ACC-000045,PROD-0086,358,Cross-sell,2023-06-26 04:09:32,,Open,8930.7197265625,0.5299999713897705
OPP-007126,ACC-000023,PROD-0028,825,Upsell,2022-12-30 19:01:57,,Proposal,71400.140625,0.5199999809265137
OPP-007129,ACC-000002,PROD-0057,582,Expansion,2023-06-15 03:38:32,,Open,92855.2421875,0.3400000035762787
OPP-007133,ACC-000051,PROD-0084,498,Renewal,2024-10-01 16:58:31,,Proposal,48296.390625,0.36000001430511475
OPP-007134,ACC-000054,PROD-0046,592,Upsell,2023-04-13 10:42:45,,Proposal,68141.6484375,0.3199999928474426
OPP-007138,ACC-000007,PROD-0045,137,Cross-sell,2025-05-07 07:30:07,,Open,10324.6396484375,0.1899999976158142
OPP-007139,ACC-000060,PROD-0077,949,Renewal,2022-10-11 07:38:40,,Open,99371.8203125,0.3499999940395355
OPP-007140,ACC-000020,PROD-0063,423,Cross-sell,2024-11-01 13:29:54,,Open,58867.62109375,0.5899999737739563
OPP-007142,ACC-000007,PROD-0088,131,Expansion,2023-09-02 06:10:56,,Proposal,87332.8515625,0.5
OPP-007143,ACC-000042,PROD-0050,952,Cross-sell,2023-01-29 04:19:15,,Open,15528.150390625,0.5199999809265137
OPP-007144,ACC-000061,PROD-0077,157,Cross-sell,2022-01-12 06:52:46,,Proposal,27267.259765625,0.3100000023841858
OPP-007154,ACC-000016,PROD-0022,759,Renewal,2024-05-04 12:05:36,,Open,90671.90625,0.44999998807907104
OPP-007157,ACC-000015,PROD-0029,66,Renewal,2024-09-25 20:15:48,,Open,50080.69140625,0.23999999463558197
OPP-007159,ACC-000022,PROD-0061,952,New Business,2023-09-11 06:28:38,,Proposal,55955.890625,0.3100000023841858
OPP-007160,ACC-000025,PROD-0097,55,Renewal,2023-06-13 12:00:07,,Proposal,65494.71875,0.4099999964237213
OPP-007161,ACC-000025,PROD-0054,215,Renewal,2025-01-22 05:17:58,,Proposal,72798.671875,0.46000000834465027
OPP-007171,ACC-000007,PROD-0072,449,Upsell,2023-11-23 22:59:12,,Proposal,43190.80078125,0.5699999928474426
OPP-007172,ACC-000046,PROD-0005,753,Upsell,2023-07-16 12:09:11,,Proposal,18637.240234375,0.47999998927116394
OPP-007173,ACC-000011,PROD-0079,908,Upsell,2024-06-05 08:53:54,,Open,80164.4296875,0.5600000023841858
OPP-007174,ACC-000040,PROD-0011,457,Expansion,2022-11-25 05:46:16,,Proposal,68320.953125,0.5400000214576721
OPP-007175,ACC-000049,PROD-0087,600,Upsell,2025-03-02 05:41:42,,Proposal,86801.5234375,0.5899999737739563
OPP-007177,ACC-000004,PROD-0027,942,Cross-sell,2024-08-21 20:33:39,,Open,90964.453125,0.15000000596046448
OPP-007178,ACC-000020,PROD-0089,485,Renewal,2023-12-23 17:50:54,,Open,68494.34375,0.5199999809265137
OPP-007180,ACC-000044,PROD-0046,584,New Business,2023-08-31 02:30:40,,Proposal,34650.55859375,0.4000000059604645
OPP-007181,ACC-000012,PROD-0009,467,Cross-sell,2024-08-20 03:11:42,,Proposal,28217.390625,0.6000000238418579
OPP-007183,ACC-000031,PROD-0099,184,Expansion,2024-06-22 10:15:13,,Open,6461.97998046875,0.6899999976158142
OPP-007184,ACC-000044,PROD-0037,445,Renewal,2022-05-13 03:05:08,,Proposal,18034.6796875,0.3400000035762787
OPP-007186,ACC-000044,PROD-0018,657,Upsell,2022-02-07 12:06:04,,Open,28944.259765625,0.6899999976158142
OPP-007189,ACC-000046,PROD-0053,718,Expansion,2022-01-26 11:11:31,,Proposal,53210.5390625,0.5899999737739563
OPP-007191,ACC-000005,PROD-0045,997,Cross-sell,2024-05-13 04:56:00,,Proposal,87857.2421875,0.47999998927116394
OPP-007192,ACC-000056,PROD-0036,503,Renewal,2024-03-18 06:17:06,,Open,63122.23046875,0.38999998569488525
OPP-007194,ACC-000060,PROD-0030,230,New Business,2022-02-24 00:10:39,,Open,66804.828125,0.47999998927116394
OPP-007195,ACC-000014,PROD-0022,844,Upsell,2022-10-08 23:48:12,,Open,74799.2109375,0.3199999928474426
OPP-007205,ACC-000018,PROD-0011,80,Renewal,2021-10-10 20:57:59,,Open,21275.4609375,0.6299999952316284
OPP-007206,ACC-000022,PROD-0006,406,Renewal,2021-06-28 15:03:37,,Open,8955.25,0.2800000011920929
OPP-007207,ACC-000030,PROD-0100,474,Upsell,2022-02-21 06:48:20,,Open,38492.6796875,0.23000000417232513
OPP-007215,ACC-000042,PROD-0092,381,Cross-sell,2023-08-23 07:29:15,,Open,17521.109375,0.5099999904632568
OPP-007216,ACC-000062,PROD-0015,316,Renewal,2023-05-19 00:23:02,,Open,13847.7197265625,0.4099999964237213
OPP-007217,ACC-000045,PROD-0036,179,Cross-sell,2023-02-25 12:35:55,,Proposal,20585.669921875,0.5400000214576721
OPP-007218,ACC-000062,PROD-0066,296,Cross-sell,2021-09-23 00:37:44,,Open,44917.98046875,0.4399999976158142
OPP-007221,ACC-000010,PROD-0057,115,New Business,2022-10-07 11:41:49,,Proposal,81245.421875,0.5699999928474426
OPP-007222,ACC-000016,PROD-0045,773,Cross-sell,2023-03-19 00:43:10,,Proposal,55226.28125,0.49000000953674316
OPP-007226,ACC-000042,PROD-0044,819,New Business,2025-02-04 11:19:48,,Open,10669.8701171875,0.6600000262260437
OPP-007227,ACC-000041,PROD-0011,315,Cross-sell,2023-10-25 20:53:59,,Proposal,2381.080078125,0.41999998688697815
OPP-007229,ACC-000032,PROD-0075,642,New Business,2024-02-05 11:04:46,,Proposal,35950.859375,0.4099999964237213
OPP-007231,ACC-000025,PROD-0060,942,New Business,2025-02-22 11:16:21,,Proposal,16836.259765625,0.5099999904632568
OPP-007234,ACC-000028,PROD-0065,33,Cross-sell,2023-05-01 05:02:35,,Proposal,29556.4296875,0.5199999809265137
OPP-007235,ACC-000022,PROD-0100,18,Renewal,2022-02-10 18:11:19,,Open,93049.7421875,0.36000001430511475
OPP-007241,ACC-000012,PROD-0096,33,Cross-sell,2022-07-07 11:00:01,,Open,18667.599609375,0.6000000238418579
OPP-007243,ACC-000053,PROD-0015,692,Expansion,2023-09-01 04:23:24,,Proposal,45049.8984375,0.4099999964237213
OPP-007244,ACC-000049,PROD-0047,178,Expansion,2024-08-23 16:59:37,,Proposal,64335.6015625,0.44999998807907104
OPP-007250,ACC-000056,PROD-0090,341,Renewal,2023-12-30 04:26:03,,Open,98893.703125,0.15000000596046448
OPP-007252,ACC-000049,PROD-0025,875,Renewal,2023-01-20 05:08:04,,Proposal,7533.77001953125,0.44999998807907104
OPP-007253,ACC-000010,PROD-0031,260,Upsell,2024-04-30 19:22:35,,Proposal,83187.4765625,0.5099999904632568
OPP-007254,ACC-000047,PROD-0018,423,Upsell,2022-08-30 01:13:59,,Proposal,37514.6796875,0.4699999988079071
OPP-007257,ACC-000013,PROD-0085,196,Upsell,2021-12-12 07:29:56,,Open,21330.630859375,0.10000000149011612
OPP-007259,ACC-000003,PROD-0043,416,Expansion,2024-12-13 06:58:07,,Open,21889.349609375,0.4099999964237213
OPP-007260,ACC-000023,PROD-0053,758,Cross-sell,2023-04-19 12:38:58,,Open,34943.8515625,0.6000000238418579
OPP-007267,ACC-000046,PROD-0097,612,Expansion,2021-08-20 12:27:19,,Open,82768.8125,0.11999999731779099
OPP-007271,ACC-000049,PROD-0042,844,Renewal,2021-09-02 19:09:26,,Proposal,36234.46875,0.38999998569488525
OPP-007273,ACC-000055,PROD-0038,979,Renewal,2022-12-31 14:54:18,,Open,48293.46875,0.6399999856948853
OPP-007279,ACC-000060,PROD-0016,464,Upsell,2022-03-01 12:07:20,,Proposal,1277.9000244140625,0.550000011920929
OPP-007281,ACC-000003,PROD-0003,105,New Business,2025-02-17 01:44:26,,Open,33951.46875,0.41999998688697815
OPP-007285,ACC-000001,PROD-0040,293,Upsell,2022-12-22 11:12:21,,Open,44317.05859375,0.6700000166893005
OPP-007288,ACC-000028,PROD-0031,306,Renewal,2023-02-25 09:15:33,,Proposal,7241.5498046875,0.47999998927116394
OPP-007289,ACC-000043,PROD-0004,947,Cross-sell,2023-09-03 13:26:19,,Proposal,88527.0,0.5899999737739563
OPP-007297,ACC-000031,PROD-0057,167,Expansion,2024-07-13 13:39:31,,Open,34945.98828125,0.5600000023841858
OPP-007300,ACC-000044,PROD-0092,613,Renewal,2022-02-01 02:46:20,,Proposal,63604.30859375,0.4000000059604645
OPP-007302,ACC-000046,PROD-0022,152,Upsell,2024-10-29 23:11:37,,Open,70212.96875,0.3199999928474426
OPP-007304,ACC-000032,PROD-0030,519,Expansion,2022-10-12 03:46:24,,Proposal,63574.3984375,0.33000001311302185
OPP-007312,ACC-000039,PROD-0026,540,Renewal,2022-04-04 18:34:44,,Proposal,55601.28125,0.5799999833106995
OPP-007313,ACC-000039,PROD-0056,929,Renewal,2023-12-10 10:01:03,,Proposal,74409.0390625,0.41999998688697815
OPP-007322,ACC-000053,PROD-0040,215,Cross-sell,2023-12-30 07:43:34,,Open,62211.078125,0.30000001192092896
OPP-007327,ACC-000007,PROD-0003,613,Expansion,2025-01-07 18:07:53,,Proposal,66502.0625,0.3400000035762787
OPP-007328,ACC-000026,PROD-0074,374,Expansion,2023-03-17 19:30:33,,Proposal,86834.8203125,0.4399999976158142
OPP-007330,ACC-000043,PROD-0013,97,New Business,2021-08-13 10:22:58,,Proposal,14719.8603515625,0.33000001311302185
OPP-007336,ACC-000045,PROD-0033,968,Expansion,2023-08-13 09:58:27,,Proposal,6182.41015625,0.4300000071525574
OPP-007337,ACC-000024,PROD-0012,146,Cross-sell,2025-06-18 20:29:36,,Proposal,14005.5498046875,0.46000000834465027
OPP-007338,ACC-000032,PROD-0032,720,Cross-sell,2024-05-18 20:41:56,,Proposal,29922.259765625,0.4300000071525574
OPP-007341,ACC-000044,PROD-0037,58,Expansion,2024-10-09 10:24:18,,Open,74129.0390625,0.47999998927116394
OPP-007346,ACC-000002,PROD-0064,802,New Business,2021-12-09 08:30:41,,Proposal,19620.5703125,0.6000000238418579
OPP-007349,ACC-000034,PROD-0032,565,New Business,2025-04-14 23:31:42,,Open,97720.7109375,0.4300000071525574
OPP-007351,ACC-000018,PROD-0049,377,Renewal,2024-09-14 16:30:44,,Open,92836.5,0.11999999731779099
OPP-007352,ACC-000009,PROD-0040,419,Cross-sell,2023-04-12 02:33:26,,Proposal,17195.119140625,0.4099999964237213
OPP-007353,ACC-000020,PROD-0002,83,New Business,2025-05-31 10:23:28,,Open,55222.76171875,0.12999999523162842
OPP-007354,ACC-000002,PROD-0088,189,Renewal,2021-10-06 13:36:46,,Proposal,69289.1484375,0.3700000047683716
OPP-007357,ACC-000010,PROD-0016,287,New Business,2021-12-23 09:37:15,,Open,85414.7421875,0.699999988079071
OPP-007364,ACC-000023,PROD-0017,419,New Business,2025-06-02 06:12:00,,Open,19569.009765625,0.11999999731779099
OPP-007366,ACC-000021,PROD-0034,162,Renewal,2022-11-09 11:24:44,,Open,86950.2421875,0.17000000178813934
OPP-007372,ACC-000009,PROD-0033,532,Renewal,2023-11-10 00:22:04,,Proposal,79528.8203125,0.5299999713897705
OPP-007377,ACC-000057,PROD-0041,259,Upsell,2024-05-18 03:03:17,,Proposal,35005.5,0.33000001311302185
OPP-007379,ACC-000044,PROD-0098,971,Expansion,2022-05-07 02:44:16,,Open,18018.66015625,0.38999998569488525
OPP-007382,ACC-000055,PROD-0039,177,Renewal,2023-05-03 20:46:14,,Proposal,66594.65625,0.3499999940395355
OPP-007389,ACC-000037,PROD-0029,126,New Business,2021-08-05 05:34:31,,Proposal,97024.4921875,0.4300000071525574
OPP-007390,ACC-000004,PROD-0055,508,Expansion,2024-03-01 20:51:38,,Proposal,98973.21875,0.5799999833106995
OPP-007395,ACC-000060,PROD-0056,731,Cross-sell,2021-07-06 16:57:06,,Open,78071.03125,0.5899999737739563
OPP-007396,ACC-000017,PROD-0050,165,Upsell,2023-01-08 03:08:04,,Open,55900.140625,0.550000011920929
OPP-007398,ACC-000029,PROD-0086,361,Expansion,2023-11-28 09:18:11,,Proposal,97711.59375,0.5
OPP-007402,ACC-000021,PROD-0047,728,Cross-sell,2022-04-12 10:22:33,,Proposal,79006.96875,0.5799999833106995
OPP-007403,ACC-000045,PROD-0065,411,Renewal,2024-05-23 13:59:54,,Proposal,48230.96875,0.5299999713897705
OPP-007405,ACC-000036,PROD-0031,969,Upsell,2024-08-02 22:06:23,,Proposal,33423.3203125,0.3199999928474426
OPP-007407,ACC-000013,PROD-0094,80,Renewal,2023-08-08 08:29:28,,Open,79966.109375,0.3100000023841858
