0,1,2,3,4,5,6,7,8,9
OPP-002055,ACC-000041,PROD-0047,645,Renewal,2024-07-29 03:09:47,,Open,9843.919921875,0.49000000953674316
OPP-002059,ACC-000044,PROD-0029,808,Renewal,2024-09-30 11:14:27,,Qualified,21905.41015625,0.23999999463558197
OPP-002066,ACC-000062,PROD-0015,909,Renewal,2023-01-02 17:59:55,,Open,95965.4609375,0.6499999761581421
OPP-002068,ACC-000021,PROD-0034,950,Renewal,2024-04-29 05:14:57,,Open,99537.46875,0.3199999928474426
OPP-002069,ACC-000027,PROD-0014,131,Renewal,2024-01-21 13:21:57,,Open,59756.890625,0.3700000047683716
OPP-002076,ACC-000003,PROD-0033,610,Renewal,2021-12-13 09:37:40,,Proposal,83020.6328125,0.47999998927116394
OPP-002082,ACC-000031,PROD-0044,7,Renewal,2021-08-13 17:54:07,,Negotiation,90358.9375,0.7900000214576721
OPP-002083,ACC-000034,PROD-0023,714,Renewal,2021-11-30 07:12:44,2022-04-23 13:36:06,Closed Lost,16479.060546875,0.0
OPP-002088,ACC-000051,PROD-0010,207,Renewal,2021-08-09 02:59:58,,Open,35311.21875,0.6299999952316284
OPP-002091,ACC-000046,PROD-0100,212,Renewal,2024-01-23 18:15:04,2024-06-04 15:34:22,Closed Lost,45568.26953125,0.0
OPP-002093,ACC-000033,PROD-0003,108,Renewal,2022-10-11 21:09:51,,Open,28675.2109375,0.5899999737739563
OPP-002097,ACC-000050,PROD-0055,13,Renewal,2024-04-20 12:36:00,,Proposal,84757.15625,0.4099999964237213
OPP-002102,ACC-000005,PROD-0005,578,Renewal,2024-11-11 00:53:53,,Proposal,64614.16015625,0.5899999737739563
OPP-002103,ACC-000024,PROD-0007,547,Renewal,2023-06-22 12:16:55,2023-08-01 17:21:07,Closed Won,55682.140625,1.0
OPP-002108,ACC-000011,PROD-0009,237,Renewal,2023-08-21 17:50:29,2023-10-12 13:17:23,Closed Won,23612.80078125,1.0
OPP-002114,ACC-000022,PROD-0070,250,Renewal,2024-09-27 08:24:18,,Proposal,36726.1484375,0.5199999809265137
OPP-002119,ACC-000044,PROD-0073,213,Renewal,2023-02-14 12:29:14,2023-05-13 22:10:39,Closed Lost,74580.8671875,0.0
OPP-002125,ACC-000012,PROD-0068,803,Renewal,2021-08-23 11:12:08,,Open,99430.5078125,0.12999999523162842
OPP-002131,ACC-000033,PROD-0040,374,Renewal,2025-04-02 21:44:38,,Negotiation,44520.44140625,0.6200000047683716
OPP-002134,ACC-000042,PROD-0012,956,Renewal,2023-04-28 14:41:05,,Open,88410.3515625,0.15000000596046448
OPP-002138,ACC-000021,PROD-0038,877,Renewal,2023-07-25 19:21:56,2023-12-22 03:54:55,Closed Won,72557.0390625,1.0
OPP-002139,ACC-000055,PROD-0038,77,Renewal,2021-12-15 11:47:06,2022-04-05 22:50:32,Closed Lost,87136.890625,0.0
OPP-002144,ACC-000026,PROD-0041,151,Renewal,2023-12-04 11:16:21,2024-03-05 16:47:05,Closed Lost,29375.810546875,0.0
OPP-002146,ACC-000007,PROD-0013,708,Renewal,2023-11-19 00:07:47,2024-05-03 21:41:46,Closed Won,98059.5703125,1.0
OPP-002161,ACC-000016,PROD-0011,190,Renewal,2021-09-06 15:52:00,,Negotiation,49118.53125,0.8500000238418579
OPP-002163,ACC-000013,PROD-0036,811,Renewal,2025-01-18 16:53:44,2025-03-31 20:29:25,Closed Won,65618.28125,1.0
OPP-002197,ACC-000035,PROD-0100,82,Renewal,2023-04-13 20:10:57,,Qualified,27090.44921875,0.28999999165534973
OPP-002199,ACC-000037,PROD-0023,50,Renewal,2024-06-13 16:56:29,2024-09-13 21:54:05,Closed Lost,64952.87109375,0.0
OPP-002203,ACC-000055,PROD-0046,258,Renewal,2023-02-24 21:11:49,,Proposal,39119.3515625,0.38999998569488525
OPP-002205,ACC-000028,PROD-0018,324,Renewal,2023-12-04 23:31:00,,Open,6991.35986328125,0.6800000071525574
OPP-002208,ACC-000002,PROD-0057,889,Renewal,2023-07-27 05:03:28,2023-08-16 15:21:20,Closed Lost,26415.560546875,0.0
OPP-002209,ACC-000055,PROD-0099,994,Renewal,2024-06-05 19:00:15,,Qualified,87931.328125,0.23000000417232513
OPP-002218,ACC-000031,PROD-0097,250,Renewal,2022-10-06 20:40:38,,Open,66941.859375,0.5
OPP-002223,ACC-000055,PROD-0002,544,Renewal,2024-03-11 16:48:20,,Negotiation,75450.453125,0.7099999785423279
OPP-002233,ACC-000026,PROD-0003,241,Renewal,2022-10-03 10:37:54,,Open,81284.6875,0.41999998688697815
OPP-002235,ACC-000045,PROD-0047,48,Renewal,2023-03-15 02:23:41,2023-08-19 08:06:59,Closed Lost,60712.55859375,0.0
OPP-002249,ACC-000051,PROD-0018,701,Renewal,2023-10-01 13:13:01,2024-01-02 20:07:41,Closed Lost,57970.03125,0.0
OPP-002250,ACC-000022,PROD-0046,203,Renewal,2023-04-23 01:23:26,2023-06-03 18:50:45,Closed Won,44907.91015625,1.0
OPP-002253,ACC-000011,PROD-0068,991,Renewal,2024-04-05 16:46:54,,Open,17408.419921875,0.38999998569488525
OPP-002260,ACC-000057,PROD-0012,833,Renewal,2022-10-28 08:22:27,2022-12-07 04:48:01,Closed Won,6696.14990234375,1.0
OPP-002262,ACC-000015,PROD-0001,190,Renewal,2022-07-23 21:33:33,2022-11-23 06:06:06,Closed Lost,22097.890625,0.0
OPP-002270,ACC-000049,PROD-0064,497,Renewal,2023-09-08 11:57:31,,Proposal,42296.7890625,0.3799999952316284
OPP-002277,ACC-000060,PROD-0034,785,Renewal,2024-08-24 13:14:56,2024-11-24 07:00:10,Closed Won,49874.828125,1.0
OPP-002279,ACC-000033,PROD-0033,899,Renewal,2023-10-04 02:56:42,,Proposal,5257.0400390625,0.3199999928474426
OPP-002280,ACC-000008,PROD-0038,154,Renewal,2024-12-06 04:57:17,2025-04-05 12:22:12,Closed Lost,97609.21875,0.0
OPP-002283,ACC-000003,PROD-0004,816,Renewal,2025-05-07 07:01:08,,Open,2376.340087890625,0.5099999904632568
OPP-002288,ACC-000012,PROD-0096,373,Renewal,2023-01-15 10:52:22,,Proposal,53938.87890625,0.5899999737739563
OPP-002290,ACC-000052,PROD-0037,705,Renewal,2022-02-13 02:00:46,,Open,59498.8515625,0.6100000143051147
OPP-002291,ACC-000043,PROD-0100,170,Renewal,2022-07-06 23:31:09,,Negotiation,79962.1328125,0.6000000238418579
OPP-002293,ACC-000011,PROD-0092,49,Renewal,2024-05-28 03:48:43,,Qualified,72108.71875,0.3100000023841858
OPP-002296,ACC-000009,PROD-0100,369,Renewal,2025-01-29 20:52:40,2025-04-25 09:56:11,Closed Won,51829.80078125,1.0
OPP-002301,ACC-000052,PROD-0041,857,Renewal,2022-05-10 18:55:21,,Qualified,1129.8699951171875,0.49000000953674316
OPP-002304,ACC-000037,PROD-0004,164,Renewal,2022-08-17 05:46:40,,Open,27025.650390625,0.17000000178813934
OPP-002315,ACC-000004,PROD-0049,53,Renewal,2022-07-15 01:51:40,,Negotiation,20670.7890625,0.8500000238418579
OPP-002317,ACC-000053,PROD-0009,582,Renewal,2025-01-03 15:03:17,2025-03-05 22:16:43,Closed Won,39547.75,1.0
OPP-002324,ACC-000035,PROD-0056,952,Renewal,2022-03-03 03:02:38,,Open,51994.62890625,0.3799999952316284
OPP-002325,ACC-000048,PROD-0021,476,Renewal,2022-08-26 05:10:04,,Negotiation,73635.46875,0.75
OPP-002329,ACC-000043,PROD-0081,898,Renewal,2024-11-06 06:45:15,,Qualified,84110.0390625,0.5
OPP-002338,ACC-000046,PROD-0055,766,Renewal,2024-10-25 17:31:00,,Qualified,30466.810546875,0.4699999988079071
OPP-002346,ACC-000029,PROD-0058,302,Renewal,2021-10-05 08:13:34,,Open,14752.5302734375,0.46000000834465027
OPP-002354,ACC-000054,PROD-0099,594,Renewal,2024-07-27 15:08:46,2025-01-08 06:38:49,Closed Won,15420.1904296875,1.0
OPP-002355,ACC-000047,PROD-0010,153,Renewal,2022-02-01 22:11:28,,Open,86315.6796875,0.6100000143051147
OPP-002358,ACC-000057,PROD-0067,891,Renewal,2024-08-12 13:08:35,,Negotiation,13899.009765625,0.8299999833106995
OPP-002363,ACC-000023,PROD-0005,974,Renewal,2025-06-14 16:38:23,2025-09-25 16:31:45,Closed Lost,27703.7109375,0.0
OPP-002373,ACC-000009,PROD-0034,652,Renewal,2022-11-22 02:23:50,,Qualified,72217.8125,0.4399999976158142
OPP-002376,ACC-000038,PROD-0073,254,Renewal,2023-02-24 08:08:36,2023-07-31 19:38:14,Closed Lost,63969.421875,0.0
OPP-002380,ACC-000002,PROD-0066,791,Renewal,2022-06-02 05:40:14,2022-07-01 06:03:15,Closed Lost,85478.5703125,0.0
OPP-002381,ACC-000042,PROD-0038,245,Renewal,2021-12-11 12:02:38,,Negotiation,54447.76171875,0.7900000214576721
OPP-002384,ACC-000014,PROD-0099,476,Renewal,2023-05-12 06:33:35,,Qualified,6133.08984375,0.33000001311302185
OPP-002385,ACC-000061,PROD-0083,739,Renewal,2023-03-24 23:04:23,2023-05-14 08:13:28,Closed Lost,93331.6328125,0.0
OPP-002392,ACC-000021,PROD-0022,494,Renewal,2022-11-02 05:19:45,,Negotiation,85374.0078125,0.6299999952316284
OPP-002395,ACC-000048,PROD-0013,880,Renewal,2024-05-24 04:03:47,,Open,36716.75,0.12999999523162842
OPP-002396,ACC-000003,PROD-0022,511,Renewal,2022-07-16 06:11:56,,Proposal,31461.51953125,0.4699999988079071
OPP-002398,ACC-000058,PROD-0084,55,Renewal,2025-03-25 17:23:15,,Qualified,20134.8203125,0.4699999988079071
OPP-002400,ACC-000056,PROD-0064,294,Renewal,2023-01-13 11:16:32,,Qualified,77696.078125,0.4000000059604645
OPP-002402,ACC-000043,PROD-0004,456,Renewal,2024-07-14 07:53:10,,Negotiation,60656.6015625,0.6800000071525574
OPP-002405,ACC-000060,PROD-0092,849,Renewal,2021-07-31 07:25:56,2021-12-04 15:12:10,Closed Won,45228.80859375,1.0
OPP-002409,ACC-000027,PROD-0052,746,Renewal,2024-04-22 07:12:28,,Open,79823.8671875,0.6800000071525574
OPP-002411,ACC-000030,PROD-0048,430,Renewal,2024-06-05 12:14:13,,Qualified,36912.58984375,0.23999999463558197
OPP-002414,ACC-000045,PROD-0063,652,Renewal,2022-07-26 13:36:53,2022-11-11 21:30:48,Closed Lost,83947.8671875,0.0
OPP-002416,ACC-000032,PROD-0091,541,Renewal,2024-03-17 03:28:34,2024-08-01 04:35:13,Closed Lost,15744.349609375,0.0
OPP-002429,ACC-000043,PROD-0014,383,Renewal,2022-10-08 23:39:08,,Proposal,64229.890625,0.46000000834465027
OPP-002435,ACC-000020,PROD-0011,440,Renewal,2022-05-21 09:30:20,,Qualified,87237.6015625,0.4300000071525574
OPP-002447,ACC-000016,PROD-0021,928,Renewal,2024-11-05 17:36:52,2024-11-13 07:30:52,Closed Won,36799.96875,1.0
OPP-002453,ACC-000012,PROD-0074,194,Renewal,2023-08-01 09:19:48,,Qualified,3306.510009765625,0.38999998569488525
OPP-002454,ACC-000033,PROD-0060,742,Renewal,2023-06-30 09:17:05,2023-11-21 11:40:59,Closed Won,2927.469970703125,1.0
OPP-002457,ACC-000019,PROD-0057,489,Renewal,2024-07-16 23:49:05,,Negotiation,85267.2109375,0.8199999928474426
OPP-002465,ACC-000017,PROD-0044,77,Renewal,2021-10-09 16:04:43,2021-12-17 23:50:52,Closed Lost,66144.296875,0.0
OPP-002470,ACC-000036,PROD-0066,778,Renewal,2024-08-17 16:22:00,,Proposal,76490.140625,0.33000001311302185
OPP-002477,ACC-000055,PROD-0096,484,Renewal,2023-05-18 09:03:51,,Negotiation,17447.029296875,0.6299999952316284
OPP-002478,ACC-000011,PROD-0050,366,Renewal,2024-11-08 09:03:59,,Proposal,31607.779296875,0.3199999928474426
OPP-002479,ACC-000005,PROD-0063,541,Renewal,2024-03-20 11:37:29,2024-04-16 21:51:37,Closed Lost,78868.5703125,0.0
OPP-002484,ACC-000002,PROD-0010,221,Renewal,2023-12-10 01:27:26,,Qualified,95544.0,0.4000000059604645
OPP-002494,ACC-000002,PROD-0071,306,Renewal,2025-02-03 06:42:08,2025-05-30 15:01:04,Closed Lost,15019.6796875,0.0
OPP-002500,ACC-000011,PROD-0050,835,Renewal,2024-08-13 14:55:54,,Open,63765.76953125,0.5799999833106995
OPP-002503,ACC-000001,PROD-0033,866,Renewal,2022-03-25 01:29:44,,Proposal,8952.9404296875,0.3700000047683716
OPP-002505,ACC-000008,PROD-0088,929,Renewal,2024-01-05 19:07:56,,Proposal,93828.546875,0.3199999928474426
OPP-002515,ACC-000035,PROD-0021,821,Renewal,2025-03-20 23:55:00,,Proposal,65520.62890625,0.4300000071525574
OPP-002523,ACC-000056,PROD-0044,200,Renewal,2024-02-27 00:05:24,2024-04-12 09:56:34,Closed Lost,49409.640625,0.0
OPP-002533,ACC-000010,PROD-0074,799,Renewal,2024-01-17 05:59:32,,Proposal,39080.37109375,0.33000001311302185
OPP-002535,ACC-000016,PROD-0055,768,Renewal,2022-02-15 10:13:01,2022-03-05 17:16:21,Closed Won,25784.91015625,1.0
OPP-002538,ACC-000002,PROD-0057,210,Renewal,2021-12-27 20:52:24,,Negotiation,54329.08984375,0.6899999976158142
OPP-002539,ACC-000018,PROD-0042,955,Renewal,2021-07-20 11:58:14,,Negotiation,87211.3203125,0.800000011920929
OPP-002542,ACC-000033,PROD-0095,912,Renewal,2023-05-05 13:37:20,2023-10-03 17:44:16,Closed Lost,37978.7109375,0.0
OPP-002545,ACC-000060,PROD-0070,469,Renewal,2024-05-09 23:43:53,2024-08-14 22:37:58,Closed Won,83615.3828125,1.0
OPP-002549,ACC-000014,PROD-0030,949,Renewal,2022-04-20 13:43:48,,Qualified,65248.55859375,0.3499999940395355
OPP-002552,ACC-000020,PROD-0010,936,Renewal,2022-09-18 21:43:45,,Qualified,76163.390625,0.3499999940395355
OPP-002559,ACC-000015,PROD-0007,838,Renewal,2022-05-29 10:38:02,,Qualified,50331.44921875,0.2800000011920929
OPP-002563,ACC-000052,PROD-0017,817,Renewal,2022-04-18 17:41:58,,Open,96917.328125,0.11999999731779099
OPP-002565,ACC-000050,PROD-0061,299,Renewal,2022-04-04 18:24:18,2022-06-24 02:15:55,Closed Lost,59772.69140625,0.0
OPP-002566,ACC-000046,PROD-0032,692,Renewal,2024-11-10 14:54:39,2024-12-09 23:03:13,Closed Won,74392.3984375,1.0
OPP-002567,ACC-000018,PROD-0046,227,Renewal,2021-08-12 06:28:06,,Negotiation,45835.78125,0.6399999856948853
OPP-002575,ACC-000055,PROD-0014,630,Renewal,2024-03-30 00:25:11,,Proposal,91876.2265625,0.44999998807907104
OPP-002579,ACC-000049,PROD-0001,804,Renewal,2025-03-13 07:29:47,,Negotiation,6872.5498046875,0.7599999904632568
OPP-002593,ACC-000019,PROD-0013,242,Renewal,2023-11-10 20:11:35,,Open,46087.73828125,0.6700000166893005
OPP-002598,ACC-000016,PROD-0087,398,Renewal,2023-06-30 03:21:43,,Open,27684.080078125,0.4300000071525574
OPP-002603,ACC-000036,PROD-0061,284,Renewal,2024-01-13 21:26:12,2024-05-31 16:15:13,Closed Lost,32442.970703125,0.0
OPP-002606,ACC-000030,PROD-0001,913,Renewal,2021-09-07 06:32:04,,Qualified,36464.62890625,0.4000000059604645
OPP-002608,ACC-000031,PROD-0089,791,Renewal,2023-08-21 08:25:04,,Negotiation,81632.7734375,0.6200000047683716
OPP-002609,ACC-000026,PROD-0024,417,Renewal,2024-02-16 04:14:56,,Open,73747.3125,0.6100000143051147
OPP-002612,ACC-000053,PROD-0036,581,Renewal,2023-03-03 17:05:33,,Open,4001.199951171875,0.28999999165534973
OPP-002616,ACC-000041,PROD-0046,409,Renewal,2023-11-14 19:39:08,,Proposal,62280.1484375,0.3100000023841858
OPP-002623,ACC-000057,PROD-0032,685,Renewal,2025-03-23 08:05:31,2025-06-23 05:31:31,Closed Won,37491.58984375,1.0
OPP-002629,ACC-000033,PROD-0037,993,Renewal,2022-02-03 20:15:25,,Qualified,79713.8203125,0.4300000071525574
OPP-002633,ACC-000047,PROD-0045,790,Renewal,2021-09-05 04:12:48,,Proposal,22633.9609375,0.4000000059604645
OPP-002639,ACC-000024,PROD-0091,355,Renewal,2023-01-09 17:34:50,,Qualified,82076.7265625,0.3499999940395355
OPP-002648,ACC-000059,PROD-0017,47,Renewal,2022-08-12 07:20:15,,Negotiation,79521.8203125,0.6899999976158142
OPP-002653,ACC-000006,PROD-0082,796,Renewal,2022-03-11 20:46:17,,Open,66566.4375,0.25999999046325684
OPP-002658,ACC-000055,PROD-0085,241,Renewal,2025-02-12 17:07:43,2025-06-21 08:55:31,Closed Lost,49582.7890625,0.0
OPP-002666,ACC-000034,PROD-0037,553,Renewal,2021-08-23 06:46:13,,Qualified,32134.359375,0.20000000298023224
OPP-002668,ACC-000001,PROD-0004,158,Renewal,2022-03-09 15:29:58,,Open,35601.87890625,0.25999999046325684
OPP-002675,ACC-000037,PROD-0068,922,Renewal,2021-08-30 22:33:14,2021-11-25 16:11:05,Closed Lost,99924.78125,0.0
OPP-002676,ACC-000022,PROD-0020,955,Renewal,2023-01-03 09:45:43,,Open,20995.669921875,0.49000000953674316
OPP-002679,ACC-000022,PROD-0023,326,Renewal,2023-07-22 07:16:40,,Open,92612.9765625,0.41999998688697815
OPP-002681,ACC-000043,PROD-0084,256,Renewal,2023-08-03 09:40:27,,Qualified,74220.2890625,0.41999998688697815
OPP-002682,ACC-000023,PROD-0092,662,Renewal,2021-12-20 07:41:34,2022-06-03 13:35:06,Closed Lost,79806.15625,0.0
OPP-002690,ACC-000058,PROD-0090,267,Renewal,2025-01-15 15:03:27,2025-02-18 07:22:08,Closed Lost,46912.7109375,0.0
OPP-002691,ACC-000002,PROD-0080,417,Renewal,2024-09-05 13:23:37,,Negotiation,30840.7109375,0.6700000166893005
OPP-002703,ACC-000016,PROD-0040,111,Renewal,2025-05-28 09:13:12,,Open,70316.546875,0.3100000023841858
OPP-002707,ACC-000032,PROD-0090,108,Renewal,2024-05-15 02:42:27,,Negotiation,65070.30078125,0.6000000238418579
OPP-002719,ACC-000020,PROD-0020,679,Renewal,2022-02-22 10:53:38,,Proposal,22449.33984375,0.5600000023841858
OPP-002722,ACC-000055,PROD-0068,517,Renewal,2025-01-09 00:26:26,,Negotiation,84678.046875,0.7200000286102295
OPP-002728,ACC-000051,PROD-0067,309,Renewal,2024-04-15 17:58:55,,Proposal,27774.51953125,0.550000011920929
OPP-002729,ACC-000012,PROD-0071,934,Renewal,2021-07-07 14:10:06,,Proposal,35312.87890625,0.3100000023841858
OPP-002732,ACC-000053,PROD-0090,778,Renewal,2024-04-12 21:37:20,,Negotiation,50521.6015625,0.7799999713897705
OPP-002735,ACC-000037,PROD-0089,41,Renewal,2022-11-15 07:27:19,,Open,90510.6015625,0.2800000011920929
OPP-002738,ACC-000007,PROD-0087,59,Renewal,2025-05-07 08:36:17,2025-10-10 03:02:59,Closed Lost,25734.740234375,0.0
OPP-002741,ACC-000060,PROD-0065,870,Renewal,2021-09-12 04:44:04,,Open,35078.0,0.3700000047683716
OPP-002743,ACC-000033,PROD-0062,538,Renewal,2024-03-24 10:31:03,2024-05-19 09:10:43,Closed Won,31678.109375,1.0
OPP-002744,ACC-000012,PROD-0044,361,Renewal,2022-11-12 14:24:40,,Negotiation,64466.37109375,0.7900000214576721
OPP-002746,ACC-000024,PROD-0005,337,Renewal,2021-09-22 20:13:28,,Qualified,21988.810546875,0.3799999952316284
OPP-002750,ACC-000006,PROD-0067,6,Renewal,2023-02-11 01:00:48,2023-03-02 00:19:56,Closed Lost,44707.171875,0.0
OPP-002754,ACC-000045,PROD-0068,682,Renewal,2022-07-06 12:33:53,,Open,38926.828125,0.6800000071525574
OPP-002755,ACC-000013,PROD-0011,809,Renewal,2024-10-08 02:07:28,,Proposal,63813.46875,0.3199999928474426
OPP-002758,ACC-000040,PROD-0048,551,Renewal,2025-02-11 15:29:05,,Open,57749.33984375,0.3199999928474426
OPP-002759,ACC-000034,PROD-0012,233,Renewal,2022-05-18 00:50:07,2022-06-19 16:11:38,Closed Lost,52324.48046875,0.0
OPP-002763,ACC-000019,PROD-0077,129,Renewal,2022-09-14 04:54:31,,Proposal,20915.009765625,0.3199999928474426
OPP-002770,ACC-000047,PROD-0032,342,Renewal,2023-05-01 05:13:08,,Negotiation,16222.75,0.8199999928474426
OPP-002778,ACC-000001,PROD-0043,423,Renewal,2021-11-24 21:01:30,,Qualified,35353.98828125,0.3799999952316284
OPP-002781,ACC-000037,PROD-0014,889,Renewal,2022-05-05 01:28:10,2022-08-09 03:16:41,Closed Lost,85405.078125,0.0
OPP-002789,ACC-000045,PROD-0067,282,Renewal,2024-12-09 09:47:24,,Open,80184.71875,0.27000001072883606
OPP-002790,ACC-000056,PROD-0077,890,Renewal,2023-01-21 14:33:47,,Open,58422.140625,0.3199999928474426
OPP-002799,ACC-000010,PROD-0033,831,Renewal,2024-03-30 14:24:09,,Negotiation,44834.75,0.6700000166893005
OPP-002806,ACC-000033,PROD-0039,404,Renewal,2024-03-02 13:24:40,,Qualified,29227.73046875,0.25
OPP-002808,ACC-000037,PROD-0018,681,Renewal,2023-09-21 15:08:04,2023-10-08 22:27:48,Closed Won,84599.796875,1.0
OPP-002810,ACC-000056,PROD-0048,364,Renewal,2023-06-25 22:12:17,,Qualified,18615.990234375,0.33000001311302185
OPP-002818,ACC-000019,PROD-0037,168,Renewal,2025-01-25 20:32:16,,Proposal,63098.28125,0.3100000023841858
OPP-002833,ACC-000047,PROD-0005,758,Renewal,2024-12-12 06:01:56,,Proposal,67751.078125,0.5299999713897705
OPP-002841,ACC-000002,PROD-0095,437,Renewal,2024-08-21 22:10:21,,Open,50270.96875,0.4099999964237213
OPP-002844,ACC-000012,PROD-0086,255,Renewal,2024-10-31 20:32:07,,Open,9305.76953125,0.5299999713897705
OPP-002846,ACC-000036,PROD-0054,974,Renewal,2025-01-27 23:41:05,,Proposal,77812.6015625,0.5600000023841858
OPP-002849,ACC-000023,PROD-0006,401,Renewal,2025-03-21 13:32:14,,Open,64633.98828125,0.4000000059604645
OPP-002854,ACC-000038,PROD-0079,992,Renewal,2023-06-05 09:17:21,2023-10-31 10:48:57,Closed Lost,40493.8984375,0.0
OPP-002859,ACC-000046,PROD-0069,254,Renewal,2022-08-14 08:25:06,,Proposal,4542.06982421875,0.4699999988079071
OPP-002860,ACC-000036,PROD-0055,453,Renewal,2022-12-10 19:35:48,,Negotiation,47726.1796875,0.8799999952316284
OPP-002861,ACC-000057,PROD-0041,255,Renewal,2025-05-24 19:25:20,,Negotiation,29161.009765625,0.6299999952316284
OPP-002864,ACC-000002,PROD-0074,476,Renewal,2022-04-12 02:17:13,,Negotiation,70725.1015625,0.7200000286102295
OPP-002865,ACC-000006,PROD-0073,19,Renewal,2021-10-28 02:00:05,,Open,26812.369140625,0.25999999046325684
OPP-002866,ACC-000019,PROD-0096,688,Renewal,2024-09-01 01:00:01,,Qualified,72034.671875,0.23999999463558197
OPP-002875,ACC-000019,PROD-0076,170,Renewal,2024-04-12 07:45:40,,Qualified,54184.75,0.25999999046325684
OPP-002882,ACC-000003,PROD-0018,620,Renewal,2024-08-27 17:15:42,,Qualified,79571.921875,0.3700000047683716
OPP-002884,ACC-000003,PROD-0038,723,Renewal,2024-07-30 05:40:03,,Proposal,52122.19921875,0.3199999928474426
OPP-002891,ACC-000018,PROD-0024,996,Renewal,2024-06-04 21:43:49,,Negotiation,28803.240234375,0.7300000190734863
OPP-002892,ACC-000015,PROD-0020,631,Renewal,2024-05-12 07:21:59,,Negotiation,42158.578125,0.8399999737739563
OPP-002894,ACC-000045,PROD-0058,698,Renewal,2024-11-29 12:54:35,,Negotiation,47933.171875,0.8700000047683716
OPP-002905,ACC-000036,PROD-0094,671,Renewal,2021-08-09 05:28:32,,Open,77478.75,0.6200000047683716
OPP-002915,ACC-000028,PROD-0022,319,Renewal,2024-11-06 19:29:37,,Qualified,62115.55859375,0.38999998569488525
OPP-002929,ACC-000025,PROD-0025,805,Renewal,2023-07-01 00:07:13,,Open,61991.7109375,0.4099999964237213
OPP-002934,ACC-000004,PROD-0056,617,Renewal,2022-09-29 13:50:25,,Qualified,54608.01171875,0.41999998688697815
OPP-002937,ACC-000040,PROD-0045,963,Renewal,2021-09-15 16:14:43,,Negotiation,98441.7890625,0.8199999928474426
OPP-002940,ACC-000018,PROD-0028,940,Renewal,2024-03-03 21:06:45,2024-08-16 11:21:08,Closed Won,1096.25,1.0
OPP-002946,ACC-000048,PROD-0054,19,Renewal,2024-08-16 14:00:00,,Proposal,29906.94921875,0.4099999964237213
OPP-002966,ACC-000038,PROD-0033,111,Renewal,2023-04-15 03:11:55,,Open,11849.3798828125,0.1599999964237213
OPP-002968,ACC-000005,PROD-0017,127,Renewal,2023-11-05 00:35:45,,Open,99627.2890625,0.4399999976158142
OPP-002970,ACC-000053,PROD-0049,346,Renewal,2025-04-15 14:36:12,,Negotiation,65403.30859375,0.7900000214576721
OPP-002975,ACC-000006,PROD-0004,717,Renewal,2023-08-06 04:47:32,,Proposal,19317.470703125,0.5799999833106995
OPP-002976,ACC-000024,PROD-0075,82,Renewal,2024-02-20 21:32:38,,Negotiation,90612.1171875,0.6299999952316284
OPP-002993,ACC-000028,PROD-0052,757,Renewal,2024-01-19 21:38:55,,Proposal,31432.83984375,0.5600000023841858
OPP-002997,ACC-000033,PROD-0069,739,Renewal,2024-04-14 02:54:12,,Negotiation,74335.9765625,0.7400000095367432
OPP-003001,ACC-000004,PROD-0037,317,Renewal,2024-07-25 16:56:10,,Proposal,78795.828125,0.3400000035762787
OPP-003002,ACC-000005,PROD-0068,173,Renewal,2024-07-07 16:05:27,,Qualified,71967.8984375,0.33000001311302185
OPP-003006,ACC-000030,PROD-0082,827,Renewal,2024-04-07 04:41:56,2024-08-28 20:06:41,Closed Lost,60511.6796875,0.0
OPP-003008,ACC-000060,PROD-0034,107,Renewal,2024-11-16 01:44:26,2025-02-16 18:56:01,Closed Won,18036.759765625,1.0
OPP-003017,ACC-000043,PROD-0045,130,Renewal,2024-04-29 19:23:45,2024-08-02 13:49:30,Closed Won,25754.4609375,1.0
OPP-003023,ACC-000059,PROD-0065,581,Renewal,2022-10-13 06:41:31,2022-11-28 20:33:40,Closed Won,49177.19140625,1.0
OPP-003024,ACC-000050,PROD-0051,908,Renewal,2022-05-19 21:57:17,,Qualified,67100.28125,0.4699999988079071
OPP-003027,ACC-000019,PROD-0068,822,Renewal,2025-03-28 00:17:20,2025-05-18 15:44:32,Closed Lost,65645.6328125,0.0
OPP-003030,ACC-000009,PROD-0016,910,Renewal,2022-03-26 23:34:06,,Negotiation,8662.5302734375,0.6899999976158142
OPP-003034,ACC-000029,PROD-0024,772,Renewal,2024-12-02 21:59:33,,Negotiation,67087.2578125,0.6000000238418579
OPP-003036,ACC-000016,PROD-0023,883,Renewal,2022-12-05 05:23:35,2023-02-27 20:13:47,Closed Won,49036.62109375,1.0
OPP-003039,ACC-000036,PROD-0057,339,Renewal,2022-01-02 01:18:17,,Open,9577.240234375,0.3400000035762787
OPP-003044,ACC-000024,PROD-0002,631,Renewal,2022-12-09 05:56:06,2023-05-11 15:46:04,Closed Won,66242.3515625,1.0
OPP-003045,ACC-000003,PROD-0031,917,Renewal,2023-01-01 10:04:20,2023-05-31 19:36:52,Closed Won,80370.6171875,1.0
OPP-003048,ACC-000047,PROD-0094,780,Renewal,2025-03-23 01:15:55,2025-07-10 05:10:39,Closed Won,73365.2890625,1.0
OPP-003053,ACC-000045,PROD-0091,728,Renewal,2024-01-23 07:16:25,,Qualified,18765.4609375,0.28999999165534973
