0,1,2
"First Solar, Inc.",84080.7265625,0.6499999761581421
Atlassian Corporation,80352.8671875,0.6800000071525574
"ServiceNow, Inc.",73815.71875,0.7400000095367432
FirstEnergy Corp.,68250.4296875,0.800000011920929
"Citizens Financial Group, Inc.",82700.6796875,0.6600000262260437
"DoorDash, Inc.",83960.2421875,0.6499999761581421
"D.R. Horton, Inc.",86604.9296875,0.6299999952316284
"Amazon.com, Inc.",90911.9921875,0.6000000238418579
"Citizens Financial Group, Inc.",74713.21875,0.7300000190734863
"Fortinet, Inc.",76816.1796875,0.7099999785423279
"Vmware, Inc",82630.578125,0.6600000262260437
International Business Machines Corporation,94022.6875,0.5799999833106995
Cognizant Technology Solutions Corporation,95646.9609375,0.5699999928474426
Colgate-Palmolive Company,90817.78125,0.6000000238418579
Electronic Arts Inc.,77814.3984375,0.699999988079071
"Citizens Financial Group, Inc.",89283.171875,0.6100000143051147
"Salesforce, Inc.",95541.75,0.5699999928474426
SAP SE,95537.109375,0.5699999928474426
DTE Energy Company,60503.4296875,0.8999999761581421
Wipro Limited,87825.078125,0.6200000047683716
"Amazon.com, Inc.",97232.75,0.5600000023841858
Colgate-Palmolive Company,90742.0703125,0.6000000238418579
"Cisco Systems, Inc.",81209.109375,0.6700000166893005
Sigmasoft Infotech Pvt.Ltd,82424.21875,0.6600000262260437
The Coca-Cola Company,98811.1171875,0.550000011920929
"DuPont de Nemours, Inc.",95334.15625,0.5699999928474426
Dover Corporation,69634.0625,0.7799999713897705
Ford Motor Company,79823.8671875,0.6800000071525574
The Clorox Company,83503.6875,0.6499999761581421
Atlassian Corporation,72366.0390625,0.75
Cognizant Technology Solutions Corporation,86147.890625,0.6299999952316284
Eastman Chemical Company,78634.4921875,0.6899999976158142
"Elevance Health, Inc.",66974.1328125,0.8100000023841858
Dover Corporation,77495.90625,0.699999988079071
Slack Technologies Inc,68647.609375,0.7900000214576721
"Meta Platforms, Inc.",60933.76171875,0.8899999856948853
The Coca-Cola Company,91916.8984375,0.5899999737739563
"Dominion Energy, Inc.",87437.75,0.6200000047683716
Zoom Communications Inc.,68617.0078125,0.7900000214576721
CME Group Inc.,72269.6328125,0.75
"DuPont de Nemours, Inc.",69439.2578125,0.7799999713897705
SAP SE,76282.1484375,0.7099999785423279
Atlassian Corporation,84570.90625,0.6399999856948853
"D.R. Horton, Inc.",63671.0,0.8500000238418579
"DoorDash, Inc.",98387.46875,0.550000011920929
Edison International,68495.453125,0.7900000214576721
Slack Technologies Inc,79560.5625,0.6800000071525574
Edison International,70236.1875,0.7699999809265137
Edison International,88653.9609375,0.6100000143051147
"First Solar, Inc.",81930.9765625,0.6600000262260437
"Workday, Inc.",61436.05859375,0.8799999952316284
Equifax Inc.,79501.9609375,0.6800000071525574
Emerson Electric Co.,67546.84375,0.800000011920929
Equifax Inc.,80649.8203125,0.6700000166893005
Atlassian Corporation,65101.859375,0.8299999833106995
"Fiserv, Inc.",84405.796875,0.6399999856948853
FirstEnergy Corp.,76077.8203125,0.7099999785423279
"Enphase Energy, Inc.",71068.8984375,0.7599999904632568
CMS Energy Corporation,88502.671875,0.6100000143051147
Eastman Chemical Company,71967.8515625,0.75
"HubSpot, Inc.",64236.01953125,0.8399999737739563
"DuPont de Nemours, Inc.",61312.44921875,0.8799999952316284
International Business Machines Corporation,67442.9375,0.800000011920929
Spotify Technology S.A.,91443.890625,0.5899999737739563
Sigmasoft Infotech Pvt.Ltd,86971.2890625,0.6200000047683716
Zoom Communications Inc.,94556.7421875,0.5699999928474426
Colgate-Palmolive Company,88325.0234375,0.6100000143051147
"Citizens Financial Group, Inc.",80411.1015625,0.6700000166893005
The Clorox Company,82882.6875,0.6499999761581421
"Fiserv, Inc.",63377.69921875,0.8500000238418579
CMS Energy Corporation,70879.25,0.7599999904632568
Spotify Technology S.A.,68179.84375,0.7900000214576721
DTE Energy Company,73776.0625,0.7300000190734863
The Coca-Cola Company,71805.859375,0.75
FirstEnergy Corp.,78013.9609375,0.6899999976158142
Wipro Limited,91234.078125,0.5899999737739563
"EPAM Systems, Inc.",66454.03125,0.8100000023841858
Sigmasoft Infotech Pvt.Ltd,74716.1484375,0.7200000286102295
"Cisco Systems, Inc.",85374.0078125,0.6299999952316284
FirstEnergy Corp.,96010.8984375,0.5600000023841858
Spotify Technology S.A.,97726.078125,0.550000011920929
Colgate-Palmolive Company,77877.953125,0.6899999976158142
"Fiserv, Inc.",88091.3671875,0.6100000143051147
"First Solar, Inc.",91067.7578125,0.5899999737739563
The Coca-Cola Company,92627.6875,0.5799999833106995
DTE Energy Company,61723.0703125,0.8700000047683716
Infosys Limited,97611.96875,0.550000011920929
Dover Corporation,60999.890625,0.8799999952316284
EQT Corporation,60998.62109375,0.8799999952316284
Microsoft Corporation,82570.46875,0.6499999761581421
"Citizens Financial Group, Inc.",76670.609375,0.699999988079071
Snowflake Inc.,73507.546875,0.7300000190734863
Microsoft Corporation,71543.828125,0.75
Spotify Technology S.A.,70493.8203125,0.7599999904632568
The Clorox Company,75450.453125,0.7099999785423279
Citigroup Inc.,67746.75,0.7900000214576721
"Dropbox, Inc.",93894.15625,0.5699999928474426
Intuit Inc.,69494.3828125,0.7699999809265137
"EOG Resources, Inc.",77543.578125,0.6899999976158142
FirstEnergy Corp.,61482.6484375,0.8700000047683716
"EOG Resources, Inc.",95509.390625,0.5600000023841858
"Elevance Health, Inc.",67686.0703125,0.7900000214576721
"Salesforce, Inc.",87618.4921875,0.6100000143051147
"Netflix, Inc.",62146.0703125,0.8600000143051147
Spotify Technology S.A.,83498.890625,0.6399999856948853
"ServiceNow, Inc.",89061.921875,0.6000000238418579
The Coca-Cola Company,79743.421875,0.6700000166893005
"Meta Platforms, Inc.",65956.28125,0.8100000023841858
Wipro Limited,87569.4921875,0.6100000143051147
"Coinbase Global, Inc.",93712.3671875,0.5699999928474426
Microsoft Corporation,75220.3515625,0.7099999785423279
DTE Energy Company,92058.25,0.5799999833106995
"Salesforce, Inc.",59959.37109375,0.8899999856948853
Slack Technologies Inc,91980.171875,0.5799999833106995
"Meta Platforms, Inc.",91978.1796875,0.5799999833106995
Eastman Chemical Company,84661.5234375,0.6299999952316284
Intuit Inc.,73028.7734375,0.7300000190734863
Adobe Inc.,59890.109375,0.8899999856948853
Snowflake Inc.,90314.140625,0.5899999737739563
FirstEnergy Corp.,76117.09375,0.699999988079071
FirstEnergy Corp.,78353.2109375,0.6800000071525574
"HubSpot, Inc.",61902.171875,0.8600000143051147
"Citizens Financial Group, Inc.",70037.40625,0.7599999904632568
"Workday, Inc.",88688.890625,0.6000000238418579
"Fortinet, Inc.",96709.2734375,0.550000011920929
CMS Energy Corporation,62568.51171875,0.8500000238418579
"EPAM Systems, Inc.",78199.3984375,0.6800000071525574
Alphabet Inc.,68153.453125,0.7799999713897705
"Elevance Health, Inc.",61809.80859375,0.8600000143051147
Zoom Communications Inc.,88582.6015625,0.6000000238418579
International Business Machines Corporation,79326.7265625,0.6700000166893005
"D.R. Horton, Inc.",88546.203125,0.6000000238418579
Snowflake Inc.,67247.15625,0.7900000214576721
Colgate-Palmolive Company,93199.75,0.5699999928474426
"Netflix, Inc.",62493.05078125,0.8500000238418579
"DoorDash, Inc.",84314.7109375,0.6299999952316284
"Citizens Financial Group, Inc.",65565.59375,0.8100000023841858
The Clorox Company,84276.25,0.6299999952316284
The Coca-Cola Company,84252.1015625,0.6299999952316284
CME Group Inc.,80418.0,0.6600000262260437
Zoom Communications Inc.,72673.078125,0.7300000190734863
"Dominion Energy, Inc.",88411.3984375,0.6000000238418579
"Vmware, Inc",91440.5625,0.5799999833106995
Eastman Chemical Company,62377.05078125,0.8500000238418579
Oracle Corporation,67974.8671875,0.7799999713897705
Spotify Technology S.A.,94662.296875,0.5600000023841858
"Coinbase Global, Inc.",63822.328125,0.8299999833106995
CME Group Inc.,63821.23828125,0.8299999833106995
FirstEnergy Corp.,74594.5625,0.7099999785423279
Tata Consultancy Services Limited,86803.78125,0.6100000143051147
Emerson Electric Co.,68764.21875,0.7699999809265137
"EOG Resources, Inc.",60162.0703125,0.8799999952316284
EQT Corporation,59485.578125,0.8899999856948853
"Enphase Energy, Inc.",96246.953125,0.550000011920929
CMS Energy Corporation,66995.8828125,0.7900000214576721
Dover Corporation,98000.8671875,0.5400000214576721
Dell Technologies Inc.,81405.15625,0.6499999761581421
Equifax Inc.,88186.6484375,0.6000000238418579
The Clorox Company,66945.9375,0.7900000214576721
"Salesforce, Inc.",99764.3203125,0.5299999713897705
FirstEnergy Corp.,85222.828125,0.6200000047683716
Infosys Limited,85205.7734375,0.6200000047683716
"Netflix, Inc.",66023.46875,0.800000011920929
Dell Technologies Inc.,85184.25,0.6200000047683716
"Cisco Systems, Inc.",91056.9296875,0.5799999833106995
International Business Machines Corporation,62865.05859375,0.8399999737739563
The Coca-Cola Company,94269.15625,0.5600000023841858
"Dominion Energy, Inc.",77619.0390625,0.6800000071525574
Equifax Inc.,71321.6171875,0.7400000095367432
"Amazon.com, Inc.",59299.6484375,0.8899999856948853
Slack Technologies Inc,59297.359375,0.8899999856948853
Spotify Technology S.A.,83757.140625,0.6299999952316284
Tata Consultancy Services Limited,70355.6015625,0.75
Cognizant Technology Solutions Corporation,69404.2734375,0.7599999904632568
Dell Technologies Inc.,72238.3984375,0.7300000190734863
Ford Motor Company,97604.671875,0.5400000214576721
"Dropbox, Inc.",94108.53125,0.5600000023841858
Citigroup Inc.,90825.2890625,0.5799999833106995
Wipro Limited,84953.46875,0.6200000047683716
Cognizant Technology Solutions Corporation,99356.296875,0.5299999713897705
"EPAM Systems, Inc.",71159.34375,0.7400000095367432
Oracle Corporation,86315.6796875,0.6100000143051147
"Coinbase Global, Inc.",75209.6171875,0.699999988079071
Snowflake Inc.,73076.3828125,0.7200000286102295
Cognizant Technology Solutions Corporation,83514.3515625,0.6299999952316284
"Coinbase Global, Inc.",83506.71875,0.6299999952316284
Spotify Technology S.A.,69204.359375,0.7599999904632568
International Business Machines Corporation,93897.4375,0.5600000023841858
Zoom Communications Inc.,78447.2421875,0.6700000166893005
Eastman Chemical Company,65692.1171875,0.800000011920929
Microsoft Corporation,99157.296875,0.5299999713897705
Entergy Corporation,82108.6796875,0.6399999856948853
Snowflake Inc.,95523.21875,0.550000011920929
Alphabet Inc.,79589.4609375,0.6600000262260437
"Enphase Energy, Inc.",99101.6484375,0.5299999713897705
Slack Technologies Inc,72919.1796875,0.7200000286102295
"DoorDash, Inc.",63999.62890625,0.8199999928474426
CME Group Inc.,80723.4296875,0.6499999761581421
"Amazon.com, Inc.",87449.1015625,0.6000000238418579
"Fiserv, Inc.",78299.9375,0.6700000166893005
Duke Energy Corporation,95380.6328125,0.550000011920929
Infosys Limited,93674.90625,0.5600000023841858
"Cisco Systems, Inc.",97134.6015625,0.5400000214576721
Wipro Limited,66386.5625,0.7900000214576721
"Citizens Financial Group, Inc.",81942.1328125,0.6399999856948853
"Dropbox, Inc.",83232.453125,0.6299999952316284
"Vmware, Inc",84553.2578125,0.6200000047683716
"Dropbox, Inc.",75963.2890625,0.6899999976158142
Spotify Technology S.A.,74865.9609375,0.699999988079071
"Elevance Health, Inc.",59544.80859375,0.8799999952316284
Zoom Communications Inc.,81863.9609375,0.6399999856948853
Citigroup Inc.,77027.1875,0.6800000071525574
Equifax Inc.,75887.703125,0.6899999976158142
CME Group Inc.,88723.8984375,0.5899999737739563
CMS Energy Corporation,67059.4609375,0.7799999713897705
Citigroup Inc.,76918.078125,0.6800000071525574
Infosys Limited,69727.8984375,0.75
"ServiceNow, Inc.",79210.7890625,0.6600000262260437
"Citizens Financial Group, Inc.",84311.1328125,0.6200000047683716
The Clorox Company,87112.0078125,0.6000000238418579
Intuit Inc.,63737.73828125,0.8199999928474426
The Clorox Company,65304.26953125,0.800000011920929
FirstEnergy Corp.,93287.9296875,0.5600000023841858
Edison International,88527.0,0.5899999737739563
Edison International,88479.28125,0.5899999737739563
Citigroup Inc.,72498.15625,0.7200000286102295
Sigmasoft Infotech Pvt.Ltd,84172.5625,0.6200000047683716
Ford Motor Company,74545.21875,0.699999988079071
CME Group Inc.,71481.609375,0.7300000190734863
"DuPont de Nemours, Inc.",94866.09375,0.550000011920929
Oracle Corporation,91534.5234375,0.5699999928474426
"EPAM Systems, Inc.",75604.3828125,0.6899999976158142
DTE Energy Company,75597.3515625,0.6899999976158142
Edison International,67732.21875,0.7699999809265137
"D.R. Horton, Inc.",94784.609375,0.550000011920929
"DoorDash, Inc.",89878.421875,0.5799999833106995
"Meta Platforms, Inc.",98330.5,0.5299999713897705
"Dropbox, Inc.",62782.9609375,0.8299999833106995
"Vmware, Inc",77772.8984375,0.6700000166893005
Dover Corporation,62009.171875,0.8399999737739563
"DuPont de Nemours, Inc.",85385.21875,0.6100000143051147
"Netflix, Inc.",92994.7421875,0.5600000023841858
Oracle Corporation,88240.9765625,0.5899999737739563
"Coinbase Global, Inc.",67594.34375,0.7699999809265137
"DuPont de Nemours, Inc.",72282.0234375,0.7200000286102295
"Coinbase Global, Inc.",66719.1796875,0.7799999713897705
The Clorox Company,80056.1484375,0.6499999761581421
"Meta Platforms, Inc.",65012.37890625,0.800000011920929
Sigmasoft Infotech Pvt.Ltd,65005.609375,0.800000011920929
Oracle Corporation,96303.8984375,0.5400000214576721
"Amazon.com, Inc.",96282.5390625,0.5400000214576721
Cognizant Technology Solutions Corporation,75339.9609375,0.6899999976158142
Adobe Inc.,69310.078125,0.75
Tata Consultancy Services Limited,75335.9296875,0.6899999976158142
"Dominion Energy, Inc.",83827.640625,0.6200000047683716
"Dominion Energy, Inc.",76426.390625,0.6800000071525574
Entergy Corporation,99923.828125,0.5199999809265137
"Fiserv, Inc.",72138.7578125,0.7200000286102295
Sigmasoft Infotech Pvt.Ltd,92747.859375,0.5600000023841858
DTE Energy Company,94378.953125,0.550000011920929
CMS Energy Corporation,65674.7734375,0.7900000214576721
The Clorox Company,82352.1875,0.6299999952316284
Oracle Corporation,77417.4296875,0.6700000166893005
Zoom Communications Inc.,71035.9765625,0.7300000190734863
"Workday, Inc.",82306.390625,0.6299999952316284
Zoom Communications Inc.,76239.7265625,0.6800000071525574
The Coca-Cola Company,76224.65625,0.6800000071525574
Citigroup Inc.,77352.859375,0.6700000166893005
"Amazon.com, Inc.",83587.140625,0.6200000047683716
"Workday, Inc.",89341.640625,0.5799999833106995
"Dominion Energy, Inc.",83543.1328125,0.6200000047683716
"Netflix, Inc.",65546.9609375,0.7900000214576721
Edwards Lifesciences Corporation,65538.6875,0.7900000214576721
CME Group Inc.,77272.078125,0.6700000166893005
Sigmasoft Infotech Pvt.Ltd,99515.5,0.5199999809265137
Entergy Corporation,79593.6171875,0.6499999761581421
Dover Corporation,80818.90625,0.6399999856948853
Adobe Inc.,79570.921875,0.6499999761581421
Infosys Limited,83408.8828125,0.6200000047683716
"Fiserv, Inc.",92336.3828125,0.5600000023841858
CMS Energy Corporation,89132.4296875,0.5799999833106995
Duke Energy Corporation,84728.0078125,0.6100000143051147
Intuit Inc.,65403.30859375,0.7900000214576721
Electronic Arts Inc.,90646.3984375,0.5699999928474426
"Netflix, Inc.",86113.640625,0.6000000238418579
EQT Corporation,61508.359375,0.8399999737739563
Edison International,77065.5,0.6700000166893005
Microsoft Corporation,87498.2109375,0.5899999737739563
Edison International,92182.578125,0.5600000023841858
"Dropbox, Inc.",97398.390625,0.5299999713897705
Intuit Inc.,66173.0390625,0.7799999713897705
Intuit Inc.,57985.53125,0.8899999856948853
"Meta Platforms, Inc.",60702.171875,0.8500000238418579
Hewlett Packard Enterprise Company,80619.6875,0.6399999856948853
Hewlett Packard Enterprise Company,95534.828125,0.5400000214576721
International Business Machines Corporation,81849.7890625,0.6299999952316284
International Business Machines Corporation,78129.296875,0.6600000262260437
"EOG Resources, Inc.",95489.328125,0.5400000214576721
Wipro Limited,83147.34375,0.6200000047683716
Citigroup Inc.,80531.59375,0.6399999856948853
International Business Machines Corporation,63606.98828125,0.8100000023841858
Atlassian Corporation,75757.2734375,0.6800000071525574
Emerson Electric Co.,61313.37890625,0.8399999737739563
Intuit Inc.,80470.890625,0.6399999856948853
"ServiceNow, Inc.",66877.1484375,0.7699999809265137
Intuit Inc.,90336.25,0.5699999928474426
Alphabet Inc.,70529.453125,0.7300000190734863
Tata Consultancy Services Limited,66005.609375,0.7799999713897705
Adobe Inc.,80432.6484375,0.6399999856948853
"Meta Platforms, Inc.",79168.890625,0.6499999761581421
Adobe Inc.,85764.7734375,0.6000000238418579
"Cisco Systems, Inc.",90271.15625,0.5699999928474426
"Enphase Energy, Inc.",62739.98828125,0.8199999928474426
Hewlett Packard Enterprise Company,59120.7109375,0.8700000047683716
Colgate-Palmolive Company,90227.8515625,0.5699999928474426
Intuit Inc.,73444.40625,0.699999988079071
"Fiserv, Inc.",67637.4609375,0.7599999904632568
"Amazon.com, Inc.",96984.7734375,0.5299999713897705
Spotify Technology S.A.,68518.4375,0.75
Dover Corporation,82884.078125,0.6200000047683716
Equifax Inc.,87093.7578125,0.5899999737739563
"Fiserv, Inc.",61908.23828125,0.8299999833106995
Emerson Electric Co.,96950.453125,0.5299999713897705
FirstEnergy Corp.,81561.140625,0.6299999952316284
Slack Technologies Inc,81551.7265625,0.6299999952316284
Tata Consultancy Services Limited,85612.921875,0.6000000238418579
"D.R. Horton, Inc.",59724.0703125,0.8600000143051147
Oracle Corporation,77818.3671875,0.6600000262260437
"Dropbox, Inc.",82813.90625,0.6200000047683716
Infosys Limited,96822.1484375,0.5299999713897705
The Coca-Cola Company,58309.62109375,0.8799999952316284
"Enphase Energy, Inc.",77741.5390625,0.6600000262260437
"Amazon.com, Inc.",86953.3203125,0.5899999737739563
CME Group Inc.,75411.28125,0.6800000071525574
Edison International,88408.4765625,0.5799999833106995
EQT Corporation,61713.1796875,0.8299999833106995
Snowflake Inc.,68295.0625,0.75
Slack Technologies Inc,86801.5234375,0.5899999737739563
"Coinbase Global, Inc.",76425.8125,0.6700000166893005
"ServiceNow, Inc.",93081.859375,0.550000011920929
"EOG Resources, Inc.",82572.4296875,0.6200000047683716
"Coinbase Global, Inc.",82568.28125,0.6200000047683716
Wipro Limited,88255.78125,0.5799999833106995
"DoorDash, Inc.",94784.296875,0.5400000214576721
Intuit Inc.,72076.2734375,0.7099999785423279
Dell Technologies Inc.,78712.5,0.6499999761581421
Colgate-Palmolive Company,63163.44140625,0.8100000023841858
Emerson Electric Co.,91309.4296875,0.5600000023841858
Wipro Limited,76314.46875,0.6700000166893005
Tata Consultancy Services Limited,91221.828125,0.5600000023841858
Slack Technologies Inc,67164.65625,0.7599999904632568
"Elevance Health, Inc.",82327.046875,0.6200000047683716
Microsoft Corporation,75029.40625,0.6800000071525574
Cognizant Technology Solutions Corporation,89507.15625,0.5699999928474426
Atlassian Corporation,75011.75,0.6800000071525574
Snowflake Inc.,77269.640625,0.6600000262260437
Oracle Corporation,67968.03125,0.75
Cognizant Technology Solutions Corporation,90987.8515625,0.5600000023841858
Zoom Communications Inc.,74925.0703125,0.6800000071525574
Zoom Communications Inc.,64466.37109375,0.7900000214576721
SAP SE,79571.8203125,0.6399999856948853
Eastman Chemical Company,57217.80078125,0.8899999856948853
Entergy Corporation,70725.1015625,0.7200000286102295
CME Group Inc.,66124.2890625,0.7699999809265137
Cognizant Technology Solutions Corporation,59204.01953125,0.8600000143051147
Fortive Corporation,62082.66015625,0.8199999928474426
Hewlett Packard Enterprise Company,77084.5078125,0.6600000262260437
Infosys Limited,57812.359375,0.8799999952316284
"Dominion Energy, Inc.",78245.8671875,0.6499999761581421
"EPAM Systems, Inc.",99721.9765625,0.5099999904632568
Dover Corporation,75881.890625,0.6700000166893005
"Cisco Systems, Inc.",92423.421875,0.550000011920929
"EPAM Systems, Inc.",61983.87109375,0.8199999928474426
Edison International,86134.96875,0.5899999737739563
Entergy Corporation,78126.859375,0.6499999761581421
CME Group Inc.,74677.7578125,0.6800000071525574
Eastman Chemical Company,84615.7109375,0.6000000238418579
Fortive Corporation,64227.9296875,0.7900000214576721
FirstEnergy Corp.,84534.9765625,0.6000000238418579
Snowflake Inc.,66697.2734375,0.7599999904632568
SAP SE,57595.73828125,0.8799999952316284
Intuit Inc.,90505.65625,0.5600000023841858
CMS Energy Corporation,79185.21875,0.6399999856948853
"First Solar, Inc.",67571.03125,0.75
Dell Technologies Inc.,80427.0703125,0.6299999952316284
"Dropbox, Inc.",99349.546875,0.5099999904632568
CME Group Inc.,74470.2734375,0.6800000071525574
Colgate-Palmolive Company,64098.01171875,0.7900000214576721
"ServiceNow, Inc.",81632.7734375,0.6200000047683716
Edwards Lifesciences Corporation,64064.9609375,0.7900000214576721
CME Group Inc.,74410.328125,0.6800000071525574
CME Group Inc.,81574.96875,0.6200000047683716
"DoorDash, Inc.",99159.09375,0.5099999904632568
Microsoft Corporation,88693.9921875,0.5699999928474426
"Enphase Energy, Inc.",84147.3203125,0.6000000238418579
Fortive Corporation,78851.5390625,0.6399999856948853
Sigmasoft Infotech Pvt.Ltd,73118.171875,0.6899999976158142
"Amazon.com, Inc.",61523.73828125,0.8199999928474426
Dover Corporation,80074.28125,0.6299999952316284
"Cisco Systems, Inc.",77596.953125,0.6499999761581421
Adobe Inc.,81347.9296875,0.6200000047683716
Entergy Corporation,82666.078125,0.6100000143051147
"HubSpot, Inc.",62249.44921875,0.8100000023841858
Infosys Limited,81317.2734375,0.6200000047683716
Dell Technologies Inc.,78766.8671875,0.6399999856948853
"EOG Resources, Inc.",59248.4296875,0.8500000238418579
"ServiceNow, Inc.",96835.328125,0.5199999809265137
Duke Energy Corporation,89887.578125,0.5600000023841858
Edison International,81181.953125,0.6200000047683716
Infosys Limited,85307.9296875,0.5899999737739563
CMS Energy Corporation,72927.90625,0.6899999976158142
Colgate-Palmolive Company,96744.5390625,0.5199999809265137
Alphabet Inc.,98638.078125,0.5099999904632568
"Workday, Inc.",60607.890625,0.8299999833106995
"DuPont de Nemours, Inc.",77385.4296875,0.6499999761581421
"Citizens Financial Group, Inc.",55873.75,0.8999999761581421
International Business Machines Corporation,73942.0,0.6800000071525574
Atlassian Corporation,79797.0703125,0.6299999952316284
"First Solar, Inc.",86663.546875,0.5799999833106995
Microsoft Corporation,81061.828125,0.6200000047683716
International Business Machines Corporation,96649.359375,0.5199999809265137
Wipro Limited,78523.4609375,0.6399999856948853
Cognizant Technology Solutions Corporation,66118.2421875,0.7599999904632568
Dover Corporation,65252.46875,0.7699999809265137
Entergy Corporation,89694.1328125,0.5600000023841858
"Citizens Financial Group, Inc.",88113.2265625,0.5699999928474426
Edison International,89674.8828125,0.5600000023841858
Slack Technologies Inc,73848.7109375,0.6800000071525574
"Citizens Financial Group, Inc.",83686.390625,0.6000000238418579
Ford Motor Company,88048.640625,0.5699999928474426
Snowflake Inc.,91239.859375,0.550000011920929
The Coca-Cola Company,83592.8125,0.6000000238418579
Citigroup Inc.,83571.171875,0.6000000238418579
Snowflake Inc.,80842.5625,0.6200000047683716
Slack Technologies Inc,94564.7578125,0.5299999713897705
Zoom Communications Inc.,72612.796875,0.6899999976158142
"Cisco Systems, Inc.",91083.828125,0.550000011920929
"Vmware, Inc",63409.37890625,0.7900000214576721
"Amazon.com, Inc.",78258.96875,0.6399999856948853
"EPAM Systems, Inc.",92712.6875,0.5400000214576721
Entergy Corporation,72550.140625,0.6899999976158142
EQT Corporation,80725.96875,0.6200000047683716
"D.R. Horton, Inc.",71480.7734375,0.699999988079071
CME Group Inc.,56208.5390625,0.8899999856948853
Dell Technologies Inc.,71452.5703125,0.699999988079071
Entergy Corporation,73539.8515625,0.6800000071525574
SAP SE,62492.66015625,0.800000011920929
"First Solar, Inc.",58811.80859375,0.8500000238418579
SAP SE,78097.078125,0.6399999856948853
"Coinbase Global, Inc.",89252.7265625,0.5600000023841858
"Citizens Financial Group, Inc.",86168.65625,0.5799999833106995
"EPAM Systems, Inc.",90853.6484375,0.550000011920929
Zoom Communications Inc.,61689.2109375,0.8100000023841858
Slack Technologies Inc,65707.1875,0.7599999904632568
"Fiserv, Inc.",75657.796875,0.6600000262260437
Snowflake Inc.,94204.78125,0.5299999713897705
Cognizant Technology Solutions Corporation,83207.65625,0.6000000238418579
Snowflake Inc.,68383.40625,0.7300000190734863
Electronic Arts Inc.,77980.8984375,0.6399999856948853
Colgate-Palmolive Company,67410.9296875,0.7400000095367432
Eastman Chemical Company,74449.9296875,0.6700000166893005
"HubSpot, Inc.",69278.4296875,0.7200000286102295
"Vmware, Inc",76706.703125,0.6499999761581421
Eastman Chemical Company,56004.91015625,0.8899999856948853
"Vmware, Inc",97726.0078125,0.5099999904632568
Emerson Electric Co.,83050.7109375,0.6000000238418579
Zoom Communications Inc.,83043.53125,0.6000000238418579
Intuit Inc.,77847.640625,0.6399999856948853
The Clorox Company,75485.0,0.6600000262260437
"Enphase Energy, Inc.",71162.4375,0.699999988079071
Intuit Inc.,90549.5,0.550000011920929
Eastman Chemical Company,95762.2109375,0.5199999809265137
Spotify Technology S.A.,99590.03125,0.5
Microsoft Corporation,97629.1796875,0.5099999904632568
"Coinbase Global, Inc.",93923.7421875,0.5299999713897705
Microsoft Corporation,80282.2109375,0.6200000047683716
Atlassian Corporation,95717.3671875,0.5199999809265137
"Cisco Systems, Inc.",87298.6875,0.5699999928474426
Colgate-Palmolive Company,74267.9609375,0.6700000166893005
International Business Machines Corporation,73156.1484375,0.6800000071525574
"HubSpot, Inc.",93854.78125,0.5299999713897705
"Workday, Inc.",61400.96875,0.8100000023841858
"Netflix, Inc.",93831.25,0.5299999713897705
"ServiceNow, Inc.",57817.1015625,0.8600000143051147
The Clorox Company,55858.6796875,0.8899999856948853
Wipro Limited,92041.2265625,0.5400000214576721
"Elevance Health, Inc.",60602.69921875,0.8199999928474426
Wipro Limited,93698.453125,0.5299999713897705
"Cisco Systems, Inc.",88678.2734375,0.5600000023841858
"Vmware, Inc",75228.9375,0.6600000262260437
Intuit Inc.,66160.2421875,0.75
Sigmasoft Infotech Pvt.Ltd,95414.65625,0.5199999809265137
SAP SE,76287.2734375,0.6499999761581421
International Business Machines Corporation,56333.9296875,0.8799999952316284
Sigmasoft Infotech Pvt.Ltd,59721.44921875,0.8299999833106995
"First Solar, Inc.",62741.2109375,0.7900000214576721
Entergy Corporation,79943.3828125,0.6200000047683716
"Enphase Energy, Inc.",86948.65625,0.5699999928474426
Alphabet Inc.,77408.5078125,0.6399999856948853
Wipro Limited,81212.0703125,0.6100000143051147
DTE Energy Company,77400.84375,0.6399999856948853
"Vmware, Inc",88443.421875,0.5600000023841858
"Fiserv, Inc.",85363.1171875,0.5799999833106995
EQT Corporation,58245.2109375,0.8500000238418579
"Elevance Health, Inc.",93411.9296875,0.5299999713897705
Zoom Communications Inc.,88404.8515625,0.5600000023841858
"Vmware, Inc",77348.3125,0.6399999856948853
"Coinbase Global, Inc.",81131.8515625,0.6100000143051147
"Fiserv, Inc.",74951.328125,0.6600000262260437
Cognizant Technology Solutions Corporation,61070.171875,0.8100000023841858
"DuPont de Nemours, Inc.",85278.2734375,0.5799999833106995
CME Group Inc.,64202.19140625,0.7699999809265137
"Dropbox, Inc.",91544.6015625,0.5400000214576721
Colgate-Palmolive Company,76049.7578125,0.6499999761581421
SAP SE,95049.6015625,0.5199999809265137
"First Solar, Inc.",88255.9375,0.5600000023841858
Equifax Inc.,95039.71875,0.5199999809265137
"Fiserv, Inc.",70554.6328125,0.699999988079071
"Netflix, Inc.",91458.328125,0.5400000214576721
FirstEnergy Corp.,65835.78125,0.75
Slack Technologies Inc,65833.15625,0.75
Dell Technologies Inc.,58083.8515625,0.8500000238418579
Intuit Inc.,94934.7265625,0.5199999809265137
"Fortinet, Inc.",74780.921875,0.6600000262260437
CME Group Inc.,91398.7890625,0.5400000214576721
