0,1,2,3,4,5,6,7,8,9
OPP-009312,ACC-000022,PROD-0096,889,Cross-sell,2024-03-29 18:58:04,2024-07-12 12:23:03,Closed Lost,26368.75,0.0
OPP-009317,ACC-000004,PROD-0088,330,Renewal,2024-07-30 10:09:16,2024-08-12 00:46:43,Closed Won,42929.19140625,1.0
OPP-009327,ACC-000018,PROD-0041,642,Upsell,2024-03-02 02:32:51,2024-07-07 06:02:30,Closed Lost,27311.529296875,0.0
OPP-009338,ACC-000002,PROD-0048,967,Renewal,2024-07-24 03:37:27,2024-08-26 23:00:15,Closed Won,71712.2265625,1.0
OPP-009358,ACC-000038,PROD-0065,673,Renewal,2024-06-03 04:44:52,2024-08-29 13:04:11,Closed Won,55249.2890625,1.0
OPP-009383,ACC-000050,PROD-0047,941,Renewal,2024-06-12 08:17:00,2024-07-08 07:23:02,Closed Lost,67534.0234375,0.0
OPP-009468,ACC-000027,PROD-0011,779,Cross-sell,2024-08-20 05:53:34,2024-09-25 17:15:53,Closed Won,30612.599609375,1.0
OPP-009527,ACC-000028,PROD-0058,587,Upsell,2024-03-10 21:43:48,2024-07-09 05:06:12,Closed Lost,16936.919921875,0.0
OPP-009568,ACC-000030,PROD-0052,890,Cross-sell,2024-05-30 17:24:50,2024-09-13 07:25:32,Closed Lost,52410.51953125,0.0
OPP-009631,ACC-000040,PROD-0094,383,Expansion,2024-07-15 21:13:25,2024-09-04 13:56:26,Closed Won,20095.7109375,1.0
OPP-009720,ACC-000003,PROD-0039,788,Cross-sell,2024-09-02 00:09:05,2024-09-07 11:59:01,Closed Lost,9429.4296875,0.0
OPP-009815,ACC-000038,PROD-0064,755,Expansion,2024-01-19 14:59:15,2024-07-02 15:34:01,Closed Lost,91059.078125,0.0
OPP-009911,ACC-000056,PROD-0065,568,New Business,2024-06-12 07:49:28,2024-09-12 13:18:37,Closed Lost,78190.4375,0.0
OPP-009984,ACC-000056,PROD-0054,777,Expansion,2024-04-13 05:08:07,2024-07-28 01:39:10,Closed Lost,77211.1171875,0.0
OPP-010125,ACC-000062,PROD-0044,275,Upsell,2024-06-10 04:32:36,2024-09-22 06:34:37,Closed Lost,44657.4609375,0.0
OPP-010132,ACC-000023,PROD-0018,771,Expansion,2024-03-09 22:37:02,2024-08-24 17:34:17,Closed Lost,18422.859375,0.0
OPP-010300,ACC-000056,PROD-0041,889,Renewal,2024-08-27 19:36:31,2024-09-05 13:23:33,Closed Won,20944.650390625,1.0
OPP-010368,ACC-000009,PROD-0083,250,Cross-sell,2024-07-24 01:37:40,2024-08-11 15:04:25,Closed Won,47625.1015625,1.0
OPP-010477,ACC-000027,PROD-0013,416,Upsell,2024-06-09 10:03:47,2024-07-06 12:50:41,Closed Lost,29433.4609375,0.0
OPP-010493,ACC-000018,PROD-0051,478,New Business,2024-07-21 05:14:08,2024-09-27 20:37:50,Closed Lost,43551.5703125,0.0
OPP-010495,ACC-000025,PROD-0065,235,Renewal,2024-03-26 11:48:09,2024-07-13 01:58:08,Closed Won,83474.96875,1.0
OPP-010532,ACC-000008,PROD-0046,836,Renewal,2024-04-21 15:27:07,2024-07-19 10:26:43,Closed Lost,51948.19140625,0.0
OPP-010559,ACC-000061,PROD-0093,390,Renewal,2024-08-09 13:24:31,2024-09-17 08:23:55,Closed Lost,47615.421875,0.0
OPP-010568,ACC-000002,PROD-0074,901,New Business,2024-08-03 12:24:29,2024-08-27 17:19:07,Closed Won,50379.8203125,1.0
OPP-010574,ACC-000033,PROD-0071,332,New Business,2024-05-28 05:32:34,2024-08-12 11:11:45,Closed Won,15940.0302734375,1.0
OPP-010584,ACC-000016,PROD-0079,425,Expansion,2024-07-01 06:24:10,2024-09-23 20:01:47,Closed Won,10990.669921875,1.0
OPP-010592,ACC-000042,PROD-0081,778,Cross-sell,2024-03-30 00:02:09,2024-07-31 22:03:49,Closed Lost,46385.109375,0.0
OPP-010760,ACC-000025,PROD-0067,219,Upsell,2024-07-11 18:52:02,2024-08-21 07:45:01,Closed Lost,35118.76953125,0.0
OPP-010775,ACC-000021,PROD-0076,305,Cross-sell,2024-04-18 05:10:57,2024-09-24 05:00:33,Closed Lost,59487.578125,0.0
OPP-010949,ACC-000052,PROD-0097,740,New Business,2024-04-01 13:04:51,2024-09-09 13:11:30,Closed Won,14153.3603515625,1.0
OPP-010956,ACC-000024,PROD-0047,962,Expansion,2024-05-28 15:07:18,2024-09-26 06:07:06,Closed Won,56786.69921875,1.0
OPP-010961,ACC-000013,PROD-0037,588,New Business,2024-05-24 09:23:03,2024-08-28 15:34:13,Closed Won,77445.0234375,1.0
OPP-011042,ACC-000057,PROD-0049,933,Cross-sell,2024-04-18 07:19:04,2024-07-02 22:14:28,Closed Lost,86990.203125,0.0
OPP-011067,ACC-000048,PROD-0092,87,Upsell,2024-08-18 17:43:30,2024-09-14 02:09:20,Closed Won,10295.830078125,1.0
OPP-011106,ACC-000018,PROD-0063,980,Renewal,2024-06-25 13:57:29,2024-07-30 14:31:59,Closed Lost,27381.58984375,0.0
OPP-011126,ACC-000053,PROD-0020,366,Cross-sell,2024-06-19 18:29:53,2024-08-14 09:08:46,Closed Lost,34587.05078125,0.0
OPP-011178,ACC-000052,PROD-0061,182,Renewal,2024-02-19 14:25:54,2024-08-11 15:00:53,Closed Won,64815.6015625,1.0
OPP-011284,ACC-000055,PROD-0076,988,Expansion,2024-08-30 13:00:49,2024-09-16 07:13:34,Closed Lost,83466.0390625,0.0
OPP-011290,ACC-000016,PROD-0077,626,Cross-sell,2024-05-28 14:47:12,2024-07-13 20:59:54,Closed Lost,2642.610107421875,0.0
OPP-011309,ACC-000034,PROD-0062,845,Upsell,2024-05-13 22:46:33,2024-09-06 20:49:11,Closed Won,10190.150390625,1.0
OPP-011358,ACC-000012,PROD-0029,854,Cross-sell,2024-02-16 11:14:23,2024-07-13 04:49:28,Closed Won,5224.5,1.0
OPP-011502,ACC-000046,PROD-0073,557,Upsell,2024-06-17 09:20:29,2024-07-26 03:12:26,Closed Lost,17593.029296875,0.0
OPP-011527,ACC-000006,PROD-0050,782,Cross-sell,2024-01-20 16:16:36,2024-07-14 12:35:13,Closed Lost,45203.5390625,0.0
OPP-011536,ACC-000033,PROD-0014,560,New Business,2024-07-08 11:34:07,2024-08-06 06:23:07,Closed Lost,62708.46875,0.0
OPP-011644,ACC-000034,PROD-0068,617,Cross-sell,2024-07-11 12:07:38,2024-08-27 03:22:11,Closed Won,81616.9921875,1.0
OPP-011680,ACC-000015,PROD-0064,921,Expansion,2024-06-15 18:30:04,2024-07-30 13:29:59,Closed Lost,96283.1796875,0.0
OPP-011700,ACC-000004,PROD-0004,188,Renewal,2024-06-15 12:25:23,2024-09-05 02:10:39,Closed Won,21043.7109375,1.0
OPP-011744,ACC-000014,PROD-0096,885,Expansion,2024-05-07 05:58:37,2024-08-15 15:09:41,Closed Won,76880.7734375,1.0
OPP-011839,ACC-000038,PROD-0076,785,Renewal,2024-03-13 15:59:24,2024-08-06 04:29:43,Closed Lost,46854.23828125,0.0
OPP-011861,ACC-000018,PROD-0043,885,Upsell,2024-06-07 05:57:32,2024-07-08 00:21:52,Closed Lost,74828.9375,0.0
OPP-011864,ACC-000049,PROD-0034,275,Renewal,2024-05-16 20:07:09,2024-07-30 03:02:50,Closed Won,42566.2109375,1.0
OPP-011890,ACC-000046,PROD-0046,386,Upsell,2024-06-03 22:41:02,2024-08-30 22:27:52,Closed Lost,88287.2421875,0.0
OPP-011901,ACC-000007,PROD-0058,708,Expansion,2024-08-25 01:06:12,2024-09-04 05:30:42,Closed Won,62342.58984375,1.0
OPP-011930,ACC-000043,PROD-0100,520,Upsell,2024-05-13 06:02:58,2024-08-27 13:12:15,Closed Lost,10199.0,0.0
OPP-011955,ACC-000010,PROD-0033,358,Expansion,2024-03-07 10:23:57,2024-08-16 23:51:40,Closed Won,88779.2578125,1.0
OPP-011996,ACC-000036,PROD-0041,620,Upsell,2024-09-08 02:07:19,2024-09-29 18:06:21,Closed Lost,76168.2734375,0.0
OPP-012036,ACC-000017,PROD-0071,473,Expansion,2024-04-21 07:24:26,2024-07-09 13:31:37,Closed Lost,29391.140625,0.0
OPP-012049,ACC-000005,PROD-0044,718,Renewal,2024-03-11 08:25:55,2024-07-09 17:37:20,Closed Won,26278.9609375,1.0
OPP-012057,ACC-000052,PROD-0020,402,Upsell,2024-06-20 23:09:52,2024-09-21 22:17:19,Closed Won,83349.453125,1.0
OPP-012068,ACC-000039,PROD-0079,332,Upsell,2024-05-27 10:43:09,2024-08-31 15:43:19,Closed Lost,73252.796875,0.0
OPP-012116,ACC-000051,PROD-0018,706,Upsell,2024-07-27 18:44:35,2024-08-07 05:46:15,Closed Lost,39249.828125,0.0
OPP-012119,ACC-000011,PROD-0037,317,Renewal,2024-06-17 05:07:44,2024-09-26 13:17:40,Closed Lost,33895.5,0.0
OPP-012163,ACC-000026,PROD-0052,676,Renewal,2024-06-18 07:23:59,2024-09-10 19:13:16,Closed Won,48442.80078125,1.0
OPP-012178,ACC-000021,PROD-0017,794,Renewal,2024-06-23 03:57:59,2024-09-14 03:49:06,Closed Lost,88086.6484375,0.0
OPP-012197,ACC-000010,PROD-0080,989,Expansion,2024-04-18 15:09:57,2024-08-03 15:19:56,Closed Won,16242.919921875,1.0
OPP-012272,ACC-000055,PROD-0085,35,New Business,2024-01-26 15:19:14,2024-07-08 01:05:55,Closed Lost,90798.3671875,0.0
OPP-012277,ACC-000034,PROD-0043,528,New Business,2024-02-08 18:42:17,2024-07-12 06:33:02,Closed Won,72576.3515625,1.0
OPP-012304,ACC-000011,PROD-0046,311,Renewal,2024-04-03 13:42:22,2024-09-08 05:43:10,Closed Lost,57263.37109375,0.0
OPP-012353,ACC-000052,PROD-0077,882,Renewal,2024-05-13 20:34:05,2024-08-02 18:28:47,Closed Won,21244.080078125,1.0
OPP-012383,ACC-000007,PROD-0076,982,Expansion,2024-03-08 14:14:30,2024-08-17 20:08:10,Closed Won,42986.94921875,1.0
OPP-012394,ACC-000050,PROD-0082,23,Expansion,2024-07-16 10:58:18,2024-09-08 00:42:49,Closed Won,13511.650390625,1.0
OPP-012450,ACC-000022,PROD-0024,845,Cross-sell,2024-04-19 07:23:00,2024-08-08 07:46:42,Closed Won,86849.828125,1.0
OPP-012539,ACC-000043,PROD-0090,291,Renewal,2024-06-25 08:29:02,2024-07-11 08:59:36,Closed Won,48877.55859375,1.0
OPP-012590,ACC-000052,PROD-0089,351,Renewal,2024-03-26 13:24:19,2024-07-05 23:35:28,Closed Lost,86304.2734375,0.0
OPP-012682,ACC-000062,PROD-0037,660,Renewal,2024-07-10 20:18:56,2024-08-29 01:04:49,Closed Lost,7098.77978515625,0.0
OPP-012875,ACC-000033,PROD-0036,83,Renewal,2024-02-11 17:38:17,2024-07-03 01:59:59,Closed Won,25407.41015625,1.0
OPP-012889,ACC-000054,PROD-0003,131,New Business,2024-04-30 21:19:21,2024-09-11 07:28:25,Closed Lost,8793.9599609375,0.0
OPP-012976,ACC-000027,PROD-0065,672,Cross-sell,2024-08-17 03:07:11,2024-08-19 18:41:07,Closed Lost,2925.659912109375,0.0
OPP-013049,ACC-000058,PROD-0091,717,Cross-sell,2024-04-08 17:34:48,2024-08-24 18:10:55,Closed Lost,4419.89013671875,0.0
OPP-013083,ACC-000003,PROD-0098,924,Expansion,2024-05-01 16:36:56,2024-09-10 02:41:16,Closed Lost,62465.80078125,0.0
OPP-013088,ACC-000051,PROD-0029,121,Cross-sell,2024-07-04 03:17:40,2024-08-14 20:54:08,Closed Lost,98015.21875,0.0
OPP-013156,ACC-000006,PROD-0078,300,Expansion,2024-05-20 11:13:41,2024-09-26 08:49:56,Closed Won,49933.33984375,1.0
OPP-013201,ACC-000013,PROD-0091,245,Cross-sell,2024-04-06 12:05:23,2024-09-19 23:27:54,Closed Won,54029.37890625,1.0
OPP-013248,ACC-000048,PROD-0042,792,Renewal,2024-05-27 19:30:47,2024-08-20 05:07:49,Closed Lost,79245.296875,0.0
OPP-013257,ACC-000048,PROD-0055,1000,Expansion,2024-08-07 04:00:08,2024-09-27 07:16:11,Closed Lost,51634.48828125,0.0
OPP-013308,ACC-000020,PROD-0085,691,New Business,2024-07-29 07:26:28,2024-08-02 20:23:15,Closed Won,40067.640625,1.0
OPP-013319,ACC-000055,PROD-0037,383,Renewal,2024-06-03 17:15:47,2024-09-16 13:39:16,Closed Won,17731.01953125,1.0
OPP-013361,ACC-000018,PROD-0054,566,Renewal,2024-04-25 23:04:33,2024-07-08 07:13:33,Closed Won,44462.9609375,1.0
OPP-013382,ACC-000035,PROD-0060,897,Cross-sell,2024-02-24 09:25:29,2024-07-31 20:09:47,Closed Lost,85512.0703125,0.0
OPP-013413,ACC-000015,PROD-0047,962,New Business,2024-07-08 07:34:04,2024-07-27 09:20:04,Closed Lost,75837.2109375,0.0
OPP-013441,ACC-000037,PROD-0038,881,Expansion,2024-06-05 04:46:18,2024-09-20 05:37:02,Closed Won,89247.1171875,1.0
OPP-013486,ACC-000026,PROD-0094,456,Renewal,2024-07-02 15:54:11,2024-07-28 06:11:17,Closed Lost,21015.80078125,0.0
OPP-013496,ACC-000052,PROD-0038,994,New Business,2024-05-22 02:34:47,2024-09-01 15:49:13,Closed Won,82065.4609375,1.0
OPP-013509,ACC-000037,PROD-0085,445,Expansion,2024-04-29 12:54:09,2024-07-14 23:10:09,Closed Won,69545.6328125,1.0
OPP-013525,ACC-000026,PROD-0056,288,New Business,2024-06-30 17:02:01,2024-09-21 07:25:12,Closed Won,73007.65625,1.0
OPP-013536,ACC-000046,PROD-0069,405,Cross-sell,2024-06-06 11:15:34,2024-07-02 08:40:22,Closed Lost,96621.9375,0.0
OPP-013646,ACC-000024,PROD-0013,693,Expansion,2024-04-16 04:42:04,2024-07-26 11:40:29,Closed Lost,13910.919921875,0.0
OPP-013722,ACC-000036,PROD-0073,945,Expansion,2024-08-18 23:18:20,2024-09-03 01:39:52,Closed Lost,84426.640625,0.0
OPP-013729,ACC-000028,PROD-0067,803,Renewal,2024-08-18 01:16:32,2024-09-29 17:04:30,Closed Won,35129.3515625,1.0
OPP-013738,ACC-000017,PROD-0079,240,New Business,2024-03-23 11:13:23,2024-07-16 18:25:12,Closed Won,18917.890625,1.0
OPP-013787,ACC-000043,PROD-0055,830,Renewal,2024-08-19 09:56:37,2024-09-08 08:22:43,Closed Lost,13312.1201171875,0.0
OPP-013895,ACC-000051,PROD-0071,687,Expansion,2024-04-02 18:37:59,2024-07-25 12:42:56,Closed Lost,83666.828125,0.0
OPP-014054,ACC-000034,PROD-0042,127,Upsell,2024-01-19 21:44:15,2024-07-05 03:06:21,Closed Lost,89952.4765625,0.0
OPP-014150,ACC-000033,PROD-0085,901,Expansion,2024-05-13 07:32:55,2024-07-24 23:26:06,Closed Lost,33598.03125,0.0
OPP-014177,ACC-000003,PROD-0012,558,Upsell,2024-06-15 22:54:55,2024-09-22 05:36:14,Closed Lost,97646.6875,0.0
OPP-014245,ACC-000021,PROD-0032,786,New Business,2024-02-04 02:05:18,2024-07-01 22:15:11,Closed Lost,31799.26953125,0.0
OPP-014275,ACC-000006,PROD-0053,621,Renewal,2024-06-01 23:01:04,2024-08-15 05:19:18,Closed Lost,98189.109375,0.0
OPP-014277,ACC-000035,PROD-0054,874,Cross-sell,2024-03-13 20:36:00,2024-07-29 08:03:55,Closed Lost,11851.73046875,0.0
OPP-014293,ACC-000047,PROD-0079,863,Expansion,2024-01-31 18:34:53,2024-07-04 13:57:12,Closed Won,48342.41015625,1.0
OPP-014362,ACC-000053,PROD-0022,299,New Business,2024-08-30 23:24:34,2024-09-25 23:35:52,Closed Won,77060.59375,1.0
OPP-014382,ACC-000011,PROD-0070,341,New Business,2024-05-27 12:57:12,2024-08-25 00:20:14,Closed Lost,10579.23046875,0.0
OPP-014438,ACC-000001,PROD-0052,215,Upsell,2024-01-25 11:11:33,2024-07-04 03:11:14,Closed Lost,91634.0234375,0.0
OPP-014498,ACC-000020,PROD-0035,81,Renewal,2024-02-14 19:39:15,2024-07-18 16:01:58,Closed Lost,58057.8984375,0.0
OPP-014515,ACC-000055,PROD-0007,305,Upsell,2024-02-20 03:41:32,2024-07-06 00:25:34,Closed Lost,53029.640625,0.0
OPP-014533,ACC-000020,PROD-0075,858,Expansion,2024-05-04 14:36:12,2024-09-11 06:16:44,Closed Lost,12737.0703125,0.0
OPP-014609,ACC-000060,PROD-0015,998,Renewal,2024-02-26 02:14:22,2024-08-19 15:51:16,Closed Lost,82636.7890625,0.0
OPP-014712,ACC-000015,PROD-0004,421,Expansion,2024-07-13 03:50:15,2024-08-16 09:54:47,Closed Lost,71975.25,0.0
OPP-014746,ACC-000008,PROD-0088,912,New Business,2024-05-01 01:57:21,2024-08-15 22:43:11,Closed Lost,92081.0,0.0
OPP-014847,ACC-000019,PROD-0092,857,Cross-sell,2024-09-28 05:41:53,2024-09-29 16:11:26,Closed Won,40975.0,1.0
OPP-014852,ACC-000022,PROD-0086,630,Renewal,2024-04-17 03:41:39,2024-09-28 09:33:00,Closed Won,64204.6796875,1.0
OPP-014875,ACC-000012,PROD-0079,426,Cross-sell,2024-08-09 10:55:20,2024-08-24 14:29:04,Closed Lost,24973.189453125,0.0
OPP-014912,ACC-000034,PROD-0018,333,Upsell,2024-06-06 15:13:44,2024-07-26 07:54:28,Closed Won,94032.7265625,1.0
OPP-014957,ACC-000005,PROD-0048,656,Expansion,2024-02-28 20:31:01,2024-07-07 17:32:48,Closed Lost,85206.453125,0.0
OPP-014978,ACC-000044,PROD-0016,953,New Business,2024-09-05 06:58:29,2024-09-13 16:54:21,Closed Won,21475.650390625,1.0
OPP-014980,ACC-000047,PROD-0010,484,Expansion,2024-03-23 21:54:07,2024-07-06 05:51:25,Closed Lost,34102.0390625,0.0
OPP-014987,ACC-000054,PROD-0008,783,Renewal,2024-02-24 18:52:48,2024-07-28 15:45:21,Closed Lost,54831.73046875,0.0
OPP-015074,ACC-000006,PROD-0025,857,New Business,2024-07-06 11:23:13,2024-09-21 10:36:03,Closed Won,6474.75,1.0
OPP-015077,ACC-000016,PROD-0009,116,Cross-sell,2024-03-27 19:40:28,2024-07-01 21:31:31,Closed Won,24810.779296875,1.0
OPP-015127,ACC-000053,PROD-0082,144,New Business,2024-08-03 22:18:04,2024-09-07 14:54:53,Closed Won,12364.9599609375,1.0
OPP-015307,ACC-000056,PROD-0050,469,Cross-sell,2024-08-16 12:48:07,2024-09-12 12:00:33,Closed Won,76639.4765625,1.0
OPP-015320,ACC-000008,PROD-0069,712,New Business,2024-08-18 11:24:56,2024-08-21 01:14:00,Closed Won,60233.23828125,1.0
OPP-015335,ACC-000060,PROD-0064,770,Renewal,2024-06-29 13:31:53,2024-07-17 11:24:32,Closed Won,8822.9599609375,1.0
OPP-015365,ACC-000056,PROD-0056,614,Expansion,2024-04-15 05:44:12,2024-08-01 18:37:50,Closed Lost,3841.610107421875,0.0
OPP-015384,ACC-000001,PROD-0017,90,Expansion,2024-04-11 16:39:57,2024-08-03 19:33:58,Closed Won,62305.109375,1.0
OPP-015414,ACC-000047,PROD-0049,626,Cross-sell,2024-06-23 19:43:04,2024-08-11 07:16:08,Closed Won,34387.328125,1.0
OPP-015462,ACC-000060,PROD-0059,25,Renewal,2024-07-19 03:12:58,2024-08-10 23:33:54,Closed Won,51880.0,1.0
OPP-015545,ACC-000051,PROD-0085,794,Expansion,2024-03-23 07:12:47,2024-07-14 09:06:22,Closed Won,14331.830078125,1.0
OPP-015569,ACC-000008,PROD-0009,154,New Business,2024-05-30 10:30:06,2024-09-23 16:20:31,Closed Lost,68807.0234375,0.0
OPP-015577,ACC-000008,PROD-0084,385,Expansion,2024-08-08 07:32:55,2024-09-07 18:55:44,Closed Won,38093.0,1.0
OPP-015600,ACC-000028,PROD-0026,320,Cross-sell,2024-07-23 15:33:44,2024-07-30 20:18:28,Closed Won,87168.9296875,1.0
OPP-015605,ACC-000031,PROD-0037,736,Cross-sell,2024-04-21 12:21:06,2024-09-13 17:01:25,Closed Won,10241.7099609375,1.0
OPP-015671,ACC-000014,PROD-0033,737,Cross-sell,2024-04-29 15:26:52,2024-08-19 02:34:28,Closed Lost,27600.0,0.0
OPP-015811,ACC-000027,PROD-0068,457,Cross-sell,2024-07-20 17:32:33,2024-08-11 17:42:19,Closed Won,81081.109375,1.0
OPP-015848,ACC-000036,PROD-0065,385,Expansion,2024-06-25 06:40:15,2024-09-17 16:12:56,Closed Lost,16824.9296875,0.0
OPP-015916,ACC-000054,PROD-0017,56,Renewal,2024-06-14 10:49:18,2024-08-06 19:02:41,Closed Lost,82144.78125,0.0
OPP-015920,ACC-000020,PROD-0088,313,Expansion,2024-07-01 23:46:30,2024-07-15 18:19:35,Closed Lost,37157.05078125,0.0
OPP-015970,ACC-000050,PROD-0066,522,Expansion,2024-06-02 17:11:33,2024-09-11 19:04:30,Closed Lost,61416.578125,0.0
OPP-015971,ACC-000055,PROD-0091,488,Renewal,2024-05-03 23:07:44,2024-08-27 17:16:20,Closed Lost,28694.51953125,0.0
OPP-016004,ACC-000035,PROD-0047,129,Cross-sell,2024-04-27 04:04:20,2024-09-03 04:27:52,Closed Lost,59825.12890625,0.0
OPP-016082,ACC-000054,PROD-0040,125,Upsell,2024-03-31 03:07:48,2024-08-08 20:09:35,Closed Lost,4974.5400390625,0.0
OPP-016219,ACC-000049,PROD-0012,218,Renewal,2024-03-18 22:16:29,2024-08-25 03:48:47,Closed Won,17986.779296875,1.0
OPP-016335,ACC-000029,PROD-0027,901,New Business,2024-06-15 07:25:57,2024-08-29 09:18:15,Closed Won,34581.44921875,1.0
OPP-016430,ACC-000040,PROD-0053,625,Renewal,2024-06-20 21:55:52,2024-08-17 01:39:22,Closed Lost,2337.8701171875,0.0
OPP-016462,ACC-000049,PROD-0053,388,New Business,2024-07-04 04:25:13,2024-07-24 14:03:23,Closed Lost,66166.2578125,0.0
OPP-016551,ACC-000047,PROD-0090,839,Cross-sell,2024-04-06 17:46:10,2024-07-07 11:11:28,Closed Won,24471.849609375,1.0
OPP-016580,ACC-000058,PROD-0033,172,Renewal,2024-03-21 03:09:58,2024-07-31 21:17:24,Closed Lost,5997.080078125,0.0
OPP-016608,ACC-000016,PROD-0090,996,Renewal,2024-01-30 10:26:59,2024-07-03 09:17:14,Closed Lost,2859.31005859375,0.0
OPP-016711,ACC-000034,PROD-0056,793,Cross-sell,2024-07-06 06:04:02,2024-08-25 07:25:24,Closed Won,22897.740234375,1.0
OPP-016729,ACC-000009,PROD-0085,436,New Business,2024-03-28 05:00:52,2024-08-04 06:39:05,Closed Lost,50949.6484375,0.0
OPP-016770,ACC-000022,PROD-0009,909,Expansion,2024-07-13 01:51:48,2024-09-27 01:50:36,Closed Won,28168.98046875,1.0
OPP-016792,ACC-000053,PROD-0097,295,Expansion,2024-09-13 14:32:12,2024-09-23 19:16:19,Closed Won,28375.439453125,1.0
OPP-016853,ACC-000004,PROD-0008,441,Expansion,2024-02-07 13:43:33,2024-07-16 09:37:31,Closed Won,93492.71875,1.0
OPP-016894,ACC-000057,PROD-0008,313,Renewal,2024-04-19 11:40:00,2024-08-22 22:11:29,Closed Lost,63558.87109375,0.0
OPP-016945,ACC-000036,PROD-0048,142,Upsell,2024-06-29 09:47:24,2024-07-17 22:12:35,Closed Won,55518.1796875,1.0
OPP-016946,ACC-000053,PROD-0052,894,New Business,2024-05-05 21:05:15,2024-09-29 02:48:07,Closed Won,57684.640625,1.0
OPP-016955,ACC-000010,PROD-0008,692,Cross-sell,2024-03-26 12:21:53,2024-07-12 14:11:43,Closed Won,31586.869140625,1.0
OPP-017038,ACC-000050,PROD-0008,991,Expansion,2024-06-02 15:49:04,2024-07-24 11:58:33,Closed Lost,4549.52001953125,0.0
OPP-017058,ACC-000024,PROD-0022,53,New Business,2024-03-21 01:51:08,2024-08-04 14:50:15,Closed Won,91875.0703125,1.0
OPP-017059,ACC-000021,PROD-0016,969,Upsell,2024-09-10 09:46:12,2024-09-22 20:44:18,Closed Won,55929.6484375,1.0
OPP-017103,ACC-000026,PROD-0003,314,Cross-sell,2024-06-18 15:04:00,2024-08-15 12:42:41,Closed Won,45821.1484375,1.0
OPP-017191,ACC-000030,PROD-0078,271,Upsell,2024-03-04 05:01:12,2024-08-17 05:25:12,Closed Won,96128.21875,1.0
OPP-017202,ACC-000016,PROD-0064,788,New Business,2024-06-27 06:23:56,2024-07-07 23:58:46,Closed Won,58456.5,1.0
OPP-017243,ACC-000030,PROD-0004,22,Cross-sell,2024-06-26 10:42:05,2024-09-21 21:24:53,Closed Lost,47916.4296875,0.0
OPP-017256,ACC-000003,PROD-0050,474,New Business,2024-06-17 20:38:23,2024-07-05 00:10:59,Closed Lost,77118.671875,0.0
OPP-017288,ACC-000056,PROD-0031,576,New Business,2024-05-29 20:20:14,2024-09-22 01:33:01,Closed Lost,2812.47998046875,0.0
OPP-017311,ACC-000025,PROD-0031,491,Upsell,2024-05-10 16:55:56,2024-07-21 19:20:59,Closed Won,62224.4609375,1.0
OPP-017320,ACC-000028,PROD-0030,732,Upsell,2024-05-16 02:11:31,2024-09-14 21:06:42,Closed Won,90884.3671875,1.0
OPP-017352,ACC-000013,PROD-0086,803,Expansion,2024-02-11 10:13:22,2024-08-03 14:48:36,Closed Lost,33816.359375,0.0
OPP-017478,ACC-000052,PROD-0063,288,New Business,2024-05-17 08:00:47,2024-07-22 06:57:02,Closed Lost,5830.06005859375,0.0
OPP-017575,ACC-000026,PROD-0033,810,New Business,2024-07-03 16:48:59,2024-07-14 11:26:09,Closed Lost,19049.3203125,0.0
OPP-017637,ACC-000050,PROD-0018,846,Renewal,2024-07-06 08:35:13,2024-08-14 11:19:56,Closed Lost,16086.4404296875,0.0
OPP-017642,ACC-000037,PROD-0043,515,Cross-sell,2024-02-28 01:16:17,2024-07-20 17:37:27,Closed Won,20255.529296875,1.0
OPP-017661,ACC-000057,PROD-0040,737,Upsell,2024-07-17 17:12:13,2024-08-25 09:08:17,Closed Lost,10916.169921875,0.0
OPP-017767,ACC-000009,PROD-0039,473,New Business,2024-07-16 19:51:20,2024-08-30 11:07:31,Closed Lost,61189.2109375,0.0
OPP-017800,ACC-000007,PROD-0037,98,Renewal,2024-05-18 15:18:45,2024-08-27 13:55:41,Closed Lost,69524.7421875,0.0
OPP-017803,ACC-000057,PROD-0070,314,New Business,2024-03-12 22:11:06,2024-09-02 00:34:09,Closed Won,81089.2421875,1.0
OPP-017832,ACC-000011,PROD-0049,461,Expansion,2024-07-21 07:26:30,2024-09-15 00:24:53,Closed Won,98365.640625,1.0
OPP-017862,ACC-000007,PROD-0094,722,Upsell,2024-05-12 08:45:15,2024-07-04 12:20:54,Closed Won,97730.78125,1.0
OPP-018005,ACC-000057,PROD-0085,912,Expansion,2024-06-06 18:45:14,2024-09-18 12:14:38,Closed Lost,42543.73046875,0.0
OPP-018025,ACC-000046,PROD-0044,357,Upsell,2024-03-27 15:22:28,2024-09-05 07:24:27,Closed Won,26998.25,1.0
OPP-018030,ACC-000030,PROD-0069,297,New Business,2024-06-20 09:32:10,2024-08-29 17:47:20,Closed Lost,99898.453125,0.0
OPP-018088,ACC-000019,PROD-0080,599,New Business,2024-07-22 08:48:35,2024-07-28 13:39:19,Closed Lost,11426.48046875,0.0
OPP-018105,ACC-000013,PROD-0001,915,Upsell,2024-05-24 09:32:46,2024-07-05 19:10:13,Closed Won,73178.84375,1.0
OPP-018111,ACC-000041,PROD-0081,61,Expansion,2024-03-18 16:17:44,2024-08-01 06:57:29,Closed Lost,8496.8798828125,0.0
OPP-018161,ACC-000018,PROD-0098,378,Upsell,2024-03-26 05:50:41,2024-09-07 09:19:46,Closed Lost,63559.2890625,0.0
