opportunity_id,account_id,product_id,product_usage,opportunity_type,created_date,close_date,status,revenue_amount,probability
OPP-005098,ACC-000034,PROD-0064,612,Upsell,2024-06-12 08:59:27,2024-08-13 03:22:42,Closed Won,24633.44,1
OPP-005102,ACC-000038,PROD-0036,281,New Business,2023-10-12 15:37:58,2024-01-20 19:09:22,Closed Won,82077.17,1
OPP-005140,ACC-000039,PROD-0040,343,Cross-sell,2024-03-27 10:22:07,2024-05-04 20:04:38,Closed Won,60086.09,1
OPP-005205,ACC-000056,PROD-0091,956,Cross-sell,2024-05-16 12:23:14,2024-10-17 16:12:59,Closed Won,38497.37,1
OPP-005225,ACC-000046,PROD-0004,408,New Business,2024-03-17 12:35:21,2024-05-29 09:36:59,Closed Won,61633.03,1
OPP-005229,ACC-000022,PROD-0087,595,Upsell,2024-05-17 03:25:30,2024-09-13 08:11:11,Closed Won,48098.33,1
OPP-005265,ACC-000059,PROD-0015,830,Renewal,2024-05-15 07:21:03,2024-08-23 01:58:56,Closed Won,8245.7,1
OPP-005271,ACC-000062,PROD-0078,764,Renewal,2023-09-06 14:44:55,2024-01-18 15:38:52,Closed Won,55922.09,1
OPP-005277,ACC-000060,PROD-0018,840,New Business,2024-02-10 22:33:32,2024-03-19 20:52:50,Closed Won,66199.86,1
OPP-005285,ACC-000047,PROD-0054,11,Renewal,2024-09-05 03:22:33,2024-11-12 03:28:29,Closed Won,56449.4,1
OPP-005324,ACC-000026,PROD-0098,844,New Business,2024-08-18 01:19:19,2024-12-19 14:49:02,Closed Won,73586.82,1
OPP-005325,ACC-000030,PROD-0005,245,Cross-sell,2023-11-29 05:41:37,2024-02-14 16:06:09,Closed Won,84978.19,1
OPP-005331,ACC-000020,PROD-0076,288,Renewal,2024-03-23 09:31:24,2024-07-02 12:03:45,Closed Won,29153.05,1
OPP-005336,ACC-000036,PROD-0023,468,New Business,2024-02-13 05:04:09,2024-07-27 22:40:30,Closed Won,41232.38,1
OPP-005346,ACC-000018,PROD-0008,251,Renewal,2024-07-24 20:00:19,2024-08-30 23:33:47,Closed Won,71739.75,1
OPP-005411,ACC-000033,PROD-0076,256,Expansion,2024-07-30 08:46:03,2024-12-22 10:14:25,Closed Won,22699.93,1
OPP-005446,ACC-000027,PROD-0083,823,Renewal,2024-10-01 15:24:21,2024-10-24 23:26:16,Closed Won,13375.32,1
OPP-005458,ACC-000036,PROD-0084,473,Expansion,2024-06-21 18:18:26,2024-11-11 14:28:56,Closed Won,24081.3,1
OPP-005464,ACC-000020,PROD-0018,866,Renewal,2024-03-10 04:45:11,2024-04-09 01:52:00,Closed Won,20692.01,1
OPP-005481,ACC-000056,PROD-0018,464,Renewal,2024-03-08 09:14:09,2024-04-23 07:46:00,Closed Won,85685.22,1
OPP-005488,ACC-000026,PROD-0048,782,Cross-sell,2024-03-24 19:03:36,2024-04-04 19:47:31,Closed Won,18770.32,1
OPP-005524,ACC-000034,PROD-0077,502,Upsell,2023-09-28 03:08:08,2024-01-24 13:18:22,Closed Won,65403.53,1
OPP-005581,ACC-000056,PROD-0060,174,Cross-sell,2024-06-14 20:49:10,2024-07-10 21:41:47,Closed Won,40041.17,1
OPP-005666,ACC-000058,PROD-0019,769,Cross-sell,2023-10-11 09:01:53,2024-02-17 00:21:12,Closed Won,86857.85,1
OPP-005678,ACC-000053,PROD-0039,762,New Business,2024-01-23 09:13:12,2024-05-10 08:29:47,Closed Won,73698.01,1
OPP-005684,ACC-000043,PROD-0057,195,Renewal,2024-03-02 22:23:57,2024-08-07 18:42:27,Closed Won,30465.48,1
OPP-005690,ACC-000041,PROD-0038,647,Renewal,2024-08-05 07:05:19,2024-12-25 07:49:38,Closed Won,11221.49,1
OPP-005752,ACC-000049,PROD-0017,611,Cross-sell,2024-07-01 13:35:28,2024-07-19 01:33:27,Closed Won,58552.51,1
OPP-005775,ACC-000049,PROD-0019,796,Expansion,2023-09-01 05:24:44,2024-02-21 08:36:02,Closed Won,94741.42,1
OPP-005876,ACC-000060,PROD-0041,887,Expansion,2023-10-09 13:10:55,2024-03-18 01:12:10,Closed Won,15336.34,1
OPP-005920,ACC-000021,PROD-0016,605,Renewal,2024-08-10 08:59:20,2024-08-16 11:46:27,Closed Won,7511.84,1
OPP-005959,ACC-000017,PROD-0082,923,Renewal,2024-03-22 14:09:38,2024-03-29 19:50:47,Closed Won,25829.33,1
OPP-005960,ACC-000020,PROD-0092,349,Cross-sell,2024-01-23 02:57:11,2024-06-17 23:29:10,Closed Won,59316.83,1
OPP-005967,ACC-000022,PROD-0073,429,Renewal,2024-05-19 18:22:12,2024-11-06 20:42:59,Closed Won,27153.17,1
OPP-005982,ACC-000057,PROD-0053,715,New Business,2024-08-25 23:48:00,2024-10-07 03:09:32,Closed Won,4959.82,1
OPP-006017,ACC-000037,PROD-0020,712,Cross-sell,2024-01-12 03:37:53,2024-01-15 06:47:16,Closed Won,2251.97,1
OPP-006057,ACC-000006,PROD-0041,978,Upsell,2023-12-27 17:13:06,2024-05-31 07:10:12,Closed Won,96183.48,1
OPP-006075,ACC-000057,PROD-0032,868,New Business,2024-04-09 20:49:26,2024-05-08 05:17:28,Closed Won,65007.08,1
OPP-006106,ACC-000020,PROD-0053,710,Upsell,2024-11-29 16:06:19,2024-12-03 13:44:20,Closed Won,33097.55,1
OPP-006126,ACC-000014,PROD-0065,996,New Business,2024-07-06 12:52:07,2024-12-04 10:22:19,Closed Won,7609.31,1
OPP-006177,ACC-000061,PROD-0006,476,Upsell,2023-10-07 20:17:24,2024-03-31 15:11:00,Closed Won,38027.11,1
OPP-006294,ACC-000029,PROD-0086,841,Expansion,2023-12-14 01:11:13,2024-01-02 23:19:06,Closed Won,76102.25,1
OPP-006335,ACC-000010,PROD-0001,548,Renewal,2024-06-02 04:45:28,2024-10-13 07:06:03,Closed Won,91822.08,1
OPP-006350,ACC-000016,PROD-0053,282,Upsell,2023-08-08 17:02:45,2024-01-02 08:02:12,Closed Won,60046.45,1
OPP-006421,ACC-000042,PROD-0048,309,New Business,2024-08-02 15:44:17,2024-09-06 09:19:09,Closed Won,92101.08,1
OPP-006501,ACC-000052,PROD-0059,951,Expansion,2024-11-15 05:56:09,2024-11-20 12:15:45,Closed Won,53422.13,1
OPP-006504,ACC-000002,PROD-0004,184,Upsell,2024-02-25 12:52:22,2024-03-12 08:30:56,Closed Won,78389.6,1
OPP-006552,ACC-000009,PROD-0050,971,Expansion,2023-11-02 07:01:53,2024-03-08 21:13:11,Closed Won,60174.21,1
OPP-006574,ACC-000051,PROD-0045,754,Upsell,2024-11-13 03:54:18,2024-12-24 03:09:02,Closed Won,59738.39,1
OPP-006597,ACC-000010,PROD-0079,790,Renewal,2023-12-27 05:48:00,2024-03-16 19:38:41,Closed Won,76564.52,1
OPP-006601,ACC-000005,PROD-0068,544,Upsell,2024-03-26 16:43:27,2024-07-08 17:01:29,Closed Won,61481.53,1
OPP-006608,ACC-000058,PROD-0014,363,Cross-sell,2024-11-08 04:28:58,2024-12-15 06:54:32,Closed Won,5341.58,1
OPP-006614,ACC-000050,PROD-0051,72,New Business,2024-10-21 12:08:16,2024-12-22 13:35:40,Closed Won,34940.08,1
OPP-006619,ACC-000020,PROD-0027,934,Upsell,2024-07-16 02:04:03,2024-09-18 22:42:35,Closed Won,2069.42,1
OPP-006635,ACC-000016,PROD-0037,312,Expansion,2024-05-06 11:17:00,2024-05-21 23:59:21,Closed Won,76011.19,1
OPP-006636,ACC-000005,PROD-0026,9,Renewal,2023-12-07 04:04:33,2024-05-29 12:11:30,Closed Won,21794.22,1
OPP-006639,ACC-000017,PROD-0060,459,Cross-sell,2024-05-23 05:27:00,2024-10-18 01:36:10,Closed Won,27295.44,1
OPP-006688,ACC-000049,PROD-0023,257,Expansion,2024-10-13 21:24:39,2024-12-14 16:54:37,Closed Won,99404.53,1
OPP-006708,ACC-000041,PROD-0004,977,Renewal,2024-05-31 17:16:27,2024-10-20 08:32:22,Closed Won,46841.66,1
OPP-006736,ACC-000018,PROD-0002,288,Upsell,2024-06-17 21:50:30,2024-07-21 23:40:37,Closed Won,23284.83,1
OPP-006810,ACC-000040,PROD-0083,491,Cross-sell,2024-02-17 10:49:38,2024-05-28 03:44:35,Closed Won,26617.62,1
OPP-006825,ACC-000039,PROD-0027,191,Expansion,2024-08-28 22:18:40,2024-09-20 07:52:35,Closed Won,58927.52,1
OPP-006860,ACC-000049,PROD-0075,126,Cross-sell,2024-01-07 09:29:13,2024-03-01 23:23:38,Closed Won,42206.01,1
OPP-006868,ACC-000036,PROD-0046,537,New Business,2024-03-28 15:12:42,2024-05-16 23:22:33,Closed Won,76342.7,1
OPP-006898,ACC-000023,PROD-0060,760,New Business,2024-01-10 21:54:13,2024-03-07 19:58:52,Closed Won,76791.46,1
OPP-006906,ACC-000030,PROD-0083,927,Renewal,2024-08-19 17:01:45,2024-10-18 23:56:34,Closed Won,94880.46,1
OPP-006925,ACC-000057,PROD-0015,99,Renewal,2024-05-18 16:14:59,2024-10-14 07:19:17,Closed Won,37052.2,1
OPP-006942,ACC-000050,PROD-0060,959,New Business,2024-09-13 09:53:19,2024-10-12 21:00:52,Closed Won,99807.87,1
OPP-006943,ACC-000061,PROD-0057,564,Renewal,2024-10-14 21:23:17,2024-11-03 03:02:27,Closed Won,41768.95,1
OPP-006973,ACC-000013,PROD-0014,236,Upsell,2024-08-02 19:34:19,2024-12-06 01:15:27,Closed Won,34639.57,1
OPP-007015,ACC-000033,PROD-0022,493,New Business,2023-12-15 19:40:56,2024-03-26 19:25:12,Closed Won,48782.83,1
OPP-007018,ACC-000022,PROD-0022,195,Upsell,2024-02-04 20:26:29,2024-02-29 17:28:56,Closed Won,9106.97,1
OPP-007022,ACC-000046,PROD-0045,883,Expansion,2023-11-25 20:26:07,2024-04-28 17:52:19,Closed Won,35941.34,1
OPP-007092,ACC-000049,PROD-0032,571,New Business,2024-01-12 00:56:54,2024-03-13 09:04:55,Closed Won,39642.27,1
OPP-007123,ACC-000007,PROD-0085,801,New Business,2024-05-27 22:28:02,2024-10-14 07:25:01,Closed Won,99705.82,1
OPP-007182,ACC-000042,PROD-0050,264,New Business,2024-07-16 07:36:49,2024-07-27 14:42:21,Closed Won,72383.97,1
OPP-007187,ACC-000048,PROD-0028,484,Expansion,2023-11-18 16:26:37,2024-04-11 11:04:12,Closed Won,29136.29,1
OPP-007230,ACC-000058,PROD-0076,362,Expansion,2024-05-21 23:11:46,2024-08-16 05:41:22,Closed Won,14003.49,1
OPP-007233,ACC-000010,PROD-0073,484,Upsell,2024-02-12 07:03:58,2024-03-08 05:12:12,Closed Won,80995.17,1
OPP-007245,ACC-000041,PROD-0006,168,Upsell,2024-06-19 09:46:33,2024-10-04 13:29:38,Closed Won,19786.98,1
OPP-007249,ACC-000014,PROD-0014,512,Renewal,2024-04-30 13:15:26,2024-05-20 23:22:57,Closed Won,55742.06,1
OPP-007270,ACC-000043,PROD-0005,384,Upsell,2024-02-16 12:23:54,2024-05-13 19:49:20,Closed Won,13401.4,1
OPP-007321,ACC-000011,PROD-0010,27,Cross-sell,2024-06-16 12:25:54,2024-08-19 10:44:17,Closed Won,59281.2,1
OPP-007340,ACC-000012,PROD-0047,566,Renewal,2024-09-21 01:12:01,2024-11-06 00:13:46,Closed Won,86594.88,1
OPP-007356,ACC-000055,PROD-0008,985,Cross-sell,2024-02-04 03:08:58,2024-03-24 18:29:19,Closed Won,14147.13,1
OPP-007415,ACC-000032,PROD-0087,103,Upsell,2023-11-13 11:28:27,2024-04-28 04:42:25,Closed Won,67846.31,1
OPP-007438,ACC-000018,PROD-0081,705,Cross-sell,2024-06-25 01:39:30,2024-09-03 13:37:02,Closed Won,49873.6,1
OPP-007455,ACC-000012,PROD-0067,380,Expansion,2024-06-16 03:04:52,2024-12-07 07:12:33,Closed Won,82078.55,1
OPP-007517,ACC-000024,PROD-0041,938,Renewal,2023-11-03 20:16:16,2024-02-06 11:21:42,Closed Won,69841.69,1
OPP-007576,ACC-000012,PROD-0081,665,Cross-sell,2024-06-28 03:32:52,2024-11-18 21:54:53,Closed Won,18337.84,1
OPP-007628,ACC-000004,PROD-0039,794,Expansion,2023-12-29 08:54:41,2024-03-13 23:18:15,Closed Won,10587.5,1
OPP-007655,ACC-000032,PROD-0029,834,Upsell,2024-01-30 05:10:28,2024-06-25 17:17:49,Closed Won,8523.07,1
OPP-007687,ACC-000041,PROD-0031,456,Upsell,2024-07-19 20:12:04,2024-11-08 04:41:07,Closed Won,24717.04,1
OPP-007763,ACC-000029,PROD-0086,642,Upsell,2023-12-16 09:37:18,2024-02-17 00:30:26,Closed Won,71043.47,1
OPP-007813,ACC-000026,PROD-0002,439,New Business,2024-01-30 16:19:00,2024-03-12 17:52:59,Closed Won,60076.92,1
OPP-007887,ACC-000048,PROD-0082,190,New Business,2023-12-23 22:59:16,2024-05-02 06:19:08,Closed Won,76344.39,1
OPP-007919,ACC-000006,PROD-0076,759,Cross-sell,2023-09-06 10:29:01,2024-02-22 18:26:13,Closed Won,1887.05,1
OPP-007967,ACC-000028,PROD-0015,158,Renewal,2024-07-24 23:43:06,2024-11-17 04:22:25,Closed Won,37804.96,1
OPP-007977,ACC-000026,PROD-0042,308,Upsell,2023-12-16 07:17:28,2024-03-24 23:48:17,Closed Won,12882.83,1
OPP-008014,ACC-000061,PROD-0005,224,Expansion,2024-09-13 05:07:34,2024-10-17 00:02:07,Closed Won,73918.95,1
OPP-008050,ACC-000034,PROD-0042,201,Renewal,2024-11-27 23:38:24,2024-12-14 08:07:09,Closed Won,96855.69,1
OPP-008082,ACC-000031,PROD-0092,103,Cross-sell,2023-12-26 10:11:39,2024-03-09 11:27:19,Closed Won,65074.93,1
OPP-008113,ACC-000018,PROD-0052,90,Upsell,2023-12-22 15:03:35,2024-02-07 04:54:52,Closed Won,2055.05,1
OPP-008114,ACC-000053,PROD-0027,897,Expansion,2024-03-15 05:27:12,2024-05-22 22:31:50,Closed Won,37562.68,1
OPP-008183,ACC-000022,PROD-0024,764,Cross-sell,2024-12-21 02:32:14,2024-12-30 23:10:53,Closed Won,58359.87,1
OPP-008257,ACC-000034,PROD-0098,987,New Business,2024-07-24 08:02:52,2024-12-08 22:32:42,Closed Won,14369.83,1
OPP-008274,ACC-000015,PROD-0038,358,Renewal,2024-01-25 11:32:51,2024-07-11 08:11:24,Closed Won,33132.95,1
OPP-008286,ACC-000055,PROD-0091,762,Renewal,2024-04-12 17:04:19,2024-08-03 14:21:50,Closed Won,42100.67,1
OPP-008332,ACC-000005,PROD-0099,899,Renewal,2023-11-25 19:34:10,2024-04-22 12:08:11,Closed Won,80788.42,1
OPP-008411,ACC-000035,PROD-0049,996,Cross-sell,2023-09-19 09:56:56,2024-01-31 10:23:29,Closed Won,46091.95,1
OPP-008416,ACC-000048,PROD-0081,666,Upsell,2023-09-13 09:36:38,2024-01-09 18:52:03,Closed Won,12212.98,1
OPP-008446,ACC-000034,PROD-0041,120,Cross-sell,2024-01-08 00:35:51,2024-02-08 09:43:17,Closed Won,25667.47,1
OPP-008449,ACC-000016,PROD-0091,757,New Business,2024-03-13 02:20:06,2024-06-30 16:11:28,Closed Won,9131.32,1
OPP-008463,ACC-000022,PROD-0081,531,Cross-sell,2024-02-23 16:48:40,2024-07-22 15:14:17,Closed Won,8910.61,1
OPP-008467,ACC-000016,PROD-0045,393,Expansion,2024-03-21 06:17:11,2024-07-28 07:09:43,Closed Won,9497.77,1
OPP-008479,ACC-000052,PROD-0059,817,Cross-sell,2023-09-17 23:08:52,2024-01-11 00:14:37,Closed Won,42671.77,1
OPP-008485,ACC-000036,PROD-0060,848,Expansion,2024-01-24 01:22:58,2024-03-18 21:24:11,Closed Won,20840.26,1
OPP-008522,ACC-000020,PROD-0078,368,Renewal,2024-10-12 19:32:37,2024-12-27 16:14:34,Closed Won,65242.23,1
OPP-008537,ACC-000016,PROD-0038,43,Upsell,2023-11-16 06:09:23,2024-02-11 00:22:47,Closed Won,85232.89,1
OPP-008542,ACC-000007,PROD-0089,690,Upsell,2024-05-28 06:05:04,2024-06-21 14:26:33,Closed Won,52292.31,1
OPP-008545,ACC-000018,PROD-0083,373,Expansion,2024-04-06 13:29:07,2024-06-14 04:07:26,Closed Won,73406.33,1
OPP-008603,ACC-000045,PROD-0051,346,Upsell,2023-10-24 02:41:56,2024-03-29 21:35:55,Closed Won,20640.19,1
OPP-008611,ACC-000036,PROD-0017,65,Expansion,2024-08-15 05:06:41,2024-09-19 13:33:39,Closed Won,55259.66,1
OPP-008628,ACC-000040,PROD-0028,771,New Business,2024-04-11 05:49:18,2024-08-09 11:17:12,Closed Won,37467.32,1
OPP-008656,ACC-000021,PROD-0007,672,Renewal,2024-08-03 23:13:05,2024-09-25 17:49:53,Closed Won,97528.85,1
OPP-008669,ACC-000045,PROD-0008,748,Upsell,2023-11-16 08:53:51,2024-01-24 11:12:25,Closed Won,25387.17,1
OPP-008689,ACC-000044,PROD-0006,442,Upsell,2024-02-26 23:59:59,2024-03-02 21:42:24,Closed Won,19750.97,1
OPP-008761,ACC-000024,PROD-0067,61,Upsell,2024-10-12 00:30:22,2024-11-22 22:32:30,Closed Won,71616.89,1
OPP-008775,ACC-000044,PROD-0079,30,Cross-sell,2023-12-27 03:59:33,2024-02-28 21:14:22,Closed Won,4996.98,1
OPP-008783,ACC-000046,PROD-0039,192,Expansion,2024-06-21 23:39:04,2024-07-13 07:10:58,Closed Won,92546.03,1
OPP-008801,ACC-000006,PROD-0091,193,Expansion,2024-09-08 20:00:19,2024-09-14 01:22:02,Closed Won,72881.06,1
OPP-008805,ACC-000017,PROD-0009,477,Cross-sell,2023-12-10 07:16:04,2024-04-24 03:51:54,Closed Won,94570.29,1
OPP-008807,ACC-000044,PROD-0087,323,New Business,2024-08-07 01:42:04,2024-10-24 14:43:48,Closed Won,95976.96,1
OPP-008907,ACC-000021,PROD-0066,841,Cross-sell,2024-01-29 21:05:09,2024-03-05 11:22:18,Closed Won,98290.53,1
OPP-008917,ACC-000056,PROD-0092,905,Upsell,2024-09-08 06:33:24,2024-11-25 14:12:48,Closed Won,99764.58,1
OPP-008947,ACC-000055,PROD-0018,130,New Business,2024-05-29 08:06:32,2024-10-19 14:36:05,Closed Won,65736.05,1
OPP-008979,ACC-000060,PROD-0051,783,Expansion,2024-07-08 15:53:17,2024-09-12 17:23:49,Closed Won,89701.53,1
OPP-009124,ACC-000016,PROD-0022,886,Cross-sell,2024-02-03 07:51:41,2024-03-31 05:15:09,Closed Won,85769.82,1
OPP-009131,ACC-000013,PROD-0096,582,Cross-sell,2024-01-09 05:32:24,2024-03-14 01:38:07,Closed Won,21562.41,1
OPP-009144,ACC-000043,PROD-0100,610,Renewal,2024-08-25 02:47:17,2024-12-01 00:10:42,Closed Won,50391.62,1
OPP-009147,ACC-000022,PROD-0083,537,Cross-sell,2024-06-16 10:48:57,2024-07-20 11:08:08,Closed Won,12096.2,1
OPP-009148,ACC-000052,PROD-0097,448,Cross-sell,2024-05-09 00:27:49,2024-07-24 18:16:50,Closed Won,19237.25,1
OPP-009172,ACC-000011,PROD-0078,778,New Business,2024-09-07 19:31:08,2024-11-02 22:31:52,Closed Won,78494.36,1
OPP-009203,ACC-000015,PROD-0043,521,New Business,2024-03-03 16:06:31,2024-03-25 04:25:15,Closed Won,16925.04,1
OPP-009215,ACC-000041,PROD-0013,941,Expansion,2024-09-16 06:19:43,2024-12-16 08:19:27,Closed Won,43445.58,1
OPP-009233,ACC-000058,PROD-0077,621,New Business,2024-04-08 03:13:11,2024-06-29 07:42:23,Closed Won,78204.14,1
OPP-009237,ACC-000023,PROD-0085,790,Upsell,2024-03-13 05:04:11,2024-03-19 20:24:38,Closed Won,60079.14,1
OPP-009242,ACC-000008,PROD-0004,282,Upsell,2024-02-16 14:01:57,2024-05-25 07:51:57,Closed Won,79160.52,1
OPP-009247,ACC-000057,PROD-0094,818,New Business,2024-01-31 21:11:13,2024-03-21 09:59:43,Closed Won,45238.59,1
OPP-009294,ACC-000035,PROD-0003,6,Upsell,2024-07-24 05:33:52,2024-08-07 19:03:10,Closed Won,10129.28,1
OPP-009317,ACC-000004,PROD-0088,330,Renewal,2024-07-30 10:09:16,2024-08-12 00:46:43,Closed Won,42929.19,1
OPP-009326,ACC-000055,PROD-0050,778,Upsell,2024-07-15 19:25:52,2024-10-24 03:28:19,Closed Won,49218.77,1
OPP-009329,ACC-000055,PROD-0082,605,Renewal,2024-11-02 19:00:21,2024-11-27 21:09:09,Closed Won,36761.29,1
OPP-009338,ACC-000002,PROD-0048,967,Renewal,2024-07-24 03:37:27,2024-08-26 23:00:15,Closed Won,71712.23,1
OPP-009358,ACC-000038,PROD-0065,673,Renewal,2024-06-03 04:44:52,2024-08-29 13:04:11,Closed Won,55249.29,1
OPP-009379,ACC-000028,PROD-0037,932,New Business,2024-07-10 07:14:05,2024-10-04 17:08:30,Closed Won,39419.63,1
OPP-009395,ACC-000041,PROD-0084,844,Expansion,2024-07-22 19:45:11,2024-10-30 13:57:41,Closed Won,2813.91,1
OPP-009451,ACC-000015,PROD-0095,127,Cross-sell,2024-02-26 15:41:21,2024-03-17 20:19:01,Closed Won,4913.31,1
OPP-009456,ACC-000051,PROD-0050,658,Renewal,2023-10-07 06:47:53,2024-03-20 16:15:58,Closed Won,31577.5,1
OPP-009458,ACC-000018,PROD-0061,835,New Business,2023-10-11 21:43:20,2024-03-30 08:24:20,Closed Won,66385.2,1
OPP-009468,ACC-000027,PROD-0011,779,Cross-sell,2024-08-20 05:53:34,2024-09-25 17:15:53,Closed Won,30612.6,1
OPP-009483,ACC-000028,PROD-0065,109,Expansion,2024-08-25 22:53:40,2024-10-02 20:25:28,Closed Won,16661.45,1
OPP-009495,ACC-000012,PROD-0095,721,Upsell,2023-12-25 09:21:52,2024-05-22 07:03:10,Closed Won,3842.79,1
OPP-009528,ACC-000008,PROD-0039,392,Renewal,2024-09-14 06:24:55,2024-12-12 20:42:54,Closed Won,41260.04,1
OPP-009534,ACC-000011,PROD-0041,568,Upsell,2024-03-04 23:53:36,2024-04-09 06:35:29,Closed Won,13099.51,1
OPP-009539,ACC-000031,PROD-0074,351,New Business,2024-03-26 23:29:51,2024-05-25 03:54:30,Closed Won,89516.3,1
OPP-009585,ACC-000052,PROD-0097,722,Renewal,2024-05-07 07:30:02,2024-06-07 07:58:40,Closed Won,57691.15,1
OPP-009626,ACC-000045,PROD-0071,837,Expansion,2024-10-02 03:22:24,2024-11-25 09:16:19,Closed Won,69138.92,1
OPP-009631,ACC-000040,PROD-0094,383,Expansion,2024-07-15 21:13:25,2024-09-04 13:56:26,Closed Won,20095.71,1
OPP-009654,ACC-000004,PROD-0016,674,Expansion,2024-01-05 16:08:39,2024-04-06 21:54:18,Closed Won,85444.1,1
OPP-009695,ACC-000039,PROD-0025,833,Renewal,2023-10-01 11:52:05,2024-03-09 04:48:31,Closed Won,96568.84,1
OPP-009704,ACC-000046,PROD-0060,341,Upsell,2024-08-19 15:49:02,2024-10-20 14:58:57,Closed Won,60589.11,1
OPP-009726,ACC-000045,PROD-0057,968,Cross-sell,2024-11-19 08:56:30,2024-11-29 16:46:57,Closed Won,39425.4,1
OPP-009749,ACC-000022,PROD-0080,119,Cross-sell,2024-10-23 04:10:00,2024-11-14 23:41:07,Closed Won,66181.69,1
OPP-009774,ACC-000060,PROD-0012,996,Renewal,2023-12-09 03:37:31,2024-02-14 03:15:12,Closed Won,49845.94,1
OPP-009802,ACC-000009,PROD-0011,80,Renewal,2023-12-07 22:20:42,2024-02-15 19:06:42,Closed Won,87114.38,1
OPP-009809,ACC-000037,PROD-0012,290,Expansion,2024-10-11 08:57:34,2024-11-10 04:00:43,Closed Won,81153.16,1
OPP-009834,ACC-000060,PROD-0095,757,Expansion,2024-10-10 08:51:00,2024-12-19 08:52:35,Closed Won,91443.73,1
OPP-009860,ACC-000037,PROD-0095,995,Cross-sell,2024-09-15 22:03:30,2024-10-27 15:02:31,Closed Won,83794.39,1
OPP-009912,ACC-000014,PROD-0034,703,Expansion,2024-09-24 17:52:46,2024-10-03 07:35:23,Closed Won,92833.03,1
OPP-010017,ACC-000047,PROD-0027,732,Renewal,2024-01-02 07:46:38,2024-04-13 06:45:56,Closed Won,48674.49,1
OPP-010078,ACC-000022,PROD-0078,960,New Business,2024-05-01 07:02:48,2024-10-15 13:17:41,Closed Won,58287.29,1
OPP-010140,ACC-000040,PROD-0052,701,New Business,2024-01-31 15:42:29,2024-04-23 23:45:52,Closed Won,70720.62,1
OPP-010165,ACC-000028,PROD-0016,232,Expansion,2024-01-07 07:05:31,2024-01-21 06:28:17,Closed Won,24527.86,1
OPP-010178,ACC-000042,PROD-0087,555,Upsell,2024-03-28 05:30:34,2024-06-18 14:14:03,Closed Won,66712.75,1
OPP-010190,ACC-000034,PROD-0054,58,Upsell,2024-05-07 23:32:07,2024-06-07 11:11:23,Closed Won,70643.35,1
OPP-010228,ACC-000022,PROD-0006,511,Upsell,2023-12-24 07:18:39,2024-01-27 00:22:21,Closed Won,11296.28,1
OPP-010248,ACC-000028,PROD-0070,97,New Business,2024-03-15 18:19:35,2024-04-06 04:32:51,Closed Won,62301.81,1
OPP-010253,ACC-000037,PROD-0022,848,New Business,2024-08-09 09:10:10,2024-10-02 22:47:47,Closed Won,72767.94,1
OPP-010258,ACC-000021,PROD-0031,600,Expansion,2024-04-29 16:29:20,2024-10-10 01:54:42,Closed Won,12593.87,1
OPP-010272,ACC-000027,PROD-0009,626,Cross-sell,2024-04-27 14:09:27,2024-06-19 04:39:42,Closed Won,2032.57,1
OPP-010286,ACC-000004,PROD-0090,772,Renewal,2024-01-19 05:19:32,2024-02-10 03:41:56,Closed Won,57406.94,1
OPP-010287,ACC-000050,PROD-0022,553,Cross-sell,2024-01-01 15:18:44,2024-06-13 09:38:01,Closed Won,47645.33,1
OPP-010289,ACC-000057,PROD-0059,634,Renewal,2024-03-22 22:29:34,2024-04-12 01:53:37,Closed Won,5868.75,1
OPP-010296,ACC-000022,PROD-0038,457,Upsell,2024-07-04 10:32:48,2024-12-27 22:30:41,Closed Won,80033.32,1
OPP-010300,ACC-000056,PROD-0041,889,Renewal,2024-08-27 19:36:31,2024-09-05 13:23:33,Closed Won,20944.65,1
OPP-010314,ACC-000034,PROD-0061,729,Upsell,2024-05-02 22:24:19,2024-10-27 06:22:15,Closed Won,28053.66,1
OPP-010317,ACC-000019,PROD-0047,561,Renewal,2023-11-26 06:24:40,2024-01-01 08:42:35,Closed Won,19281.63,1
OPP-010335,ACC-000033,PROD-0013,746,Expansion,2024-10-28 00:32:53,2024-11-07 07:18:29,Closed Won,27402.77,1
OPP-010348,ACC-000041,PROD-0008,234,Cross-sell,2024-08-22 05:12:15,2024-11-09 03:29:41,Closed Won,81712.54,1
OPP-010368,ACC-000009,PROD-0083,250,Cross-sell,2024-07-24 01:37:40,2024-08-11 15:04:25,Closed Won,47625.1,1
OPP-010405,ACC-000033,PROD-0018,844,Expansion,2024-07-08 02:32:39,2024-11-02 05:17:00,Closed Won,23552.53,1
OPP-010431,ACC-000032,PROD-0034,792,Expansion,2024-04-30 12:43:39,2024-06-23 16:40:24,Closed Won,90294.75,1
OPP-010446,ACC-000019,PROD-0037,251,Expansion,2024-02-04 14:57:50,2024-05-09 11:10:50,Closed Won,17375.61,1
OPP-010450,ACC-000003,PROD-0005,399,Expansion,2023-11-01 20:55:45,2024-02-21 04:24:01,Closed Won,25085.43,1
OPP-010494,ACC-000018,PROD-0051,612,Expansion,2024-07-17 06:28:25,2024-12-01 14:42:14,Closed Won,53033.73,1
OPP-010495,ACC-000025,PROD-0065,235,Renewal,2024-03-26 11:48:09,2024-07-13 01:58:08,Closed Won,83474.97,1
