0,1,2,3,4,5,6,7,8,9
OPP-005048,ACC-000057,PROD-0015,596,Expansion,2023-10-09 20:47:46,2024-03-11 00:03:07,Closed Lost,99974.6171875,0.0
OPP-005051,ACC-000028,PROD-0037,459,New Business,2023-09-12 15:45:52,2024-02-23 05:08:16,Closed Lost,53295.16015625,0.0
OPP-005064,ACC-000027,PROD-0035,974,Upsell,2024-01-15 05:53:34,2024-05-30 05:50:01,Closed Lost,95702.8828125,0.0
OPP-005075,ACC-000024,PROD-0054,508,Expansion,2024-04-07 09:55:49,2024-05-09 17:13:28,Closed Lost,82517.6875,0.0
OPP-005077,ACC-000008,PROD-0087,254,Upsell,2023-11-19 09:06:27,2024-01-09 05:41:53,Closed Lost,9218.76953125,0.0
OPP-005094,ACC-000024,PROD-0005,575,Expansion,2023-10-06 06:30:34,2024-01-01 15:59:17,Closed Won,39936.9609375,1.0
OPP-005098,ACC-000034,PROD-0064,612,Upsell,2024-06-12 08:59:27,2024-08-13 03:22:42,Closed Won,24633.439453125,1.0
OPP-005102,ACC-000038,PROD-0036,281,New Business,2023-10-12 15:37:58,2024-01-20 19:09:22,Closed Won,82077.171875,1.0
OPP-005114,ACC-000015,PROD-0077,201,Cross-sell,2024-01-19 23:17:55,2024-05-07 04:08:03,Closed Lost,86634.1015625,0.0
OPP-005137,ACC-000062,PROD-0047,776,Cross-sell,2024-08-09 17:49:44,2024-10-02 01:19:20,Closed Lost,91563.15625,0.0
OPP-005140,ACC-000039,PROD-0040,343,Cross-sell,2024-03-27 10:22:07,2024-05-04 20:04:38,Closed Won,60086.08984375,1.0
OPP-005205,ACC-000056,PROD-0091,956,Cross-sell,2024-05-16 12:23:14,2024-10-17 16:12:59,Closed Won,38497.37109375,1.0
OPP-005208,ACC-000029,PROD-0038,586,New Business,2024-01-08 06:39:23,2024-06-28 13:10:22,Closed Lost,96330.03125,0.0
OPP-005225,ACC-000046,PROD-0004,408,New Business,2024-03-17 12:35:21,2024-05-29 09:36:59,Closed Won,61633.03125,1.0
OPP-005229,ACC-000022,PROD-0087,595,Upsell,2024-05-17 03:25:30,2024-09-13 08:11:11,Closed Won,48098.328125,1.0
OPP-005231,ACC-000013,PROD-0093,696,Cross-sell,2024-06-30 12:38:57,2024-09-28 10:05:21,Closed Lost,19857.33984375,0.0
OPP-005265,ACC-000059,PROD-0015,830,Renewal,2024-05-15 07:21:03,2024-08-23 01:58:56,Closed Won,8245.7001953125,1.0
OPP-005271,ACC-000062,PROD-0078,764,Renewal,2023-09-06 14:44:55,2024-01-18 15:38:52,Closed Won,55922.08984375,1.0
OPP-005274,ACC-000001,PROD-0076,750,Expansion,2024-06-16 16:39:14,2024-07-11 21:45:31,Closed Lost,53218.359375,0.0
OPP-005277,ACC-000060,PROD-0018,840,New Business,2024-02-10 22:33:32,2024-03-19 20:52:50,Closed Won,66199.859375,1.0
OPP-005285,ACC-000047,PROD-0054,11,Renewal,2024-09-05 03:22:33,2024-11-12 03:28:29,Closed Won,56449.3984375,1.0
OPP-005292,ACC-000055,PROD-0036,734,New Business,2024-05-26 06:00:32,2024-09-22 13:03:24,Closed Lost,76868.9609375,0.0
OPP-005324,ACC-000026,PROD-0098,844,New Business,2024-08-18 01:19:19,2024-12-19 14:49:02,Closed Won,73586.8203125,1.0
OPP-005325,ACC-000030,PROD-0005,245,Cross-sell,2023-11-29 05:41:37,2024-02-14 16:06:09,Closed Won,84978.1875,1.0
OPP-005331,ACC-000020,PROD-0076,288,Renewal,2024-03-23 09:31:24,2024-07-02 12:03:45,Closed Won,29153.05078125,1.0
OPP-005336,ACC-000036,PROD-0023,468,New Business,2024-02-13 05:04:09,2024-07-27 22:40:30,Closed Won,41232.37890625,1.0
OPP-005346,ACC-000018,PROD-0008,251,Renewal,2024-07-24 20:00:19,2024-08-30 23:33:47,Closed Won,71739.75,1.0
OPP-005353,ACC-000044,PROD-0032,658,Expansion,2023-09-05 12:54:57,2024-02-28 00:16:32,Closed Lost,13577.4501953125,0.0
OPP-005411,ACC-000033,PROD-0076,256,Expansion,2024-07-30 08:46:03,2024-12-22 10:14:25,Closed Won,22699.9296875,1.0
OPP-005446,ACC-000027,PROD-0083,823,Renewal,2024-10-01 15:24:21,2024-10-24 23:26:16,Closed Won,13375.3203125,1.0
OPP-005457,ACC-000036,PROD-0068,476,New Business,2024-12-07 18:56:44,2024-12-28 19:15:45,Closed Lost,87004.1484375,0.0
OPP-005458,ACC-000036,PROD-0084,473,Expansion,2024-06-21 18:18:26,2024-11-11 14:28:56,Closed Won,24081.30078125,1.0
OPP-005463,ACC-000062,PROD-0067,550,New Business,2024-01-02 23:07:14,2024-05-05 02:02:37,Closed Lost,94531.6796875,0.0
OPP-005464,ACC-000020,PROD-0018,866,Renewal,2024-03-10 04:45:11,2024-04-09 01:52:00,Closed Won,20692.009765625,1.0
OPP-005481,ACC-000056,PROD-0018,464,Renewal,2024-03-08 09:14:09,2024-04-23 07:46:00,Closed Won,85685.21875,1.0
OPP-005488,ACC-000026,PROD-0048,782,Cross-sell,2024-03-24 19:03:36,2024-04-04 19:47:31,Closed Won,18770.3203125,1.0
OPP-005513,ACC-000009,PROD-0008,434,Cross-sell,2024-05-02 17:54:03,2024-05-06 09:34:06,Closed Lost,75720.21875,0.0
OPP-005524,ACC-000034,PROD-0077,502,Upsell,2023-09-28 03:08:08,2024-01-24 13:18:22,Closed Won,65403.53125,1.0
OPP-005545,ACC-000030,PROD-0086,569,Expansion,2024-06-27 05:21:35,2024-09-22 18:47:51,Closed Lost,41120.8515625,0.0
OPP-005549,ACC-000020,PROD-0010,181,Cross-sell,2023-10-25 15:40:18,2024-02-23 20:28:08,Closed Lost,8326.7197265625,0.0
OPP-005560,ACC-000030,PROD-0006,840,Expansion,2024-07-08 00:12:59,2024-08-27 01:04:13,Closed Lost,78961.0078125,0.0
OPP-005570,ACC-000035,PROD-0067,828,Upsell,2024-07-16 21:34:33,2024-08-09 16:50:03,Closed Lost,32913.6484375,0.0
OPP-005581,ACC-000056,PROD-0060,174,Cross-sell,2024-06-14 20:49:10,2024-07-10 21:41:47,Closed Won,40041.171875,1.0
OPP-005605,ACC-000044,PROD-0091,553,New Business,2023-12-03 23:37:51,2024-01-16 06:41:18,Closed Lost,25041.4609375,0.0
OPP-005658,ACC-000023,PROD-0065,801,New Business,2024-02-25 23:02:02,2024-08-03 09:30:24,Closed Lost,3476.39990234375,0.0
OPP-005666,ACC-000058,PROD-0019,769,Cross-sell,2023-10-11 09:01:53,2024-02-17 00:21:12,Closed Won,86857.8515625,1.0
OPP-005671,ACC-000035,PROD-0012,689,New Business,2023-12-21 15:16:59,2024-01-12 07:20:31,Closed Lost,87102.65625,0.0
OPP-005675,ACC-000044,PROD-0041,696,Cross-sell,2024-04-09 06:04:52,2024-05-30 05:23:47,Closed Lost,53624.91015625,0.0
OPP-005678,ACC-000053,PROD-0039,762,New Business,2024-01-23 09:13:12,2024-05-10 08:29:47,Closed Won,73698.0078125,1.0
OPP-005684,ACC-000043,PROD-0057,195,Renewal,2024-03-02 22:23:57,2024-08-07 18:42:27,Closed Won,30465.48046875,1.0
OPP-005690,ACC-000041,PROD-0038,647,Renewal,2024-08-05 07:05:19,2024-12-25 07:49:38,Closed Won,11221.490234375,1.0
OPP-005727,ACC-000011,PROD-0009,591,Renewal,2024-07-31 13:28:40,2024-12-25 06:48:04,Closed Lost,20595.75,0.0
OPP-005746,ACC-000032,PROD-0043,84,Cross-sell,2024-11-10 12:33:29,2024-11-13 08:20:50,Closed Lost,78114.03125,0.0
OPP-005749,ACC-000005,PROD-0027,898,Expansion,2023-10-19 02:45:15,2024-03-11 01:22:32,Closed Lost,16932.94921875,0.0
OPP-005752,ACC-000049,PROD-0017,611,Cross-sell,2024-07-01 13:35:28,2024-07-19 01:33:27,Closed Won,58552.51171875,1.0
OPP-005775,ACC-000049,PROD-0019,796,Expansion,2023-09-01 05:24:44,2024-02-21 08:36:02,Closed Won,94741.421875,1.0
OPP-005808,ACC-000042,PROD-0073,859,New Business,2024-01-23 15:21:37,2024-02-22 23:33:04,Closed Lost,85001.953125,0.0
OPP-005862,ACC-000030,PROD-0082,718,Cross-sell,2024-06-09 18:19:52,2024-08-30 03:27:05,Closed Lost,86243.453125,0.0
OPP-005865,ACC-000047,PROD-0097,646,Renewal,2024-03-13 12:03:11,2024-05-18 06:06:47,Closed Lost,43883.7109375,0.0
OPP-005874,ACC-000015,PROD-0003,152,Renewal,2023-10-13 11:40:54,2024-01-26 03:13:59,Closed Lost,77271.7265625,0.0
OPP-005876,ACC-000060,PROD-0041,887,Expansion,2023-10-09 13:10:55,2024-03-18 01:12:10,Closed Won,15336.33984375,1.0
OPP-005920,ACC-000021,PROD-0016,605,Renewal,2024-08-10 08:59:20,2024-08-16 11:46:27,Closed Won,7511.83984375,1.0
OPP-005947,ACC-000052,PROD-0044,489,Renewal,2023-09-25 22:29:29,2024-02-09 14:02:06,Closed Lost,92631.3515625,0.0
OPP-005954,ACC-000042,PROD-0041,137,Cross-sell,2024-06-12 14:25:00,2024-06-16 03:58:37,Closed Lost,65410.33984375,0.0
OPP-005959,ACC-000017,PROD-0082,923,Renewal,2024-03-22 14:09:38,2024-03-29 19:50:47,Closed Won,25829.330078125,1.0
OPP-005960,ACC-000020,PROD-0092,349,Cross-sell,2024-01-23 02:57:11,2024-06-17 23:29:10,Closed Won,59316.828125,1.0
OPP-005967,ACC-000022,PROD-0073,429,Renewal,2024-05-19 18:22:12,2024-11-06 20:42:59,Closed Won,27153.169921875,1.0
OPP-005982,ACC-000057,PROD-0053,715,New Business,2024-08-25 23:48:00,2024-10-07 03:09:32,Closed Won,4959.81982421875,1.0
OPP-005989,ACC-000005,PROD-0030,479,Expansion,2023-11-14 09:43:52,2024-03-11 21:37:26,Closed Lost,70571.78125,0.0
OPP-006002,ACC-000047,PROD-0038,686,New Business,2024-03-29 02:29:01,2024-06-20 11:30:03,Closed Lost,82358.7734375,0.0
OPP-006017,ACC-000037,PROD-0020,712,Cross-sell,2024-01-12 03:37:53,2024-01-15 06:47:16,Closed Won,2251.969970703125,1.0
OPP-006046,ACC-000027,PROD-0060,822,Renewal,2024-07-29 21:20:35,2024-10-07 23:39:54,Closed Lost,80514.5390625,0.0
OPP-006052,ACC-000048,PROD-0090,737,Upsell,2024-08-23 09:02:18,2024-11-30 03:53:01,Closed Lost,90381.2265625,0.0
OPP-006054,ACC-000062,PROD-0068,848,Renewal,2023-08-17 16:14:55,2024-01-22 11:26:41,Closed Lost,75990.25,0.0
OPP-006057,ACC-000006,PROD-0041,978,Upsell,2023-12-27 17:13:06,2024-05-31 07:10:12,Closed Won,96183.4765625,1.0
OPP-006075,ACC-000057,PROD-0032,868,New Business,2024-04-09 20:49:26,2024-05-08 05:17:28,Closed Won,65007.078125,1.0
OPP-006103,ACC-000023,PROD-0013,222,New Business,2023-11-26 05:19:29,2024-03-28 03:02:11,Closed Lost,52493.78125,0.0
OPP-006106,ACC-000020,PROD-0053,710,Upsell,2024-11-29 16:06:19,2024-12-03 13:44:20,Closed Won,33097.55078125,1.0
OPP-006126,ACC-000014,PROD-0065,996,New Business,2024-07-06 12:52:07,2024-12-04 10:22:19,Closed Won,7609.31005859375,1.0
OPP-006166,ACC-000038,PROD-0065,99,New Business,2023-12-01 05:51:17,2024-02-17 18:38:10,Closed Lost,73842.1796875,0.0
OPP-006177,ACC-000061,PROD-0006,476,Upsell,2023-10-07 20:17:24,2024-03-31 15:11:00,Closed Won,38027.109375,1.0
OPP-006231,ACC-000011,PROD-0092,745,Renewal,2024-07-08 22:43:09,2024-10-05 14:29:35,Closed Lost,62296.12109375,0.0
OPP-006259,ACC-000025,PROD-0068,900,Renewal,2024-12-28 01:58:41,2024-12-31 00:15:44,Closed Lost,57938.1796875,0.0
OPP-006268,ACC-000058,PROD-0031,435,Cross-sell,2023-12-14 05:22:31,2024-04-12 22:31:52,Closed Lost,89722.4765625,0.0
OPP-006270,ACC-000011,PROD-0061,32,Upsell,2024-04-25 03:47:22,2024-10-03 01:35:43,Closed Lost,57410.421875,0.0
OPP-006284,ACC-000042,PROD-0086,131,Renewal,2024-05-10 12:13:52,2024-07-29 10:07:48,Closed Lost,4721.1201171875,0.0
OPP-006292,ACC-000049,PROD-0065,576,Expansion,2024-03-09 21:53:16,2024-06-06 03:54:39,Closed Lost,70885.6015625,0.0
OPP-006294,ACC-000029,PROD-0086,841,Expansion,2023-12-14 01:11:13,2024-01-02 23:19:06,Closed Won,76102.25,1.0
OPP-006313,ACC-000007,PROD-0040,567,Cross-sell,2024-06-18 22:09:42,2024-09-24 20:16:44,Closed Lost,91434.6171875,0.0
OPP-006335,ACC-000010,PROD-0001,548,Renewal,2024-06-02 04:45:28,2024-10-13 07:06:03,Closed Won,91822.078125,1.0
OPP-006350,ACC-000016,PROD-0053,282,Upsell,2023-08-08 17:02:45,2024-01-02 08:02:12,Closed Won,60046.44921875,1.0
OPP-006386,ACC-000022,PROD-0019,791,New Business,2024-04-16 19:10:04,2024-06-08 03:49:22,Closed Lost,36207.51171875,0.0
OPP-006408,ACC-000054,PROD-0013,535,Renewal,2023-12-04 10:25:22,2024-02-26 22:27:35,Closed Lost,13613.990234375,0.0
OPP-006421,ACC-000042,PROD-0048,309,New Business,2024-08-02 15:44:17,2024-09-06 09:19:09,Closed Won,92101.078125,1.0
OPP-006430,ACC-000038,PROD-0073,831,New Business,2024-11-24 03:35:06,2024-12-19 16:19:36,Closed Lost,18585.220703125,0.0
OPP-006451,ACC-000027,PROD-0019,377,Expansion,2023-10-21 03:18:29,2024-04-17 21:35:19,Closed Lost,47319.23046875,0.0
OPP-006459,ACC-000036,PROD-0099,20,Expansion,2024-10-18 12:22:33,2024-12-28 01:20:32,Closed Lost,99163.9375,0.0
OPP-006501,ACC-000052,PROD-0059,951,Expansion,2024-11-15 05:56:09,2024-11-20 12:15:45,Closed Won,53422.12890625,1.0
OPP-006504,ACC-000002,PROD-0004,184,Upsell,2024-02-25 12:52:22,2024-03-12 08:30:56,Closed Won,78389.6015625,1.0
OPP-006521,ACC-000007,PROD-0032,32,Expansion,2024-01-26 23:27:40,2024-07-11 23:09:34,Closed Lost,1994.949951171875,0.0
OPP-006527,ACC-000006,PROD-0053,734,Expansion,2024-01-16 15:05:03,2024-05-02 17:52:42,Closed Lost,99983.40625,0.0
OPP-006552,ACC-000009,PROD-0050,971,Expansion,2023-11-02 07:01:53,2024-03-08 21:13:11,Closed Won,60174.2109375,1.0
OPP-006574,ACC-000051,PROD-0045,754,Upsell,2024-11-13 03:54:18,2024-12-24 03:09:02,Closed Won,59738.390625,1.0
OPP-006582,ACC-000016,PROD-0040,98,Expansion,2024-02-21 05:31:58,2024-03-14 02:47:40,Closed Lost,7950.91015625,0.0
OPP-006597,ACC-000010,PROD-0079,790,Renewal,2023-12-27 05:48:00,2024-03-16 19:38:41,Closed Won,76564.5234375,1.0
OPP-006601,ACC-000005,PROD-0068,544,Upsell,2024-03-26 16:43:27,2024-07-08 17:01:29,Closed Won,61481.53125,1.0
OPP-006608,ACC-000058,PROD-0014,363,Cross-sell,2024-11-08 04:28:58,2024-12-15 06:54:32,Closed Won,5341.580078125,1.0
OPP-006614,ACC-000050,PROD-0051,72,New Business,2024-10-21 12:08:16,2024-12-22 13:35:40,Closed Won,34940.078125,1.0
OPP-006619,ACC-000020,PROD-0027,934,Upsell,2024-07-16 02:04:03,2024-09-18 22:42:35,Closed Won,2069.419921875,1.0
OPP-006635,ACC-000016,PROD-0037,312,Expansion,2024-05-06 11:17:00,2024-05-21 23:59:21,Closed Won,76011.1875,1.0
OPP-006636,ACC-000005,PROD-0026,9,Renewal,2023-12-07 04:04:33,2024-05-29 12:11:30,Closed Won,21794.220703125,1.0
OPP-006639,ACC-000017,PROD-0060,459,Cross-sell,2024-05-23 05:27:00,2024-10-18 01:36:10,Closed Won,27295.439453125,1.0
OPP-006670,ACC-000020,PROD-0090,760,New Business,2023-10-05 06:49:13,2024-04-01 13:10:15,Closed Lost,50484.58984375,0.0
OPP-006688,ACC-000049,PROD-0023,257,Expansion,2024-10-13 21:24:39,2024-12-14 16:54:37,Closed Won,99404.53125,1.0
OPP-006708,ACC-000041,PROD-0004,977,Renewal,2024-05-31 17:16:27,2024-10-20 08:32:22,Closed Won,46841.66015625,1.0
OPP-006724,ACC-000003,PROD-0043,331,Cross-sell,2024-10-29 22:33:49,2024-11-08 07:18:47,Closed Lost,30432.7890625,0.0
OPP-006736,ACC-000018,PROD-0002,288,Upsell,2024-06-17 21:50:30,2024-07-21 23:40:37,Closed Won,23284.830078125,1.0
OPP-006762,ACC-000044,PROD-0077,223,Renewal,2024-08-06 22:20:07,2024-11-09 15:54:35,Closed Lost,92585.703125,0.0
OPP-006775,ACC-000021,PROD-0079,973,New Business,2024-04-18 00:57:15,2024-08-22 16:49:06,Closed Lost,69974.796875,0.0
OPP-006778,ACC-000025,PROD-0074,700,New Business,2024-06-12 03:54:16,2024-06-28 07:29:19,Closed Lost,89189.390625,0.0
OPP-006783,ACC-000047,PROD-0013,426,Renewal,2024-05-05 03:44:30,2024-06-17 03:00:21,Closed Lost,24676.41015625,0.0
OPP-006793,ACC-000052,PROD-0058,642,Upsell,2023-09-04 22:19:40,2024-02-19 15:02:09,Closed Lost,52849.26953125,0.0
OPP-006810,ACC-000040,PROD-0083,491,Cross-sell,2024-02-17 10:49:38,2024-05-28 03:44:35,Closed Won,26617.619140625,1.0
OPP-006825,ACC-000039,PROD-0027,191,Expansion,2024-08-28 22:18:40,2024-09-20 07:52:35,Closed Won,58927.51953125,1.0
OPP-006860,ACC-000049,PROD-0075,126,Cross-sell,2024-01-07 09:29:13,2024-03-01 23:23:38,Closed Won,42206.01171875,1.0
OPP-006868,ACC-000036,PROD-0046,537,New Business,2024-03-28 15:12:42,2024-05-16 23:22:33,Closed Won,76342.703125,1.0
OPP-006891,ACC-000040,PROD-0009,336,Renewal,2024-06-07 01:34:10,2024-07-30 03:47:02,Closed Lost,94746.828125,0.0
OPP-006898,ACC-000023,PROD-0060,760,New Business,2024-01-10 21:54:13,2024-03-07 19:58:52,Closed Won,76791.4609375,1.0
OPP-006904,ACC-000017,PROD-0080,202,Cross-sell,2024-06-20 17:11:20,2024-10-20 12:28:13,Closed Lost,83661.359375,0.0
OPP-006906,ACC-000030,PROD-0083,927,Renewal,2024-08-19 17:01:45,2024-10-18 23:56:34,Closed Won,94880.4609375,1.0
OPP-006918,ACC-000002,PROD-0080,95,Cross-sell,2024-04-28 05:10:42,2024-07-30 08:58:40,Closed Lost,24309.0390625,0.0
OPP-006925,ACC-000057,PROD-0015,99,Renewal,2024-05-18 16:14:59,2024-10-14 07:19:17,Closed Won,37052.19921875,1.0
OPP-006942,ACC-000050,PROD-0060,959,New Business,2024-09-13 09:53:19,2024-10-12 21:00:52,Closed Won,99807.8671875,1.0
OPP-006943,ACC-000061,PROD-0057,564,Renewal,2024-10-14 21:23:17,2024-11-03 03:02:27,Closed Won,41768.94921875,1.0
OPP-006963,ACC-000055,PROD-0040,1,Upsell,2023-09-10 23:52:11,2024-02-09 09:25:25,Closed Lost,4140.39990234375,0.0
OPP-006964,ACC-000010,PROD-0039,230,New Business,2024-04-24 23:05:42,2024-10-09 08:48:00,Closed Lost,40604.9296875,0.0
OPP-006973,ACC-000013,PROD-0014,236,Upsell,2024-08-02 19:34:19,2024-12-06 01:15:27,Closed Won,34639.5703125,1.0
OPP-006984,ACC-000027,PROD-0031,556,Expansion,2024-06-13 11:15:35,2024-09-06 02:33:46,Closed Lost,29038.990234375,0.0
OPP-006996,ACC-000019,PROD-0060,715,Upsell,2024-02-27 09:56:44,2024-07-09 05:23:23,Closed Lost,61414.640625,0.0
OPP-007015,ACC-000033,PROD-0022,493,New Business,2023-12-15 19:40:56,2024-03-26 19:25:12,Closed Won,48782.828125,1.0
OPP-007018,ACC-000022,PROD-0022,195,Upsell,2024-02-04 20:26:29,2024-02-29 17:28:56,Closed Won,9106.9697265625,1.0
OPP-007022,ACC-000046,PROD-0045,883,Expansion,2023-11-25 20:26:07,2024-04-28 17:52:19,Closed Won,35941.33984375,1.0
OPP-007034,ACC-000014,PROD-0024,504,New Business,2024-02-22 14:29:49,2024-06-10 23:37:18,Closed Lost,79740.65625,0.0
OPP-007083,ACC-000005,PROD-0032,493,Cross-sell,2024-05-17 14:03:09,2024-09-19 06:53:44,Closed Lost,50855.08984375,0.0
OPP-007092,ACC-000049,PROD-0032,571,New Business,2024-01-12 00:56:54,2024-03-13 09:04:55,Closed Won,39642.26953125,1.0
OPP-007095,ACC-000061,PROD-0018,608,New Business,2024-05-18 05:49:14,2024-11-05 07:57:41,Closed Lost,69802.96875,0.0
OPP-007097,ACC-000061,PROD-0077,530,Renewal,2023-12-13 17:22:21,2024-01-10 17:58:52,Closed Lost,62504.4609375,0.0
OPP-007110,ACC-000032,PROD-0016,946,Cross-sell,2024-02-29 15:09:09,2024-05-30 04:17:15,Closed Lost,5710.35009765625,0.0
OPP-007123,ACC-000007,PROD-0085,801,New Business,2024-05-27 22:28:02,2024-10-14 07:25:01,Closed Won,99705.8203125,1.0
OPP-007169,ACC-000015,PROD-0073,395,New Business,2024-01-07 20:19:06,2024-01-27 18:13:51,Closed Lost,88078.328125,0.0
OPP-007182,ACC-000042,PROD-0050,264,New Business,2024-07-16 07:36:49,2024-07-27 14:42:21,Closed Won,72383.96875,1.0
OPP-007187,ACC-000048,PROD-0028,484,Expansion,2023-11-18 16:26:37,2024-04-11 11:04:12,Closed Won,29136.2890625,1.0
OPP-007202,ACC-000057,PROD-0004,62,Cross-sell,2024-02-22 09:36:18,2024-07-05 22:52:02,Closed Lost,14608.58984375,0.0
OPP-007230,ACC-000058,PROD-0076,362,Expansion,2024-05-21 23:11:46,2024-08-16 05:41:22,Closed Won,14003.490234375,1.0
OPP-007233,ACC-000010,PROD-0073,484,Upsell,2024-02-12 07:03:58,2024-03-08 05:12:12,Closed Won,80995.171875,1.0
OPP-007236,ACC-000052,PROD-0062,603,Expansion,2024-03-12 20:52:42,2024-03-18 01:48:40,Closed Lost,77207.96875,0.0
OPP-007245,ACC-000041,PROD-0006,168,Upsell,2024-06-19 09:46:33,2024-10-04 13:29:38,Closed Won,19786.98046875,1.0
OPP-007249,ACC-000014,PROD-0014,512,Renewal,2024-04-30 13:15:26,2024-05-20 23:22:57,Closed Won,55742.05859375,1.0
OPP-007256,ACC-000034,PROD-0047,528,New Business,2024-06-16 08:06:24,2024-11-19 15:42:07,Closed Lost,52846.921875,0.0
OPP-007264,ACC-000036,PROD-0005,270,Upsell,2023-11-22 00:58:05,2024-02-06 15:50:26,Closed Lost,41603.609375,0.0
OPP-007266,ACC-000016,PROD-0079,933,New Business,2023-12-17 09:45:25,2024-02-15 04:43:41,Closed Lost,87872.609375,0.0
OPP-007268,ACC-000019,PROD-0045,728,Renewal,2024-03-26 17:08:06,2024-08-01 00:19:21,Closed Lost,90317.3125,0.0
OPP-007270,ACC-000043,PROD-0005,384,Upsell,2024-02-16 12:23:54,2024-05-13 19:49:20,Closed Won,13401.400390625,1.0
OPP-007287,ACC-000054,PROD-0068,701,Upsell,2024-06-29 15:41:27,2024-10-10 14:37:39,Closed Lost,71656.4609375,0.0
OPP-007295,ACC-000029,PROD-0057,202,Renewal,2024-07-19 19:47:16,2024-11-07 04:14:47,Closed Lost,24031.23046875,0.0
OPP-007308,ACC-000029,PROD-0057,181,Renewal,2024-03-26 18:04:04,2024-06-29 16:28:52,Closed Lost,28952.900390625,0.0
OPP-007321,ACC-000011,PROD-0010,27,Cross-sell,2024-06-16 12:25:54,2024-08-19 10:44:17,Closed Won,59281.19921875,1.0
OPP-007335,ACC-000021,PROD-0013,385,Upsell,2024-04-27 00:27:20,2024-05-18 15:28:43,Closed Lost,51276.48046875,0.0
OPP-007340,ACC-000012,PROD-0047,566,Renewal,2024-09-21 01:12:01,2024-11-06 00:13:46,Closed Won,86594.8828125,1.0
OPP-007356,ACC-000055,PROD-0008,985,Cross-sell,2024-02-04 03:08:58,2024-03-24 18:29:19,Closed Won,14147.1298828125,1.0
OPP-007359,ACC-000004,PROD-0086,358,Renewal,2024-09-05 13:19:48,2024-09-20 16:58:59,Closed Lost,94866.5,0.0
OPP-007406,ACC-000037,PROD-0056,199,Upsell,2024-03-22 05:53:14,2024-07-03 19:15:56,Closed Lost,5077.43994140625,0.0
OPP-007415,ACC-000032,PROD-0087,103,Upsell,2023-11-13 11:28:27,2024-04-28 04:42:25,Closed Won,67846.3125,1.0
OPP-007417,ACC-000041,PROD-0061,207,Upsell,2024-11-24 19:23:23,2024-12-08 20:21:11,Closed Lost,5959.10986328125,0.0
OPP-007431,ACC-000052,PROD-0061,430,Cross-sell,2024-01-18 22:53:09,2024-05-03 21:58:32,Closed Lost,86498.796875,0.0
OPP-007438,ACC-000018,PROD-0081,705,Cross-sell,2024-06-25 01:39:30,2024-09-03 13:37:02,Closed Won,49873.6015625,1.0
OPP-007444,ACC-000044,PROD-0045,360,Renewal,2023-10-06 18:29:33,2024-01-27 11:50:42,Closed Lost,47602.4609375,0.0
OPP-007455,ACC-000012,PROD-0067,380,Expansion,2024-06-16 03:04:52,2024-12-07 07:12:33,Closed Won,82078.546875,1.0
OPP-007459,ACC-000054,PROD-0009,965,Upsell,2024-04-08 07:58:59,2024-04-15 03:41:26,Closed Lost,16164.669921875,0.0
OPP-007468,ACC-000039,PROD-0095,238,Renewal,2023-10-26 10:37:24,2024-04-03 01:00:42,Closed Lost,67051.2421875,0.0
OPP-007473,ACC-000025,PROD-0021,883,Cross-sell,2024-04-24 00:41:31,2024-10-19 04:24:32,Closed Lost,51918.26953125,0.0
OPP-007512,ACC-000036,PROD-0049,564,Expansion,2023-10-06 09:37:16,2024-02-02 11:45:13,Closed Lost,17972.720703125,0.0
OPP-007516,ACC-000024,PROD-0072,937,New Business,2024-08-17 21:30:49,2024-08-22 09:50:30,Closed Lost,40087.03125,0.0
OPP-007517,ACC-000024,PROD-0041,938,Renewal,2023-11-03 20:16:16,2024-02-06 11:21:42,Closed Won,69841.6875,1.0
OPP-007552,ACC-000029,PROD-0090,464,New Business,2024-12-11 22:28:08,2024-12-23 23:33:57,Closed Lost,95220.59375,0.0
OPP-007576,ACC-000012,PROD-0081,665,Cross-sell,2024-06-28 03:32:52,2024-11-18 21:54:53,Closed Won,18337.83984375,1.0
OPP-007584,ACC-000008,PROD-0010,793,Renewal,2024-07-10 09:17:10,2024-09-08 04:03:30,Closed Lost,69056.6015625,0.0
OPP-007593,ACC-000040,PROD-0001,212,Cross-sell,2024-06-16 12:32:34,2024-09-30 15:44:20,Closed Lost,55546.78125,0.0
OPP-007628,ACC-000004,PROD-0039,794,Expansion,2023-12-29 08:54:41,2024-03-13 23:18:15,Closed Won,10587.5,1.0
OPP-007655,ACC-000032,PROD-0029,834,Upsell,2024-01-30 05:10:28,2024-06-25 17:17:49,Closed Won,8523.0703125,1.0
OPP-007687,ACC-000041,PROD-0031,456,Upsell,2024-07-19 20:12:04,2024-11-08 04:41:07,Closed Won,24717.0390625,1.0
OPP-007700,ACC-000057,PROD-0052,221,Renewal,2024-05-23 22:51:14,2024-07-17 05:37:01,Closed Lost,17272.009765625,0.0
OPP-007719,ACC-000019,PROD-0067,943,Upsell,2024-04-20 01:15:41,2024-06-22 09:10:49,Closed Lost,84004.6015625,0.0
OPP-007761,ACC-000034,PROD-0001,51,Cross-sell,2023-08-24 17:35:21,2024-02-08 20:08:14,Closed Lost,24572.349609375,0.0
OPP-007763,ACC-000029,PROD-0086,642,Upsell,2023-12-16 09:37:18,2024-02-17 00:30:26,Closed Won,71043.46875,1.0
