opportunity_id,account_id,product_id,product_usage,opportunity_type,created_date,close_date,status,revenue_amount,probability
OPP-003419,ACC-000043,PROD-0021,886,New Business,2023-09-26 15:19:58,2023-11-28 06:26:31,Closed Won,26357.62,1
OPP-003447,ACC-000055,PROD-0041,277,Upsell,2025-01-04 10:09:53,2025-06-29 02:08:44,Closed Won,98760.16,1
OPP-003457,ACC-000006,PROD-0085,370,Expansion,2023-08-21 03:54:58,2023-11-04 22:22:22,Closed Lost,8646.02,0
OPP-003472,ACC-000023,PROD-0042,545,Upsell,2024-05-12 07:11:07,2024-06-02 00:15:12,Closed Won,49147.31,1
OPP-003475,ACC-000002,PROD-0077,619,Renewal,2023-11-07 06:43:17,2024-03-13 19:10:07,Closed Lost,92877.12,0
OPP-003481,ACC-000004,PROD-0098,353,Upsell,2025-02-02 05:15:14,2025-06-06 16:17:31,Closed Won,47355.56,1
OPP-003496,ACC-000016,PROD-0097,348,Cross-sell,2023-06-20 09:12:46,2023-11-29 10:21:55,Closed Won,35845.22,1
OPP-003509,ACC-000002,PROD-0087,598,Cross-sell,2024-03-06 16:06:43,2024-04-17 23:37:05,Closed Won,62630.86,1
OPP-003510,ACC-000039,PROD-0093,383,Renewal,2023-12-24 14:02:37,2024-06-05 19:54:57,Closed Lost,69890.43,0
OPP-003516,ACC-000035,PROD-0096,276,Cross-sell,2023-11-20 06:55:54,2023-12-04 20:51:12,Closed Won,9800.49,1
OPP-003519,ACC-000044,PROD-0008,678,Renewal,2024-06-17 13:03:39,2024-07-12 10:10:30,Closed Won,33723.06,1
OPP-003522,ACC-000056,PROD-0071,444,Renewal,2023-11-10 00:46:21,2024-01-04 07:08:33,Closed Lost,14755.77,0
OPP-003526,ACC-000051,PROD-0054,261,Expansion,2024-02-01 20:46:46,2024-05-10 21:24:44,Closed Lost,18004.18,0
OPP-003530,ACC-000028,PROD-0065,877,Cross-sell,2024-05-23 04:17:49,2024-07-29 17:05:34,Closed Won,57270.67,1
OPP-003531,ACC-000050,PROD-0050,400,New Business,2024-03-11 06:34:42,2024-05-02 00:36:24,Closed Lost,88488.47,0
OPP-003546,ACC-000028,PROD-0037,91,Expansion,2025-05-31 05:59:28,2025-06-01 15:31:59,Closed Won,93033.53,1
OPP-003550,ACC-000060,PROD-0020,748,Expansion,2025-04-28 22:02:03,2025-05-01 18:40:25,Closed Lost,91210.13,0
OPP-003553,ACC-000015,PROD-0027,226,Renewal,2023-11-08 23:06:22,2024-05-01 19:21:29,Closed Won,61889.86,1
OPP-003563,ACC-000009,PROD-0076,642,Cross-sell,2024-04-05 06:42:10,2024-04-21 07:59:12,Closed Won,47005.03,1
OPP-003574,ACC-000004,PROD-0037,290,Expansion,2025-01-03 23:55:42,2025-05-01 18:14:24,Closed Won,44660.75,1
OPP-003585,ACC-000038,PROD-0051,522,Upsell,2025-06-21 23:34:43,2025-07-30 10:58:52,Closed Won,59626.17,1
OPP-003595,ACC-000006,PROD-0086,89,Cross-sell,2024-07-04 06:32:18,2024-09-12 18:06:18,Closed Won,22233.21,1
OPP-003597,ACC-000045,PROD-0069,691,Cross-sell,2024-12-17 14:53:01,2025-04-16 17:44:01,Closed Won,93181.86,1
OPP-003598,ACC-000054,PROD-0010,525,Upsell,2024-02-24 20:14:14,2024-04-24 17:09:05,Closed Lost,39534.17,0
OPP-003607,ACC-000006,PROD-0016,144,Renewal,2025-05-03 16:12:57,2025-09-18 09:18:57,Closed Lost,2776.95,0
OPP-003613,ACC-000005,PROD-0092,247,Upsell,2024-12-25 03:25:50,2025-04-29 02:45:30,Closed Won,54869.17,1
OPP-003618,ACC-000008,PROD-0067,784,Upsell,2023-11-29 15:23:52,2024-03-06 19:05:03,Closed Won,42577.56,1
OPP-003627,ACC-000057,PROD-0022,23,Expansion,2024-01-21 06:10:29,2024-05-10 23:55:08,Closed Lost,28371.82,0
OPP-003633,ACC-000051,PROD-0061,580,Upsell,2025-06-17 19:29:42,2025-10-07 11:26:12,Closed Lost,62418.76,0
OPP-003637,ACC-000045,PROD-0044,383,Cross-sell,2024-08-03 21:02:53,2025-01-03 18:36:35,Closed Lost,80610.6,0
OPP-003640,ACC-000014,PROD-0073,718,New Business,2024-05-16 18:36:27,2024-05-22 06:20:34,Closed Lost,20194.54,0
OPP-003642,ACC-000039,PROD-0025,851,Expansion,2024-05-16 09:30:03,2024-08-28 21:11:17,Closed Won,65157.06,1
OPP-003646,ACC-000026,PROD-0039,376,Upsell,2025-03-31 10:09:19,2025-06-28 13:36:15,Closed Lost,18769.09,0
OPP-003648,ACC-000057,PROD-0027,335,Cross-sell,2025-06-24 12:48:58,2025-09-16 11:18:49,Closed Lost,55526.01,0
OPP-003650,ACC-000047,PROD-0010,977,Expansion,2024-05-09 04:42:27,2024-09-13 10:04:01,Closed Lost,7664.07,0
OPP-003662,ACC-000039,PROD-0067,53,Upsell,2023-09-10 02:27:51,2024-02-05 11:45:42,Closed Lost,26147.53,0
OPP-003689,ACC-000045,PROD-0061,359,Expansion,2024-02-26 00:30:08,2024-06-27 10:35:12,Closed Lost,49596.7,0
OPP-003694,ACC-000008,PROD-0066,483,Cross-sell,2024-12-04 20:21:17,2024-12-10 12:18:44,Closed Lost,96092.73,0
OPP-003700,ACC-000008,PROD-0055,21,New Business,2025-01-24 06:07:22,2025-03-14 21:06:55,Closed Won,6267.04,1
OPP-003706,ACC-000016,PROD-0065,832,Expansion,2024-12-25 22:27:25,2025-03-01 17:05:30,Closed Won,95924.41,1
OPP-003714,ACC-000047,PROD-0071,140,Renewal,2024-09-27 13:23:18,2024-10-17 03:14:46,Closed Won,6367.8,1
OPP-003715,ACC-000041,PROD-0041,17,Expansion,2024-02-25 00:25:13,2024-05-22 17:03:24,Closed Lost,63470.32,0
OPP-003749,ACC-000050,PROD-0037,708,Expansion,2024-11-02 20:55:03,2025-03-11 23:27:15,Closed Lost,43966.36,0
OPP-003757,ACC-000008,PROD-0091,451,New Business,2024-02-17 00:51:35,2024-06-17 06:40:59,Closed Won,61355.13,1
OPP-003760,ACC-000006,PROD-0092,253,Cross-sell,2024-04-04 17:50:18,2024-08-14 23:10:59,Closed Won,37846.35,1
OPP-003763,ACC-000002,PROD-0020,177,Expansion,2023-09-10 00:49:23,2023-11-13 18:18:59,Closed Lost,11358.84,0
OPP-003764,ACC-000059,PROD-0040,395,Cross-sell,2023-12-28 16:59:57,2024-02-05 02:01:37,Closed Lost,47894.49,0
OPP-003772,ACC-000014,PROD-0045,940,Upsell,2025-01-24 16:15:33,2025-03-04 06:34:05,Closed Lost,2713.73,0
OPP-003780,ACC-000028,PROD-0023,892,Upsell,2024-02-18 00:43:39,2024-05-15 08:49:37,Closed Won,12154.8,1
OPP-003783,ACC-000046,PROD-0042,579,Expansion,2024-11-17 16:59:47,2024-11-27 06:22:52,Closed Lost,73433.81,0
OPP-003792,ACC-000018,PROD-0035,80,New Business,2025-04-03 17:11:37,2025-07-18 19:06:21,Closed Lost,46365.98,0
OPP-003793,ACC-000049,PROD-0045,223,Upsell,2024-10-15 06:18:10,2024-11-13 12:57:46,Closed Won,25425.58,1
OPP-003803,ACC-000056,PROD-0100,595,Upsell,2024-05-17 06:35:59,2024-06-15 08:29:10,Closed Won,84741.4,1
OPP-003806,ACC-000014,PROD-0022,442,Expansion,2023-08-25 08:04:49,2024-02-01 09:45:12,Closed Lost,18642.68,0
OPP-003807,ACC-000031,PROD-0083,33,Expansion,2025-01-15 23:18:25,2025-05-05 14:31:57,Closed Lost,48635.85,0
OPP-003808,ACC-000025,PROD-0070,336,New Business,2025-02-21 12:28:03,2025-03-05 02:57:21,Closed Won,38741.44,1
OPP-003815,ACC-000061,PROD-0085,882,Upsell,2024-10-30 10:29:08,2024-11-13 17:16:12,Closed Won,69298.59,1
OPP-003820,ACC-000015,PROD-0070,478,Renewal,2024-06-07 07:25:51,2024-09-07 01:41:01,Closed Lost,11881.63,0
OPP-003831,ACC-000026,PROD-0061,604,Renewal,2025-03-20 13:18:30,2025-08-21 19:12:24,Closed Won,80123.97,1
OPP-003832,ACC-000004,PROD-0058,356,New Business,2025-05-13 01:14:00,2025-05-22 05:51:46,Closed Lost,56828.68,0
OPP-003849,ACC-000020,PROD-0024,15,Cross-sell,2024-08-21 05:57:46,2024-11-03 05:50:19,Closed Won,83938.72,1
OPP-003862,ACC-000014,PROD-0017,165,Renewal,2024-03-05 07:35:16,2024-06-28 01:05:03,Closed Lost,76057.67,0
OPP-003863,ACC-000033,PROD-0020,891,New Business,2025-05-16 09:58:40,2025-10-13 01:37:08,Closed Lost,34285.51,0
OPP-003869,ACC-000014,PROD-0001,49,Expansion,2025-04-03 23:10:15,2025-05-25 20:10:26,Closed Won,29962.54,1
OPP-003870,ACC-000025,PROD-0040,234,Expansion,2024-07-19 05:54:09,2024-08-23 02:07:38,Closed Won,73860.21,1
OPP-003872,ACC-000029,PROD-0097,865,Upsell,2025-02-04 04:05:36,2025-05-23 20:16:25,Closed Lost,93183.91,0
OPP-003876,ACC-000046,PROD-0045,92,Expansion,2025-01-27 22:37:33,2025-03-20 18:38:56,Closed Lost,55282.52,0
OPP-003900,ACC-000033,PROD-0039,574,Expansion,2025-03-24 02:24:03,2025-08-10 03:37:52,Closed Lost,8811.33,0
OPP-003904,ACC-000004,PROD-0088,953,Cross-sell,2025-03-30 20:01:55,2025-04-26 05:34:45,Closed Lost,60235.33,0
OPP-003918,ACC-000029,PROD-0073,629,Upsell,2024-09-25 23:30:06,2025-01-24 14:24:00,Closed Won,91061.81,1
OPP-003932,ACC-000006,PROD-0095,133,Cross-sell,2025-03-15 11:59:28,2025-04-10 01:19:50,Closed Lost,65047.89,0
OPP-003936,ACC-000029,PROD-0035,750,Renewal,2025-04-04 16:01:29,2025-07-09 14:53:10,Closed Won,69698.24,1
OPP-003938,ACC-000041,PROD-0017,944,Renewal,2024-08-01 09:23:02,2024-08-18 04:46:16,Closed Lost,77735.28,0
OPP-003942,ACC-000039,PROD-0065,48,Upsell,2024-04-24 06:53:01,2024-08-22 16:27:43,Closed Won,31012.68,1
OPP-003945,ACC-000032,PROD-0082,621,Renewal,2023-08-27 16:13:33,2023-11-12 00:58:36,Closed Won,89501.25,1
OPP-003948,ACC-000013,PROD-0001,625,Expansion,2024-03-26 15:44:23,2024-08-20 12:17:18,Closed Won,18917.32,1
OPP-003959,ACC-000004,PROD-0052,675,Upsell,2024-07-14 07:05:23,2024-10-19 08:59:15,Closed Lost,25405.74,0
OPP-003962,ACC-000038,PROD-0005,189,Upsell,2023-12-18 09:56:20,2024-03-06 06:28:58,Closed Won,72613.33,1
OPP-003966,ACC-000008,PROD-0058,734,Renewal,2023-12-22 18:10:44,2024-04-27 22:10:26,Closed Won,15971.55,1
OPP-003970,ACC-000048,PROD-0092,528,Expansion,2025-04-18 17:26:45,2025-05-29 03:29:48,Closed Lost,2796.6,0
OPP-003991,ACC-000001,PROD-0070,932,Cross-sell,2023-12-22 17:25:07,2023-12-31 17:09:30,Closed Lost,78427.54,0
OPP-003993,ACC-000044,PROD-0096,49,Expansion,2023-09-02 08:14:37,2024-01-01 22:53:59,Closed Won,19411.02,1
OPP-004014,ACC-000008,PROD-0085,161,Renewal,2023-08-17 00:52:51,2023-11-25 14:39:36,Closed Won,17705.47,1
OPP-004015,ACC-000060,PROD-0041,641,Expansion,2023-10-25 18:23:18,2024-02-28 18:02:06,Closed Lost,68414.18,0
OPP-004017,ACC-000062,PROD-0057,328,Renewal,2024-10-31 09:12:32,2024-12-25 01:26:33,Closed Lost,20954.57,0
OPP-004024,ACC-000060,PROD-0070,753,New Business,2023-10-24 19:03:21,2023-12-03 16:33:08,Closed Lost,54349.64,0
OPP-004039,ACC-000015,PROD-0030,670,New Business,2024-01-22 21:45:00,2024-02-19 16:14:52,Closed Lost,58562.97,0
OPP-004042,ACC-000003,PROD-0003,211,Renewal,2024-07-15 03:03:15,2024-12-06 18:52:11,Closed Won,40519.49,1
OPP-004046,ACC-000030,PROD-0042,600,Renewal,2024-10-06 20:14:47,2024-12-04 23:53:49,Closed Won,8230.1,1
OPP-004059,ACC-000005,PROD-0001,141,Expansion,2024-09-22 23:51:01,2024-10-22 23:33:02,Closed Lost,50934.03,0
OPP-004060,ACC-000048,PROD-0082,440,New Business,2025-03-04 00:38:40,2025-05-21 05:09:12,Closed Lost,94301.51,0
OPP-004063,ACC-000053,PROD-0019,188,Upsell,2024-07-26 05:38:43,2024-12-19 16:52:37,Closed Won,6460.59,1
OPP-004070,ACC-000045,PROD-0051,781,Expansion,2023-11-04 00:43:07,2024-03-31 03:29:23,Closed Won,34392.79,1
OPP-004082,ACC-000040,PROD-0029,124,New Business,2024-06-16 18:51:55,2024-09-06 21:25:54,Closed Won,6021.59,1
OPP-004086,ACC-000059,PROD-0080,601,New Business,2023-11-13 02:08:07,2023-11-19 22:25:49,Closed Lost,67910.2,0
OPP-004090,ACC-000023,PROD-0047,823,Cross-sell,2025-03-16 21:29:52,2025-04-11 19:37:54,Closed Lost,49879.2,0
OPP-004092,ACC-000033,PROD-0057,854,Upsell,2024-08-17 17:05:43,2024-08-20 14:12:45,Closed Won,46166.88,1
OPP-004094,ACC-000057,PROD-0009,797,Renewal,2024-12-08 11:40:56,2025-04-16 10:08:13,Closed Lost,62873.81,0
OPP-004099,ACC-000017,PROD-0027,994,Renewal,2024-05-28 20:49:09,2024-10-23 00:18:41,Closed Lost,14629.87,0
OPP-004102,ACC-000024,PROD-0080,195,Upsell,2024-06-05 06:07:42,2024-09-18 15:32:40,Closed Lost,11553.73,0
OPP-004106,ACC-000019,PROD-0043,927,Upsell,2023-11-27 06:32:56,2024-04-28 18:34:53,Closed Won,28863.88,1
OPP-004108,ACC-000004,PROD-0023,136,Renewal,2025-05-31 01:45:22,2025-06-28 02:10:15,Closed Won,72257.55,1
OPP-004111,ACC-000020,PROD-0083,148,Cross-sell,2023-11-28 05:25:13,2024-03-30 12:41:03,Closed Lost,85222.6,0
OPP-004113,ACC-000047,PROD-0045,277,Expansion,2024-01-21 07:18:07,2024-07-17 17:41:44,Closed Won,46559.59,1
OPP-004128,ACC-000043,PROD-0074,117,New Business,2025-04-18 12:11:43,2025-06-17 15:56:45,Closed Lost,88500.49,0
OPP-004134,ACC-000059,PROD-0039,265,New Business,2024-06-02 22:25:33,2024-09-29 02:18:19,Closed Lost,38807.21,0
OPP-004143,ACC-000019,PROD-0022,400,New Business,2024-04-18 04:16:36,2024-07-30 00:08:15,Closed Lost,13972.53,0
OPP-004150,ACC-000029,PROD-0077,19,New Business,2025-05-11 21:59:43,2025-07-31 16:44:50,Closed Won,28591.23,1
OPP-004154,ACC-000003,PROD-0091,402,Renewal,2023-10-09 22:08:49,2023-12-31 04:05:37,Closed Won,15176.51,1
OPP-004155,ACC-000025,PROD-0012,114,Upsell,2023-07-11 12:13:25,2023-12-03 19:31:11,Closed Won,79739.32,1
OPP-004161,ACC-000009,PROD-0049,750,Expansion,2025-03-11 18:25:20,2025-04-21 16:56:47,Closed Lost,78679.47,0
OPP-004166,ACC-000046,PROD-0071,684,Expansion,2024-04-26 06:59:42,2024-07-28 11:37:49,Closed Lost,91727.35,0
OPP-004168,ACC-000053,PROD-0024,926,New Business,2024-01-22 09:38:54,2024-05-14 01:46:06,Closed Lost,64624.86,0
OPP-004169,ACC-000003,PROD-0097,95,Expansion,2025-06-26 11:56:14,2025-08-26 18:06:14,Closed Won,20887.53,1
OPP-004173,ACC-000019,PROD-0078,654,Cross-sell,2024-05-27 10:15:46,2024-08-25 13:09:17,Closed Lost,98214.91,0
OPP-004193,ACC-000034,PROD-0094,971,New Business,2025-03-28 03:34:06,2025-09-23 13:56:00,Closed Won,92167.11,1
OPP-004197,ACC-000017,PROD-0017,827,New Business,2024-07-08 01:53:12,2024-12-09 22:29:25,Closed Lost,48457.43,0
OPP-004199,ACC-000015,PROD-0030,696,New Business,2024-02-05 21:03:03,2024-07-15 18:30:39,Closed Won,55648.18,1
OPP-004200,ACC-000031,PROD-0096,489,Cross-sell,2024-12-07 20:08:58,2025-05-22 20:42:32,Closed Lost,15053.58,0
OPP-004205,ACC-000015,PROD-0026,237,New Business,2024-02-13 04:36:55,2024-07-05 13:46:47,Closed Lost,81848.2,0
OPP-004208,ACC-000039,PROD-0036,627,Upsell,2025-05-13 12:02:52,2025-09-19 11:35:00,Closed Lost,65817.35,0
OPP-004214,ACC-000060,PROD-0029,282,Cross-sell,2024-06-17 21:05:35,2024-06-27 08:35:03,Closed Lost,45521.64,0
OPP-004236,ACC-000004,PROD-0027,981,Expansion,2024-09-14 00:57:55,2024-10-05 11:20:50,Closed Won,53002.04,1
OPP-004237,ACC-000017,PROD-0031,898,Renewal,2023-08-21 02:55:53,2024-01-17 23:15:44,Closed Won,96733.36,1
OPP-004249,ACC-000002,PROD-0063,440,Expansion,2024-05-13 02:44:42,2024-10-06 16:46:07,Closed Won,48030.06,1
OPP-004252,ACC-000057,PROD-0051,223,Expansion,2024-08-30 09:02:16,2024-11-16 22:06:20,Closed Won,7557.78,1
OPP-004277,ACC-000057,PROD-0072,27,Expansion,2025-01-21 03:07:12,2025-01-25 15:18:51,Closed Won,90674.23,1
OPP-004278,ACC-000045,PROD-0053,334,Renewal,2024-01-27 11:54:09,2024-02-17 00:20:12,Closed Lost,70192.82,0
OPP-004287,ACC-000001,PROD-0004,664,Renewal,2024-05-06 13:02:33,2024-10-02 19:37:31,Closed Won,31487.61,1
OPP-004289,ACC-000041,PROD-0081,112,Cross-sell,2024-05-15 20:24:10,2024-07-08 21:51:02,Closed Won,17766.12,1
OPP-004295,ACC-000039,PROD-0085,597,Renewal,2024-05-12 05:11:53,2024-08-24 13:53:25,Closed Lost,60171.35,0
OPP-004305,ACC-000036,PROD-0063,537,Upsell,2024-07-15 11:26:44,2024-11-21 15:27:24,Closed Lost,23673.81,0
OPP-004312,ACC-000052,PROD-0041,951,Upsell,2024-01-13 20:26:27,2024-01-15 18:11:05,Closed Lost,94750.93,0
OPP-004317,ACC-000003,PROD-0083,968,Renewal,2025-06-10 10:40:08,2025-07-29 22:21:15,Closed Won,51797.69,1
OPP-004327,ACC-000001,PROD-0051,40,Renewal,2024-05-19 20:27:26,2024-09-27 17:59:15,Closed Won,58398.64,1
OPP-004332,ACC-000038,PROD-0081,107,Expansion,2025-01-08 15:10:25,2025-05-18 14:08:41,Closed Won,38002.51,1
OPP-004334,ACC-000009,PROD-0086,847,Cross-sell,2024-07-27 06:50:02,2024-08-29 17:19:49,Closed Lost,74697,0
OPP-004341,ACC-000039,PROD-0003,258,Cross-sell,2024-02-27 06:01:15,2024-04-05 01:22:34,Closed Won,91310.4,1
OPP-004353,ACC-000028,PROD-0095,597,Expansion,2024-04-09 12:20:46,2024-06-10 22:07:56,Closed Lost,28375.92,0
OPP-004373,ACC-000055,PROD-0007,348,Cross-sell,2024-11-08 18:01:52,2025-04-23 21:29:07,Closed Lost,28477.86,0
OPP-004380,ACC-000016,PROD-0072,226,Renewal,2024-06-14 06:14:50,2024-08-29 17:05:36,Closed Won,39473.47,1
OPP-004381,ACC-000030,PROD-0090,289,Cross-sell,2024-05-16 15:41:31,2024-10-14 10:42:22,Closed Won,24045.25,1
OPP-004385,ACC-000044,PROD-0080,391,New Business,2024-03-11 13:25:20,2024-08-07 11:16:38,Closed Lost,75150.94,0
OPP-004390,ACC-000026,PROD-0067,281,New Business,2024-04-28 17:49:30,2024-08-01 08:42:55,Closed Lost,38012.29,0
OPP-004393,ACC-000051,PROD-0081,233,Renewal,2024-01-29 21:29:43,2024-07-26 00:12:16,Closed Won,87395.57,1
OPP-004400,ACC-000033,PROD-0090,855,Expansion,2023-08-19 14:35:18,2023-12-12 16:23:24,Closed Won,18334.97,1
OPP-004406,ACC-000011,PROD-0071,340,Cross-sell,2024-09-19 13:06:04,2025-03-13 16:23:46,Closed Won,4124.23,1
OPP-004420,ACC-000016,PROD-0075,959,Upsell,2024-03-21 22:40:26,2024-03-30 07:19:55,Closed Won,37976.82,1
OPP-004424,ACC-000031,PROD-0024,616,Upsell,2025-03-22 11:01:59,2025-05-26 06:50:19,Closed Lost,94253.93,0
OPP-004427,ACC-000016,PROD-0067,320,Cross-sell,2024-11-02 02:07:47,2025-03-30 18:17:17,Closed Lost,10497.65,0
OPP-004432,ACC-000052,PROD-0010,815,Renewal,2024-12-12 01:46:26,2025-02-07 02:04:19,Closed Lost,17875.63,0
OPP-004436,ACC-000012,PROD-0041,490,Renewal,2025-02-03 05:44:54,2025-06-26 13:11:04,Closed Lost,73046.43,0
OPP-004443,ACC-000039,PROD-0022,236,Renewal,2024-04-26 14:57:00,2024-06-14 20:17:21,Closed Lost,82382.19,0
OPP-004450,ACC-000017,PROD-0033,43,New Business,2025-03-15 06:33:31,2025-05-29 08:24:42,Closed Won,72050.33,1
OPP-004468,ACC-000036,PROD-0087,280,Renewal,2023-10-29 04:13:54,2024-04-08 14:00:06,Closed Won,84731.15,1
OPP-004486,ACC-000055,PROD-0062,213,Expansion,2024-03-11 22:45:18,2024-04-21 01:21:06,Closed Won,93775.98,1
OPP-004499,ACC-000002,PROD-0062,441,Upsell,2024-09-21 16:40:46,2024-10-22 23:07:32,Closed Won,72104.4,1
OPP-004500,ACC-000009,PROD-0100,190,Upsell,2024-12-22 18:46:24,2025-05-26 21:01:28,Closed Lost,30755.39,0
OPP-004503,ACC-000014,PROD-0050,754,Upsell,2024-09-24 04:30:43,2024-12-08 06:03:17,Closed Lost,45019.11,0
OPP-004507,ACC-000049,PROD-0052,749,Renewal,2024-09-19 10:01:03,2025-03-15 10:24:48,Closed Lost,85259.61,0
OPP-004528,ACC-000019,PROD-0074,424,Cross-sell,2025-05-21 17:36:11,2025-06-28 13:19:24,Closed Won,4492.14,1
OPP-004533,ACC-000002,PROD-0065,42,Expansion,2024-08-06 03:50:43,2024-12-26 00:11:59,Closed Lost,64779.23,0
OPP-004549,ACC-000016,PROD-0013,86,Cross-sell,2025-05-30 05:35:18,2025-06-24 09:41:44,Closed Lost,94947.33,0
OPP-004552,ACC-000024,PROD-0013,74,Upsell,2023-11-24 05:08:44,2023-12-26 17:48:32,Closed Won,33539.1,1
OPP-004555,ACC-000006,PROD-0036,185,Renewal,2024-10-08 16:46:21,2025-04-05 00:03:41,Closed Won,36451.5,1
OPP-004560,ACC-000058,PROD-0015,492,New Business,2023-07-27 14:52:17,2023-11-28 22:05:29,Closed Lost,93891.46,0
OPP-004577,ACC-000057,PROD-0081,965,Expansion,2024-06-30 04:09:21,2024-11-09 12:31:39,Closed Lost,22896.62,0
OPP-004581,ACC-000055,PROD-0047,205,Renewal,2024-03-27 01:30:25,2024-04-25 18:41:51,Closed Won,13812.16,1
OPP-004589,ACC-000031,PROD-0005,883,New Business,2023-12-13 23:52:25,2024-04-21 15:50:06,Closed Lost,67088.74,0
OPP-004590,ACC-000016,PROD-0012,46,Upsell,2025-01-25 19:42:56,2025-02-27 04:01:18,Closed Won,57778.19,1
OPP-004600,ACC-000043,PROD-0005,830,Expansion,2023-12-26 03:22:24,2024-06-19 02:19:02,Closed Lost,80246.31,0
OPP-004607,ACC-000020,PROD-0035,399,Cross-sell,2025-01-07 13:02:05,2025-04-01 10:23:59,Closed Won,21866.65,1
OPP-004609,ACC-000006,PROD-0013,286,Renewal,2024-06-07 07:16:27,2024-08-05 23:43:09,Closed Lost,65955.22,0
OPP-004610,ACC-000053,PROD-0040,612,Upsell,2023-08-15 07:11:42,2023-11-27 20:05:35,Closed Won,1989.5,1
OPP-004612,ACC-000043,PROD-0086,583,Expansion,2025-04-05 22:28:11,2025-06-20 06:23:38,Closed Won,83271.5,1
OPP-004613,ACC-000047,PROD-0038,51,New Business,2023-12-26 00:21:59,2024-02-24 19:39:06,Closed Lost,85177.01,0
OPP-004618,ACC-000017,PROD-0074,732,Expansion,2025-06-03 10:53:53,2025-10-23 18:00:09,Closed Lost,30968.91,0
OPP-004619,ACC-000047,PROD-0036,932,Expansion,2025-03-10 03:58:47,2025-03-28 10:09:35,Closed Lost,17437.11,0
OPP-004621,ACC-000020,PROD-0052,98,Cross-sell,2024-03-12 20:14:51,2024-07-03 00:48:41,Closed Lost,29121.37,0
OPP-004633,ACC-000035,PROD-0016,896,Cross-sell,2024-12-17 18:55:51,2025-03-24 06:31:38,Closed Lost,86574.08,0
OPP-004636,ACC-000013,PROD-0086,110,Cross-sell,2024-06-14 06:17:50,2024-09-04 09:34:15,Closed Won,21087.72,1
OPP-004651,ACC-000025,PROD-0002,301,Expansion,2024-12-14 15:39:36,2025-01-25 22:19:25,Closed Lost,55971,0
OPP-004679,ACC-000026,PROD-0053,130,New Business,2024-05-08 17:42:07,2024-10-04 10:02:43,Closed Lost,69381.79,0
OPP-004685,ACC-000052,PROD-0068,462,Expansion,2023-12-20 08:52:08,2024-05-22 14:50:27,Closed Lost,37928.82,0
OPP-004695,ACC-000036,PROD-0094,283,Cross-sell,2025-06-15 13:59:37,2025-09-18 22:34:25,Closed Lost,66282.43,0
OPP-004696,ACC-000059,PROD-0067,579,New Business,2023-07-03 17:05:18,2023-11-28 16:33:08,Closed Won,23287.01,1
OPP-004717,ACC-000011,PROD-0041,707,Renewal,2024-06-17 08:32:53,2024-09-04 09:06:38,Closed Won,98391.77,1
OPP-004721,ACC-000050,PROD-0098,699,New Business,2025-06-04 13:36:44,2025-07-02 12:45:39,Closed Lost,66945.62,0
OPP-004728,ACC-000019,PROD-0051,844,Renewal,2024-09-07 21:25:58,2025-02-14 03:50:57,Closed Lost,99738.84,0
OPP-004737,ACC-000052,PROD-0019,283,Cross-sell,2024-04-19 04:49:41,2024-05-26 16:40:06,Closed Won,48259.78,1
OPP-004743,ACC-000052,PROD-0061,144,Cross-sell,2025-03-16 09:43:37,2025-03-26 06:57:26,Closed Lost,77405.93,0
OPP-004744,ACC-000006,PROD-0032,225,New Business,2024-12-04 01:39:58,2025-04-26 22:48:12,Closed Won,55839.74,1
OPP-004747,ACC-000022,PROD-0072,807,Upsell,2024-01-27 03:29:37,2024-05-01 05:35:44,Closed Lost,50463.76,0
OPP-004750,ACC-000013,PROD-0055,395,New Business,2024-11-12 22:43:02,2024-11-29 17:55:31,Closed Lost,36306.03,0
OPP-004758,ACC-000045,PROD-0011,198,Cross-sell,2024-06-19 04:58:08,2024-12-12 23:31:10,Closed Won,93526.09,1
OPP-004764,ACC-000024,PROD-0093,648,Expansion,2025-03-10 20:24:45,2025-06-20 20:02:30,Closed Won,8564.26,1
OPP-004767,ACC-000060,PROD-0003,166,Upsell,2024-10-29 19:30:10,2025-04-15 04:29:32,Closed Lost,16171.9,0
OPP-004794,ACC-000019,PROD-0054,145,New Business,2024-07-14 11:23:17,2024-07-21 03:34:17,Closed Lost,84065.7,0
OPP-004806,ACC-000059,PROD-0005,409,Expansion,2024-05-05 07:33:23,2024-05-30 05:14:06,Closed Won,89089.02,1
OPP-004807,ACC-000033,PROD-0037,39,New Business,2024-04-27 08:29:10,2024-05-24 17:09:24,Closed Lost,15844.97,0
OPP-004817,ACC-000017,PROD-0062,294,Cross-sell,2025-03-14 02:01:51,2025-04-27 13:02:36,Closed Won,3816.44,1
OPP-004818,ACC-000015,PROD-0085,464,New Business,2025-06-15 01:00:12,2025-10-05 21:13:40,Closed Lost,86587.07,0
OPP-004823,ACC-000018,PROD-0064,668,Expansion,2024-03-24 23:17:14,2024-05-31 14:50:07,Closed Lost,17706.94,0
OPP-004825,ACC-000010,PROD-0074,841,Upsell,2025-05-12 11:13:07,2025-09-29 18:44:38,Closed Won,95536.18,1
OPP-004826,ACC-000012,PROD-0100,888,Cross-sell,2024-08-25 17:34:36,2025-01-16 15:35:48,Closed Lost,69193.67,0
OPP-004830,ACC-000043,PROD-0092,890,Upsell,2024-03-22 01:02:02,2024-08-22 11:46:50,Closed Won,37897.68,1
