Opportunity_ID,Account_ID,Product_ID,Product_Usage,Opportunity_Type,Created_Date,Close_Date,Status,Revenue_Amount,Probability
OPP-006849,ACC-000031,PROD-0010,682,Cross-sell,2021-11-27 12:27:02,,Negotiation,22425.61,0.61
OPP-006850,ACC-000035,PROD-0063,944,Expansion,2021-09-12 21:35:31,,Qualified,78436.21,0.25
OPP-006851,ACC-000011,PROD-0007,553,Renewal,2024-04-01 04:06:01,,Qualified,5758.68,0.47
OPP-006852,ACC-000053,PROD-0010,414,New Business,2023-02-12 19:12:08,,Qualified,99010.94,0.48
OPP-006853,ACC-000035,PROD-0021,263,Upsell,2024-08-08 16:43:36,,Proposal,24846.86,0.32
OPP-006854,ACC-000035,PROD-0091,309,Upsell,2025-06-09 04:49:14,,Qualified,47591.87,0.44
OPP-006855,ACC-000007,PROD-0039,476,New Business,2023-04-16 00:57:55,,Negotiation,68107.6,0.63
OPP-006856,ACC-000061,PROD-0061,312,Expansion,2022-04-25 20:01:26,,Open,51929.91,0.54
OPP-006857,ACC-000033,PROD-0027,929,New Business,2022-09-28 07:03:47,,Negotiation,61966.68,0.65
OPP-006858,ACC-000024,PROD-0032,837,Renewal,2022-04-18 20:55:23,,Qualified,32280.64,0.31
OPP-006859,ACC-000055,PROD-0044,602,Expansion,2023-03-16 03:10:43,2023-04-20 10:24:16,Closed Won,20955.83,1
OPP-006860,ACC-000049,PROD-0075,126,Cross-sell,2024-01-07 09:29:13,2024-03-01 23:23:38,Closed Won,42206.01,1
OPP-006861,ACC-000039,PROD-0018,933,New Business,2023-09-29 05:15:33,,Proposal,4426.12,0.33
OPP-006862,ACC-000032,PROD-0096,47,Renewal,2024-01-28 05:02:12,,Open,9571.58,0.15
OPP-006863,ACC-000046,PROD-0099,563,Renewal,2023-08-04 09:04:32,,Qualified,19001.55,0.48
OPP-006864,ACC-000031,PROD-0099,520,Expansion,2023-09-12 05:13:35,2023-12-06 09:47:14,Closed Lost,74030.34,0
OPP-006865,ACC-000008,PROD-0100,548,Expansion,2021-12-15 04:25:27,,Qualified,96339.01,0.42
OPP-006866,ACC-000042,PROD-0065,144,Expansion,2024-05-21 17:14:02,,Open,28690.58,0.32
OPP-006867,ACC-000046,PROD-0080,562,Upsell,2021-09-14 01:04:16,,Proposal,74927.52,0.48
OPP-006868,ACC-000036,PROD-0046,537,New Business,2024-03-28 15:12:42,2024-05-16 23:22:33,Closed Won,76342.7,1
OPP-006869,ACC-000041,PROD-0013,442,Cross-sell,2021-12-18 03:11:44,2022-01-30 18:30:41,Closed Won,48920.76,1
OPP-006870,ACC-000035,PROD-0042,466,New Business,2021-12-24 12:14:43,,Qualified,8158.21,0.25
OPP-006871,ACC-000053,PROD-0026,507,Upsell,2021-09-19 02:50:54,,Open,88077.32,0.29
OPP-006872,ACC-000017,PROD-0012,861,New Business,2025-04-18 23:55:37,2025-04-26 22:14:41,Closed Lost,86047.9,0
OPP-006873,ACC-000048,PROD-0081,355,Expansion,2023-12-09 03:52:35,,Open,22964.65,0.16
OPP-006874,ACC-000045,PROD-0081,510,New Business,2022-08-16 01:34:23,,Open,29489.16,0.22
OPP-006875,ACC-000013,PROD-0005,682,New Business,2022-07-04 11:36:46,,Open,17083.43,0.21
OPP-006876,ACC-000003,PROD-0040,588,Upsell,2021-10-08 20:41:50,,Proposal,6223.43,0.38
OPP-006877,ACC-000030,PROD-0018,80,Expansion,2023-10-03 05:02:15,,Qualified,43791.04,0.41
OPP-006878,ACC-000039,PROD-0023,753,Expansion,2021-12-02 12:28:28,,Proposal,18933.69,0.37
OPP-006879,ACC-000039,PROD-0057,98,Upsell,2022-08-30 11:36:09,,Open,60949.37,0.37
OPP-006880,ACC-000016,PROD-0028,33,Cross-sell,2022-06-15 08:57:23,,Proposal,37538.03,0.49
OPP-006881,ACC-000060,PROD-0096,341,Upsell,2025-03-30 15:27:09,,Proposal,73269.37,0.33
OPP-006882,ACC-000051,PROD-0029,307,Expansion,2024-02-17 01:14:02,,Qualified,25851.22,0.3
OPP-006883,ACC-000013,PROD-0047,884,Renewal,2024-06-19 05:26:12,,Negotiation,38302.28,0.74
OPP-006884,ACC-000028,PROD-0041,693,Cross-sell,2024-07-14 13:33:23,,Open,83543.13,0.62
OPP-006885,ACC-000039,PROD-0038,664,Upsell,2023-03-19 00:47:47,,Qualified,1491.9,0.34
OPP-006886,ACC-000020,PROD-0088,115,Renewal,2023-02-27 09:07:17,,Proposal,35962.17,0.47
OPP-006887,ACC-000036,PROD-0009,456,New Business,2023-02-28 21:33:33,,Negotiation,31106.6,0.89
OPP-006888,ACC-000023,PROD-0057,486,Renewal,2021-12-02 22:37:33,,Open,55752.25,0.69
OPP-006889,ACC-000048,PROD-0050,464,Expansion,2022-06-05 03:45:31,2022-10-26 16:05:38,Closed Won,70921.09,1
OPP-006890,ACC-000029,PROD-0022,884,Cross-sell,2024-12-29 17:14:06,2025-06-19 12:07:51,Closed Lost,29604.38,0
OPP-006891,ACC-000040,PROD-0009,336,Renewal,2024-06-07 01:34:10,2024-07-30 03:47:02,Closed Lost,94746.83,0
OPP-006892,ACC-000052,PROD-0044,55,Cross-sell,2023-08-06 19:03:59,2023-09-16 17:43:22,Closed Won,31316.1,1
OPP-006893,ACC-000039,PROD-0067,134,Renewal,2022-03-21 06:09:23,2022-08-21 19:54:45,Closed Won,14550.56,1
OPP-006894,ACC-000048,PROD-0019,637,Cross-sell,2022-05-10 19:34:22,,Qualified,90799.74,0.49
OPP-006895,ACC-000011,PROD-0100,347,Cross-sell,2022-12-20 14:25:50,2023-04-24 06:35:45,Closed Won,93479.46,1
OPP-006896,ACC-000019,PROD-0070,656,New Business,2022-09-18 22:52:09,,Negotiation,88401.88,0.8
OPP-006897,ACC-000029,PROD-0037,648,Upsell,2024-06-29 01:50:56,,Proposal,45351.88,0.38
OPP-006898,ACC-000023,PROD-0060,760,New Business,2024-01-10 21:54:13,2024-03-07 19:58:52,Closed Won,76791.46,1
OPP-006899,ACC-000004,PROD-0074,719,Upsell,2024-08-11 14:50:35,,Proposal,70570.56,0.36
OPP-006900,ACC-000057,PROD-0012,358,Expansion,2021-07-03 09:33:41,2021-07-22 16:45:48,Closed Won,52281.04,1
OPP-006901,ACC-000004,PROD-0011,518,Cross-sell,2022-04-12 01:58:03,,Open,98387.47,0.55
OPP-006902,ACC-000025,PROD-0007,601,Cross-sell,2023-08-19 07:52:53,,Proposal,46315.97,0.5
OPP-006903,ACC-000051,PROD-0100,568,Renewal,2025-05-08 18:18:40,,Negotiation,63811.75,0.65
OPP-006904,ACC-000017,PROD-0080,202,Cross-sell,2024-06-20 17:11:20,2024-10-20 12:28:13,Closed Lost,83661.36,0
OPP-006905,ACC-000062,PROD-0093,901,New Business,2023-07-09 04:34:03,,Negotiation,23415.63,0.84
OPP-006906,ACC-000030,PROD-0083,927,Renewal,2024-08-19 17:01:45,2024-10-18 23:56:34,Closed Won,94880.46,1
OPP-006907,ACC-000009,PROD-0084,996,Cross-sell,2025-02-11 23:36:58,,Open,77136,0.23
OPP-006908,ACC-000013,PROD-0045,592,Upsell,2025-05-07 00:45:11,,Proposal,60912.73,0.43
OPP-006909,ACC-000048,PROD-0013,901,New Business,2024-06-01 05:50:20,,Open,5447.86,0.42
OPP-006910,ACC-000007,PROD-0056,984,Expansion,2022-07-04 06:06:29,2022-08-07 07:26:57,Closed Won,94997.06,1
OPP-006911,ACC-000061,PROD-0074,541,Renewal,2022-10-31 01:58:27,,Qualified,31930.58,0.49
OPP-006912,ACC-000034,PROD-0014,164,Cross-sell,2024-05-22 03:44:46,,Proposal,70347.84,0.53
OPP-006913,ACC-000025,PROD-0024,333,Renewal,2021-10-14 11:11:07,2021-11-16 19:48:33,Closed Won,79872.82,1
OPP-006914,ACC-000034,PROD-0035,527,Upsell,2022-04-15 14:26:05,,Open,80079.9,0.33
OPP-006915,ACC-000056,PROD-0075,881,Upsell,2022-11-26 13:22:35,2023-05-21 07:04:15,Closed Lost,25011,0
OPP-006916,ACC-000029,PROD-0081,408,New Business,2023-06-05 17:25:24,2023-07-04 06:24:57,Closed Won,85146.3,1
OPP-006917,ACC-000010,PROD-0071,330,Cross-sell,2021-07-18 08:31:03,,Proposal,90265.76,0.32
OPP-006918,ACC-000002,PROD-0080,95,Cross-sell,2024-04-28 05:10:42,2024-07-30 08:58:40,Closed Lost,24309.04,0
OPP-006919,ACC-000003,PROD-0082,556,Renewal,2023-04-24 07:50:16,2023-06-29 04:38:34,Closed Won,23741.73,1
OPP-006920,ACC-000044,PROD-0082,921,Expansion,2021-07-30 22:12:36,,Proposal,7974.83,0.46
OPP-006921,ACC-000021,PROD-0061,292,Upsell,2022-03-31 07:58:10,,Qualified,34308.51,0.47
OPP-006922,ACC-000042,PROD-0024,375,New Business,2022-08-12 10:06:20,,Open,87842.86,0.24
OPP-006923,ACC-000062,PROD-0025,258,New Business,2025-03-28 13:23:27,2025-04-13 12:07:47,Closed Lost,15551.62,0
OPP-006924,ACC-000007,PROD-0011,587,Renewal,2022-03-20 18:49:20,,Qualified,73289.63,0.49
OPP-006925,ACC-000057,PROD-0015,99,Renewal,2024-05-18 16:14:59,2024-10-14 07:19:17,Closed Won,37052.2,1
OPP-006926,ACC-000025,PROD-0064,622,Expansion,2025-02-12 19:13:01,,Open,20762.28,0.27
OPP-006927,ACC-000062,PROD-0088,604,New Business,2021-07-13 16:38:02,,Qualified,67602.8,0.22
OPP-006928,ACC-000058,PROD-0029,930,Cross-sell,2024-01-07 07:50:46,,Proposal,10906.19,0.54
OPP-006929,ACC-000060,PROD-0038,414,Expansion,2022-12-27 14:35:43,,Qualified,20722.67,0.45
OPP-006930,ACC-000022,PROD-0076,590,Expansion,2023-07-04 15:23:51,,Qualified,79684.14,0.26
OPP-006931,ACC-000011,PROD-0100,75,Expansion,2023-12-21 11:28:01,2023-12-22 16:09:26,Closed Won,53201.82,1
OPP-006932,ACC-000027,PROD-0090,762,New Business,2023-07-27 03:08:45,,Proposal,81767.4,0.53
OPP-006933,ACC-000037,PROD-0029,375,Expansion,2025-03-16 01:40:32,2025-05-04 03:09:27,Closed Lost,97746.85,0
OPP-006934,ACC-000003,PROD-0090,69,Expansion,2023-07-02 16:21:00,2023-07-24 22:07:32,Closed Won,65723.42,1
OPP-006935,ACC-000037,PROD-0043,719,Upsell,2021-09-06 18:01:53,2022-02-13 18:30:18,Closed Lost,66506.32,0
OPP-006936,ACC-000062,PROD-0050,348,Upsell,2021-07-25 14:06:20,2021-11-13 17:45:36,Closed Lost,29232.51,0
OPP-006937,ACC-000050,PROD-0097,369,Renewal,2024-05-19 23:41:27,,Negotiation,59724.07,0.86
OPP-006938,ACC-000018,PROD-0041,252,New Business,2022-09-23 02:15:56,2023-03-05 07:19:14,Closed Lost,48323.89,0
OPP-006939,ACC-000041,PROD-0032,159,Expansion,2022-06-18 04:54:36,,Open,20525.34,0.59
OPP-006940,ACC-000055,PROD-0031,177,Renewal,2023-09-22 13:11:00,2023-12-30 06:00:57,Closed Lost,12677.3,0
OPP-006941,ACC-000018,PROD-0098,219,Upsell,2022-03-15 11:18:05,,Open,42671.98,0.31
OPP-006942,ACC-000050,PROD-0060,959,New Business,2024-09-13 09:53:19,2024-10-12 21:00:52,Closed Won,99807.87,1
OPP-006943,ACC-000061,PROD-0057,564,Renewal,2024-10-14 21:23:17,2024-11-03 03:02:27,Closed Won,41768.95,1
OPP-006944,ACC-000027,PROD-0037,149,Renewal,2021-11-30 21:43:05,2022-01-30 01:16:03,Closed Lost,26015.67,0
OPP-006945,ACC-000052,PROD-0061,503,New Business,2024-11-28 09:01:04,,Proposal,94880.34,0.34
OPP-006946,ACC-000022,PROD-0084,516,Renewal,2024-08-15 04:44:58,,Proposal,56355.96,0.47
OPP-006947,ACC-000017,PROD-0086,504,New Business,2022-12-02 00:41:15,,Open,83757.14,0.63
OPP-006948,ACC-000040,PROD-0062,44,Renewal,2023-06-01 16:29:22,,Open,85839.95,0.47
OPP-006949,ACC-000019,PROD-0008,254,Upsell,2023-07-30 18:55:42,2023-12-21 11:24:52,Closed Won,62353.21,1
OPP-006950,ACC-000027,PROD-0053,821,Upsell,2022-12-25 11:47:38,,Open,68097.39,0.1
OPP-006951,ACC-000045,PROD-0037,832,New Business,2023-10-24 07:27:41,,Negotiation,27997.74,0.75
OPP-006952,ACC-000022,PROD-0041,799,New Business,2022-08-02 08:02:28,,Proposal,52022.44,0.5
OPP-006953,ACC-000023,PROD-0057,17,New Business,2024-04-24 03:23:28,,Proposal,64227.02,0.57
OPP-006954,ACC-000026,PROD-0057,189,Cross-sell,2023-07-24 07:30:51,2023-09-12 13:04:53,Closed Won,51158.18,1
OPP-006955,ACC-000050,PROD-0097,307,Upsell,2023-01-15 11:25:10,,Negotiation,23376.47,0.77
OPP-006956,ACC-000045,PROD-0072,518,Renewal,2023-06-11 05:11:49,,Open,54552.04,0.57
OPP-006957,ACC-000018,PROD-0075,101,Upsell,2021-07-19 15:19:17,,Open,49056.99,0.55
OPP-006958,ACC-000054,PROD-0019,914,Upsell,2025-01-04 10:27:58,,Proposal,30932.38,0.53
OPP-006959,ACC-000057,PROD-0088,91,Renewal,2022-12-28 08:35:35,,Proposal,14979.23,0.38
OPP-006960,ACC-000061,PROD-0071,55,Expansion,2022-10-09 08:49:09,,Proposal,71377.08,0.54
OPP-006961,ACC-000030,PROD-0023,63,Cross-sell,2024-07-05 18:18:23,,Qualified,17477.32,0.39
OPP-006962,ACC-000011,PROD-0007,23,New Business,2022-11-29 00:24:56,2023-05-22 02:30:43,Closed Lost,32314.14,0
OPP-006963,ACC-000055,PROD-0040,1,Upsell,2023-09-10 23:52:11,2024-02-09 09:25:25,Closed Lost,4140.4,0
OPP-006964,ACC-000010,PROD-0039,230,New Business,2024-04-24 23:05:42,2024-10-09 08:48:00,Closed Lost,40604.93,0
OPP-006965,ACC-000042,PROD-0069,64,Expansion,2025-03-03 12:01:43,,Proposal,81183.25,0.31
OPP-006966,ACC-000044,PROD-0065,293,Expansion,2025-04-30 00:56:45,,Open,58358.01,0.3
OPP-006967,ACC-000010,PROD-0051,2,Upsell,2025-01-29 05:02:14,,Qualified,12373.69,0.49
OPP-006968,ACC-000001,PROD-0015,843,Cross-sell,2024-01-10 00:39:28,,Qualified,95053.13,0.46
OPP-006969,ACC-000030,PROD-0077,750,Upsell,2023-07-20 23:47:10,,Negotiation,76918.08,0.68
OPP-006970,ACC-000059,PROD-0067,520,New Business,2021-12-20 17:45:58,2022-02-12 03:45:56,Closed Won,51150.78,1
OPP-006971,ACC-000049,PROD-0084,676,Expansion,2024-05-28 21:36:55,,Qualified,95254,0.35
OPP-006972,ACC-000005,PROD-0036,109,Upsell,2023-09-13 06:58:04,,Open,57061.92,0.12
OPP-006973,ACC-000013,PROD-0014,236,Upsell,2024-08-02 19:34:19,2024-12-06 01:15:27,Closed Won,34639.57,1
OPP-006974,ACC-000034,PROD-0051,422,Renewal,2021-07-30 18:29:52,,Open,12553.89,0.46
OPP-006975,ACC-000057,PROD-0091,388,Expansion,2022-02-13 07:51:17,,Proposal,55671.05,0.46
OPP-006976,ACC-000061,PROD-0073,471,Renewal,2023-03-27 23:31:40,2023-09-11 06:00:51,Closed Lost,64042.59,0
OPP-006977,ACC-000009,PROD-0076,92,Renewal,2022-06-05 17:27:10,,Qualified,46906.83,0.27
OPP-006978,ACC-000032,PROD-0059,733,Upsell,2024-04-17 20:42:32,,Open,79356.03,0.48
OPP-006979,ACC-000011,PROD-0037,648,Upsell,2022-02-03 14:11:40,2022-04-14 22:50:27,Closed Lost,66025.8,0
OPP-006980,ACC-000052,PROD-0086,6,New Business,2023-08-10 22:15:35,,Qualified,25306.86,0.3
OPP-006981,ACC-000008,PROD-0014,529,Expansion,2021-08-15 13:56:19,,Negotiation,33317.06,0.72
OPP-006982,ACC-000017,PROD-0023,705,Upsell,2022-07-13 04:25:15,2022-11-03 08:09:29,Closed Lost,83464.93,0
OPP-006983,ACC-000001,PROD-0087,684,Renewal,2024-08-22 16:40:28,,Proposal,32620.5,0.42
OPP-006984,ACC-000027,PROD-0031,556,Expansion,2024-06-13 11:15:35,2024-09-06 02:33:46,Closed Lost,29038.99,0
OPP-006985,ACC-000061,PROD-0020,891,Upsell,2023-01-07 21:52:30,,Open,14816,0.65
OPP-006986,ACC-000031,PROD-0043,90,Cross-sell,2022-05-15 01:25:50,,Open,40053.27,0.14
OPP-006987,ACC-000043,PROD-0028,882,Cross-sell,2024-08-27 21:40:19,,Negotiation,59130.97,0.74
OPP-006988,ACC-000027,PROD-0047,136,Upsell,2021-11-14 06:06:15,,Negotiation,23962.89,0.87
OPP-006989,ACC-000024,PROD-0003,1000,New Business,2022-04-25 16:41:11,,Open,32203.82,0.23
OPP-006990,ACC-000059,PROD-0042,418,Expansion,2025-05-28 17:56:46,,Proposal,94523.29,0.37
OPP-006991,ACC-000022,PROD-0077,853,Renewal,2023-02-05 10:19:23,,Proposal,91022.78,0.43
OPP-006992,ACC-000057,PROD-0002,719,New Business,2024-03-16 19:26:57,,Proposal,90853.65,0.55
OPP-006993,ACC-000033,PROD-0062,301,Expansion,2021-12-13 05:42:45,,Qualified,15078.54,0.4
OPP-006994,ACC-000011,PROD-0041,611,New Business,2022-08-28 02:21:05,,Proposal,64836.97,0.59
OPP-006995,ACC-000003,PROD-0049,535,New Business,2025-03-22 04:01:43,,Qualified,75464.67,0.2
OPP-006996,ACC-000019,PROD-0060,715,Upsell,2024-02-27 09:56:44,2024-07-09 05:23:23,Closed Lost,61414.64,0
OPP-006997,ACC-000005,PROD-0097,111,Expansion,2023-10-23 01:41:07,,Open,83062.9,0.21
OPP-006998,ACC-000026,PROD-0036,119,Upsell,2025-04-25 11:07:54,,Proposal,65961.38,0.52
OPP-006999,ACC-000061,PROD-0087,694,Cross-sell,2025-05-15 22:06:37,,Open,74267.96,0.67
OPP-007000,ACC-000062,PROD-0039,627,Expansion,2023-05-27 11:42:14,2023-11-14 14:35:32,Closed Won,10335.36,1
OPP-007001,ACC-000011,PROD-0013,611,Upsell,2023-09-25 02:14:28,,Qualified,58238.02,0.31
OPP-007002,ACC-000043,PROD-0008,452,Upsell,2022-03-27 08:25:17,,Proposal,21867.02,0.58
OPP-007003,ACC-000030,PROD-0017,682,Cross-sell,2022-08-14 17:10:39,,Negotiation,91352.17,0.77
OPP-007004,ACC-000027,PROD-0081,806,New Business,2025-05-12 17:11:30,,Negotiation,1537.65,0.69
OPP-007005,ACC-000001,PROD-0048,644,New Business,2024-05-18 11:09:28,,Proposal,45071.42,0.57
OPP-007006,ACC-000055,PROD-0030,975,Cross-sell,2022-12-22 11:36:54,,Open,81148.76,0.19
OPP-007007,ACC-000060,PROD-0004,127,Renewal,2025-04-08 00:34:42,2025-06-12 08:03:43,Closed Won,65165,1
OPP-007008,ACC-000028,PROD-0006,169,New Business,2023-02-26 00:14:35,,Qualified,1917.05,0.44
OPP-007009,ACC-000028,PROD-0071,557,Upsell,2023-12-30 18:45:08,,Open,92813.4,0.32
OPP-007010,ACC-000053,PROD-0052,140,Cross-sell,2023-04-07 19:35:14,,Proposal,42957.77,0.44
OPP-007011,ACC-000015,PROD-0070,469,Expansion,2022-08-31 16:58:06,,Proposal,84418.18,0.36
OPP-007012,ACC-000004,PROD-0011,869,Cross-sell,2022-10-22 02:08:14,,Open,31650.5,0.34
OPP-007013,ACC-000006,PROD-0049,50,Cross-sell,2022-04-20 14:47:34,,Open,20048.76,0.35
OPP-007014,ACC-000061,PROD-0058,990,Upsell,2021-08-31 10:02:49,,Negotiation,93449.17,0.73
OPP-007015,ACC-000033,PROD-0022,493,New Business,2023-12-15 19:40:56,2024-03-26 19:25:12,Closed Won,48782.83,1
OPP-007016,ACC-000022,PROD-0080,617,Renewal,2024-06-22 20:03:28,,Proposal,58878.48,0.46
OPP-007017,ACC-000022,PROD-0085,343,Renewal,2022-12-13 19:55:39,2023-05-25 19:26:55,Closed Lost,48885.03,0
OPP-007018,ACC-000022,PROD-0022,195,Upsell,2024-02-04 20:26:29,2024-02-29 17:28:56,Closed Won,9106.97,1
OPP-007019,ACC-000027,PROD-0018,934,Renewal,2023-05-02 22:16:29,,Qualified,71019.52,0.24
OPP-007020,ACC-000059,PROD-0071,787,Expansion,2024-11-15 01:53:19,,Proposal,54354.37,0.53
OPP-007021,ACC-000044,PROD-0075,930,Upsell,2023-06-05 10:23:24,,Open,61500.57,0.58
OPP-007022,ACC-000046,PROD-0045,883,Expansion,2023-11-25 20:26:07,2024-04-28 17:52:19,Closed Won,35941.34,1
OPP-007023,ACC-000054,PROD-0050,555,Renewal,2024-11-10 10:19:27,,Negotiation,49620.31,0.69
OPP-007024,ACC-000015,PROD-0085,677,New Business,2022-12-19 14:44:42,,Proposal,10002.92,0.43
OPP-007025,ACC-000018,PROD-0099,5,Expansion,2022-09-19 14:22:42,,Negotiation,58129.33,0.62
OPP-007026,ACC-000015,PROD-0092,792,Renewal,2021-12-16 17:55:52,2021-12-19 08:46:28,Closed Won,10785.47,1
OPP-007027,ACC-000035,PROD-0095,929,Renewal,2023-08-12 15:04:34,,Open,8582.16,0.68
OPP-007028,ACC-000062,PROD-0029,718,Expansion,2025-06-07 23:28:54,2025-10-20 02:16:03,Closed Lost,21666.48,0
OPP-007029,ACC-000025,PROD-0022,597,Renewal,2022-02-12 03:10:24,2022-05-14 16:22:12,Closed Lost,4330.68,0
OPP-007030,ACC-000021,PROD-0047,658,Expansion,2024-05-21 08:22:51,,Qualified,41041.59,0.45
OPP-007031,ACC-000002,PROD-0011,744,Expansion,2022-02-16 22:37:31,,Qualified,41677.38,0.27
OPP-007032,ACC-000043,PROD-0095,280,New Business,2023-09-19 07:31:22,,Qualified,46777.86,0.32
OPP-007033,ACC-000006,PROD-0038,601,Expansion,2022-09-21 17:34:35,,Proposal,34816.79,0.32
OPP-007034,ACC-000014,PROD-0024,504,New Business,2024-02-22 14:29:49,2024-06-10 23:37:18,Closed Lost,79740.66,0
OPP-007035,ACC-000062,PROD-0094,16,Upsell,2024-04-25 13:23:08,,Open,94873.74,0.34
OPP-007036,ACC-000013,PROD-0013,186,Expansion,2022-03-08 04:09:02,2022-05-07 03:14:29,Closed Lost,86567.21,0
OPP-007037,ACC-000025,PROD-0067,243,Cross-sell,2023-07-24 19:52:22,,Negotiation,74470.27,0.68
OPP-007038,ACC-000058,PROD-0055,731,Cross-sell,2022-09-19 08:50:20,2022-10-02 21:58:24,Closed Lost,57930.42,0
OPP-007039,ACC-000003,PROD-0056,926,New Business,2024-11-21 23:52:38,,Qualified,97179.98,0.27
OPP-007040,ACC-000001,PROD-0074,820,Renewal,2022-09-29 09:56:16,,Negotiation,23038.56,0.77
OPP-007041,ACC-000021,PROD-0075,665,Renewal,2021-07-22 19:03:20,,Qualified,93138.1,0.45
OPP-007042,ACC-000038,PROD-0082,83,Upsell,2023-06-03 14:47:18,,Negotiation,5178.9,0.83
OPP-007043,ACC-000005,PROD-0022,863,Expansion,2021-08-31 04:34:15,2021-10-13 09:22:48,Closed Lost,74606.97,0
OPP-007044,ACC-000028,PROD-0026,672,New Business,2022-09-11 05:22:42,,Open,41924.15,0.48
OPP-007045,ACC-000012,PROD-0005,607,Upsell,2024-12-31 21:30:12,,Negotiation,83043.53,0.6
OPP-007046,ACC-000042,PROD-0039,295,New Business,2024-01-05 21:02:29,,Open,79797.07,0.63
OPP-007047,ACC-000010,PROD-0086,619,Upsell,2022-01-06 07:44:52,,Proposal,50829.26,0.53
OPP-007048,ACC-000062,PROD-0086,74,New Business,2021-09-19 04:55:05,,Open,52813.73,0.68
OPP-007049,ACC-000008,PROD-0049,540,Cross-sell,2023-07-27 05:20:58,,Open,35304.43,0.31
OPP-007050,ACC-000037,PROD-0095,523,Cross-sell,2022-10-16 15:34:51,,Negotiation,22337.67,0.68
OPP-007051,ACC-000046,PROD-0075,757,Cross-sell,2021-07-06 11:30:25,2021-09-29 00:57:24,Closed Lost,60289.34,0
OPP-007052,ACC-000006,PROD-0072,824,Expansion,2022-12-27 18:45:59,,Negotiation,69588.43,0.89
OPP-007053,ACC-000031,PROD-0036,906,Renewal,2024-04-19 05:45:23,,Proposal,29514.27,0.41
OPP-007054,ACC-000041,PROD-0001,127,Renewal,2025-01-14 07:36:20,2025-01-15 10:35:46,Closed Lost,65283.6,0
OPP-007055,ACC-000058,PROD-0064,195,New Business,2021-09-14 02:12:43,,Qualified,58566.55,0.22
OPP-007056,ACC-000027,PROD-0057,302,New Business,2022-07-24 03:50:52,,Open,60931.93,0.25
OPP-007057,ACC-000040,PROD-0066,495,Expansion,2022-01-28 12:15:26,,Negotiation,49886.72,0.78
OPP-007058,ACC-000048,PROD-0021,830,Upsell,2022-12-24 14:48:39,2023-06-14 05:57:09,Closed Won,81613.04,1
OPP-007059,ACC-000058,PROD-0066,51,Renewal,2022-09-11 14:38:00,,Open,41516.9,0.29
OPP-007060,ACC-000015,PROD-0005,253,Renewal,2024-10-30 10:27:59,,Negotiation,55561.42,0.68
OPP-007061,ACC-000057,PROD-0007,942,Cross-sell,2025-02-21 23:57:47,,Qualified,6145.99,0.45
OPP-007062,ACC-000013,PROD-0064,192,Expansion,2023-08-17 09:23:35,,Proposal,41911.58,0.45
OPP-007063,ACC-000009,PROD-0099,528,New Business,2024-04-27 02:52:47,,Proposal,27896.69,0.41
OPP-007064,ACC-000059,PROD-0022,930,Renewal,2024-10-04 23:51:12,,Proposal,60642.17,0.45
OPP-007065,ACC-000060,PROD-0064,545,Expansion,2023-11-16 15:58:16,,Open,93946.18,0.46
OPP-007066,ACC-000016,PROD-0035,179,New Business,2022-02-24 09:55:39,,Proposal,92861.76,0.39
OPP-007067,ACC-000004,PROD-0055,915,New Business,2021-11-09 04:10:13,,Open,16249.59,0.24
OPP-007068,ACC-000010,PROD-0068,579,Cross-sell,2024-07-10 11:38:38,,Proposal,76715.29,0.57
OPP-007069,ACC-000052,PROD-0050,970,Renewal,2022-08-23 00:59:48,,Open,63313.7,0.53
OPP-007070,ACC-000057,PROD-0003,650,Renewal,2022-02-05 03:53:31,,Qualified,89045.57,0.44
OPP-007071,ACC-000030,PROD-0060,664,Renewal,2024-08-10 07:55:50,,Open,84737.38,0.13
OPP-007072,ACC-000052,PROD-0003,175,Expansion,2022-04-30 04:15:30,,Open,77335.06,0.63
OPP-007073,ACC-000022,PROD-0010,138,New Business,2023-04-30 17:44:58,,Negotiation,56535.49,0.87
OPP-007074,ACC-000016,PROD-0034,975,Cross-sell,2023-12-24 16:29:31,,Qualified,18959.75,0.38
OPP-007075,ACC-000026,PROD-0037,216,Upsell,2025-05-25 00:56:13,,Open,79195.97,0.36
OPP-007076,ACC-000043,PROD-0060,294,Expansion,2021-10-31 23:06:42,,Proposal,66968.38,0.57
OPP-007077,ACC-000007,PROD-0072,778,Renewal,2022-09-23 07:36:51,2022-11-05 19:33:55,Closed Won,86762.92,1
OPP-007078,ACC-000007,PROD-0078,758,Renewal,2021-08-17 11:52:17,2021-11-18 09:02:22,Closed Lost,72278.77,0
OPP-007079,ACC-000034,PROD-0051,404,New Business,2025-06-16 20:03:28,,Proposal,45356.33,0.47
OPP-007080,ACC-000013,PROD-0076,144,Upsell,2022-12-31 11:22:37,,Open,11161.5,0.38
OPP-007081,ACC-000049,PROD-0066,444,Cross-sell,2022-07-19 22:59:58,,Proposal,64154.18,0.31
OPP-007082,ACC-000055,PROD-0057,826,Upsell,2024-12-10 12:26:13,,Proposal,11096.7,0.42
OPP-007083,ACC-000005,PROD-0032,493,Cross-sell,2024-05-17 14:03:09,2024-09-19 06:53:44,Closed Lost,50855.09,0
OPP-007084,ACC-000013,PROD-0045,357,Renewal,2023-02-18 13:49:51,2023-05-12 15:07:06,Closed Won,51901.44,1
